TIMESTAMP,ROOST_OPEN_PRICE_USD,ROOST_HIGH_PRICE_USD,ROOST_LOW_PRICE_USD,ROOST_CLOSE_PRICE_USD,ROOST_VOLUME_USD,ROOST_DIVIDENDS_USD,ROOST_STOCK_SPLITS_USD
2024-04-05 00:00:00+00:00,0.07239899784326553,0.07329799979925156,0.05819299817085266,0.05916000157594681,7158835,0.0,0.0
2024-04-06 00:00:00+00:00,0.05726400017738342,0.05922599881887436,0.050845999270677567,0.0531889982521534,4985523,0.0,0.0
2024-04-07 00:00:00+00:00,0.0531889982521534,0.06852299720048904,0.047561001032590866,0.06827899813652039,6766604,0.0,0.0
2024-04-08 00:00:00+00:00,0.06781300157308578,0.07904999703168869,0.06256300210952759,0.07029400020837784,7638807,0.0,0.0
2024-04-09 00:00:00+00:00,0.06965500116348267,0.06975200027227402,0.05561999976634979,0.055757999420166016,5373652,0.0,0.0
2024-04-10 00:00:00+00:00,0.055757999420166016,0.061305999755859375,0.04974500089883804,0.05063899978995323,6601425,0.0,0.0
2024-04-11 00:00:00+00:00,0.05065000057220459,0.05305099859833717,0.04350699856877327,0.04476200044155121,5476927,0.0,0.0
2024-04-12 00:00:00+00:00,0.0447469986975193,0.045274000614881516,0.035677000880241394,0.03961800038814545,5116152,0.0,0.0
2024-04-13 00:00:00+00:00,0.03961800038814545,0.043790001422166824,0.029830999672412872,0.03478899970650673,4294300,0.0,0.0
2024-04-14 00:00:00+00:00,0.03478899970650673,0.040608000010252,0.03224699944257736,0.04057399928569794,3201746,0.0,0.0
2024-04-15 00:00:00+00:00,0.04098999872803688,0.04098999872803688,0.032510001212358475,0.03317200019955635,3138342,0.0,0.0
2024-04-16 00:00:00+00:00,0.03317100182175636,0.03496500104665756,0.03054399974644184,0.03219899907708168,2702970,0.0,0.0
2024-04-17 00:00:00+00:00,0.03226900100708008,0.03500400111079216,0.03010600060224533,0.03162100166082382,2426691,0.0,0.0
2024-04-18 00:00:00+00:00,0.03162100166082382,0.03235900029540062,0.03010999970138073,0.03081200085580349,2468671,0.0,0.0
2024-04-19 00:00:00+00:00,0.03081200085580349,0.03183799982070923,0.026468999683856964,0.02733200043439865,3446193,0.0,0.0
2024-04-20 00:00:00+00:00,0.02733200043439865,0.03573700040578842,0.022770000621676445,0.035721998661756516,6351592,0.0,0.0
2024-04-21 00:00:00+00:00,0.04118100181221962,0.045281000435352325,0.027449000626802444,0.029516000300645828,5901026,0.0,0.0
2024-04-22 00:00:00+00:00,0.029516000300645828,0.030884999781847,0.025661999359726906,0.027612999081611633,3453429,0.0,0.0
2024-04-23 00:00:00+00:00,0.027612999081611633,0.030907999724149704,0.024723000824451447,0.030835000798106194,3929637,0.0,0.0
2024-04-24 00:00:00+00:00,0.03166100010275841,0.03561599925160408,0.026410000398755074,0.02652999944984913,3572839,0.0,0.0
2024-04-25 00:00:00+00:00,0.02652999944984913,0.026952000334858894,0.023538000881671906,0.02396400086581707,2393473,0.0,0.0
2024-04-26 00:00:00+00:00,0.023972000926733017,0.02411700040102005,0.01818699948489666,0.019596999511122704,3639421,0.0,0.0
2024-04-27 00:00:00+00:00,0.019596999511122704,0.021323999390006065,0.013700000010430813,0.017100999131798744,3802662,0.0,0.0
2024-04-28 00:00:00+00:00,0.017100999131798744,0.017376000061631203,0.014411999844014645,0.015320000238716602,3169329,0.0,0.0
2024-04-29 00:00:00+00:00,0.015317000448703766,0.0202380008995533,0.01348199974745512,0.0184090007096529,2674348,0.0,0.0
2024-04-30 00:00:00+00:00,0.0184090007096529,0.02004699967801571,0.014960000291466713,0.018751999363303185,3146094,0.0,0.0
2024-05-01 00:00:00+00:00,0.018751999363303185,0.02490900084376335,0.016888000071048737,0.024768000468611717,2351848,0.0,0.0
2024-05-02 00:00:00+00:00,0.024768000468611717,0.028102999553084373,0.019915999844670296,0.02738800086081028,2971395,0.0,0.0
2024-05-03 00:00:00+00:00,0.02674799971282482,0.02695300057530403,0.021933000534772873,0.023524999618530273,2424166,0.0,0.0
2024-05-04 00:00:00+00:00,0.023507999256253242,0.024397000670433044,0.020614000037312508,0.023256000131368637,2282017,0.0,0.0
2024-05-05 00:00:00+00:00,0.02324800007045269,0.028752999380230904,0.02269499935209751,0.025456000119447708,2358925,0.0,0.0
2024-05-06 00:00:00+00:00,0.025456000119447708,0.031571999192237854,0.025352999567985535,0.028804000467061996,2556972,0.0,0.0
2024-05-07 00:00:00+00:00,0.02879600040614605,0.030597999691963196,0.022255999967455864,0.024434000253677368,2925610,0.0,0.0
2024-05-08 00:00:00+00:00,0.024434000253677368,0.025629999116063118,0.02034899964928627,0.0205329991877079,2127964,0.0,0.0
2024-05-09 00:00:00+00:00,0.0205329991877079,0.027329999953508377,0.0006360000115819275,0.0009749999735504389,4699017,0.0,0.0
2024-05-10 00:00:00+00:00,0.0009759999811649323,0.017141999676823616,0.0005729999975301325,0.013798000290989876,1552093,0.0,0.0
2024-05-11 00:00:00+00:00,0.013710999861359596,0.019610999152064323,0.0007580000092275441,0.0017350000562146306,1253785,0.0,0.0
2024-05-12 00:00:00+00:00,0.0017359999474138021,0.018105000257492065,0.0010450000409036875,0.0013310000067576766,836068,0.0,0.0
2024-05-13 00:00:00+00:00,0.010657000355422497,0.01987599954009056,0.0008089999901130795,0.0011149999918416142,922372,0.0,0.0
2024-05-14 00:00:00+00:00,0.0011149999918416142,0.02028699964284897,0.0007810000097379088,0.0008239999879151583,545889,0.0,0.0
2024-05-15 00:00:00+00:00,0.0008239999879151583,0.01921200007200241,0.0007789999945089221,0.000881000014487654,385234,0.0,0.0
2024-05-16 00:00:00+00:00,0.000881000014487654,0.01848600059747696,0.0006880000000819564,0.0007430000114254653,343820,0.0,0.0
2024-05-17 00:00:00+00:00,0.0007430000114254653,0.015073999762535095,0.0007389999809674919,0.001003999961540103,426384,0.0,0.0
2024-05-18 00:00:00+00:00,0.001003999961540103,0.0010610000463202596,0.0007300000288523734,0.0009089999948628247,260113,0.0,0.0
2024-05-19 00:00:00+00:00,0.0009089999948628247,0.0009190000128000975,0.0006820000126026571,0.0007259999983943999,157547,0.0,0.0
2024-05-20 00:00:00+00:00,0.0007179999956861138,0.0010389999952167273,0.0006779999821446836,0.0008190000080503523,315207,0.0,0.0
2024-05-21 00:00:00+00:00,0.0008190000080503523,0.0010359999723732471,0.0007239999831654131,0.0008200000156648457,505465,0.0,0.0
2024-05-22 00:00:00+00:00,0.0008200000156648457,0.0008720000041648746,0.00072900002123788,0.0007590000168420374,240351,0.0,0.0
2024-05-23 00:00:00+00:00,0.0007590000168420374,0.0017049999441951513,0.0007539999787695706,0.0010849999962374568,188636,0.0,0.0
2024-05-24 00:00:00+00:00,0.0010849999962374568,0.009399999864399433,0.0009420000133104622,0.007333999965339899,774309,0.0,0.0
2024-05-25 00:00:00+00:00,0.007333999965339899,0.033805001527071,0.005700999870896339,0.0330439992249012,906130,0.0,0.0
2024-05-26 00:00:00+00:00,0.03717099875211716,0.045667000114917755,0.013201000168919563,0.020207999274134636,2047715,0.0,0.0
