,XRP
XLM,0.7610481680014644
LTC,0.6856884336490188
MIOTA,0.6790267591526693
ZEC,0.6787994505571934
QTUM,0.6722415553472145
DASH,0.6720664166063451
ETH,0.6669940684239045
ETC,0.6630429325278527
BAT,0.6569478752123223
XEM,0.6415487683308675
BTC,0.6227013952998016
DGB,0.6183577705400729
ZEN,0.6033293563619889
STEEM,0.5909592343308739
XMR,0.5872324441608461
BTS,0.5867209762656832
PIVX,0.5835566614254555
SC,0.5757700080823727
SYS,0.5708786388298809
KMD,0.5611443523246822
LSK,0.5528087728698143
GNO,0.5524675161627981
ARK,0.5517249666280832
ANT,0.5396096214918015
LUNC,0.5090123282128342
GAS,0.4922089364970624
WAVES,0.4871156826335069
DCR,0.4453153784126509
FIRO,0.4214746457899599
DOGE,0.4018898232520135
RLC,-0.0861724335904043
