,XRP
XLM,0.7244112318219
LTC,0.5966422646990233
ETH,0.5836925106807402
MIOTA,0.5824487937825955
QTUM,0.5553082200875596
ZEC,0.5479586328397315
DASH,0.5381785800389054
ETC,0.5329006665551239
BTC,0.5272601881018975
BAT,0.5171771775731414
XMR,0.4725038449492377
XEM,0.4603829677591595
ZEN,0.4470408502146051
DGB,0.4420820782443106
GNO,0.4306954414521893
SC,0.4258702071675771
LSK,0.4164807517065568
BTS,0.4054862657863185
WAVES,0.3942859544839412
KMD,0.3929412456672014
PIVX,0.3924979242187419
ANT,0.3843294397432932
SYS,0.3812931598342627
STEEM,0.3579195476085637
DCR,0.3378023056052071
LUNC,0.3353226567502888
ARK,0.3063514600506033
FIRO,0.3043520664252779
GAS,0.2766388103989055
DOGE,0.2590853592074139
RLC,0.2320319634250608
