TIMESTAMP,EZSOL_OPEN_PRICE_USD,EZSOL_HIGH_PRICE_USD,EZSOL_LOW_PRICE_USD,EZSOL_CLOSE_PRICE_USD,EZSOL_VOLUME_USD,EZSOL_DIVIDENDS_USD,EZSOL_STOCK_SPLITS_USD
2024-11-29 00:00:00+00:00,277.114990234375,277.114990234375,277.114990234375,277.114990234375,0,0.0,0.0
2024-11-30 00:00:00+00:00,277.114990234375,277.114990234375,277.114990234375,277.114990234375,0,0.0,0.0
2024-12-01 00:00:00+00:00,277.114990234375,277.114990234375,277.114990234375,277.114990234375,0,0.0,0.0
2024-12-02 00:00:00+00:00,277.114990234375,277.114990234375,260.30419921875,260.30419921875,100,0.0,0.0
2024-12-03 00:00:00+00:00,260.30419921875,274.8848571777344,260.30419921875,274.8848571777344,60,0.0,0.0
2024-12-04 00:00:00+00:00,274.8848571777344,274.8848571777344,263.44171142578125,263.44171142578125,130,0.0,0.0
2024-12-05 00:00:00+00:00,263.44171142578125,276.4593811035156,263.44171142578125,276.4593811035156,670,0.0,0.0
2024-12-06 00:00:00+00:00,276.8325500488281,276.8325500488281,276.8325500488281,276.8325500488281,0,0.0,0.0
2024-12-07 00:00:00+00:00,276.8325500488281,276.8325500488281,272.26336669921875,272.26336669921875,272,0.0,0.0
2024-12-08 00:00:00+00:00,272.26336669921875,273.5271911621094,272.26336669921875,273.5271911621094,10128,0.0,0.0
2024-12-09 00:00:00+00:00,273.5271911621094,273.5271911621094,273.5271911621094,273.5271911621094,0,0.0,0.0
2024-12-10 00:00:00+00:00,273.5271911621094,273.5271911621094,273.5271911621094,273.5271911621094,0,0.0,0.0
2024-12-11 00:00:00+00:00,273.5271911621094,273.5271911621094,273.5271911621094,273.5271911621094,0,0.0,0.0
2024-12-12 00:00:00+00:00,273.5271911621094,273.5271911621094,262.96435546875,262.96435546875,1,0.0,0.0
2024-12-13 00:00:00+00:00,262.96435546875,262.96435546875,256.5364074707031,256.5364074707031,41526,0.0,0.0
2024-12-14 00:00:00+00:00,256.5364074707031,256.5364074707031,256.5364074707031,256.5364074707031,0,0.0,0.0
2024-12-15 00:00:00+00:00,256.5364074707031,256.5364074707031,256.35479736328125,256.35479736328125,13562,0.0,0.0
2024-12-16 00:00:00+00:00,256.35479736328125,256.35479736328125,256.35479736328125,256.35479736328125,0,0.0,0.0
2024-12-17 00:00:00+00:00,256.35479736328125,261.9306335449219,249.16270446777344,261.9306335449219,6371,0.0,0.0
2024-12-18 00:00:00+00:00,261.9306335449219,261.9306335449219,261.9306335449219,261.9306335449219,0,0.0,0.0
2024-12-19 00:00:00+00:00,261.9306335449219,261.9306335449219,261.9306335449219,261.9306335449219,0,0.0,0.0
2024-12-20 00:00:00+00:00,261.9306335449219,261.9306335449219,261.9306335449219,261.9306335449219,0,0.0,0.0
2024-12-21 00:00:00+00:00,261.9306335449219,261.9306335449219,213.4117431640625,213.4117431640625,22,0.0,0.0
2024-12-22 00:00:00+00:00,213.4117431640625,213.4117431640625,213.4117431640625,213.4117431640625,0,0.0,0.0
2024-12-23 00:00:00+00:00,213.4117431640625,213.4117431640625,213.4117431640625,213.4117431640625,0,0.0,0.0
2024-12-24 00:00:00+00:00,213.4117431640625,213.4117431640625,213.4117431640625,213.4117431640625,0,0.0,0.0
2024-12-25 00:00:00+00:00,213.4117431640625,230.4167022705078,213.4117431640625,230.4167022705078,4608,0.0,0.0
2024-12-26 00:00:00+00:00,230.4167022705078,230.4167022705078,216.7120819091797,219.89590454101562,39918,0.0,0.0
2024-12-27 00:00:00+00:00,218.62911987304688,224.9830780029297,212.5732421875,212.5732421875,106104,0.0,0.0
2024-12-28 00:00:00+00:00,212.5732421875,226.60845947265625,212.5732421875,225.70025634765625,11513,0.0,0.0
2024-12-29 00:00:00+00:00,225.70025634765625,228.35618591308594,219.7893829345703,219.7893829345703,304486,0.0,0.0
2024-12-30 00:00:00+00:00,219.7893829345703,227.7581329345703,216.9105682373047,222.31898498535156,8669,0.0,0.0
2024-12-31 00:00:00+00:00,222.31898498535156,229.99696350097656,219.1416778564453,223.9036407470703,281269,0.0,0.0
2025-01-01 00:00:00+00:00,223.9036407470703,225.86460876464844,219.93067932128906,225.86460876464844,38915,0.0,0.0
2025-01-02 00:00:00+00:00,225.86460876464844,243.20883178710938,225.86460876464844,239.81983947753906,64566,0.0,0.0
2025-01-03 00:00:00+00:00,239.81983947753906,254.91099548339844,239.05067443847656,253.20675659179688,200332,0.0,0.0
2025-01-04 00:00:00+00:00,253.20675659179688,253.32252502441406,248.71322631835938,252.23892211914062,372113,0.0,0.0
2025-01-05 00:00:00+00:00,252.23892211914062,254.16220092773438,246.6333465576172,248.47451782226562,100546,0.0,0.0
2025-01-06 00:00:00+00:00,248.47451782226562,258.1111145019531,246.14442443847656,253.6370086669922,80995,0.0,0.0
2025-01-07 00:00:00+00:00,253.6370086669922,254.5531463623047,235.35791015625,236.26837158203125,220663,0.0,0.0
2025-01-08 00:00:00+00:00,236.26837158203125,236.26837158203125,220.30860900878906,230.45074462890625,22619,0.0,0.0
2025-01-09 00:00:00+00:00,230.45074462890625,230.45074462890625,213.1878662109375,215.63172912597656,165198,0.0,0.0
2025-01-10 00:00:00+00:00,215.63172912597656,224.31663513183594,213.83949279785156,218.8524932861328,36558,0.0,0.0
2025-01-11 00:00:00+00:00,218.8524932861328,221.87159729003906,215.12583923339844,219.54835510253906,28778,0.0,0.0
2025-01-12 00:00:00+00:00,219.54835510253906,221.6371307373047,215.92820739746094,219.09439086914062,58303,0.0,0.0
2025-01-13 00:00:00+00:00,219.09439086914062,222.9283905029297,203.9717559814453,213.5839080810547,178473,0.0,0.0
2025-01-14 00:00:00+00:00,213.5839080810547,222.15977478027344,212.2296905517578,219.32327270507812,5921330,0.0,0.0
2025-01-15 00:00:00+00:00,219.32327270507812,241.4116973876953,217.52719116210938,241.0214080810547,6174674,0.0,0.0
2025-01-16 00:00:00+00:00,241.0214080810547,254.00596618652344,233.8047637939453,246.62619018554688,3658864,0.0,0.0
2025-01-17 00:00:00+00:00,246.62619018554688,260.1249084472656,245.2454071044922,256.9488220214844,5038328,0.0,0.0
2025-01-18 00:00:00+00:00,256.9488220214844,308.5219421386719,253.86878967285156,308.5219421386719,3959517,0.0,0.0
2025-01-19 00:00:00+00:00,308.5219421386719,340.13323974609375,251.3316192626953,284.6050720214844,5895970,0.0,0.0
2025-01-20 00:00:00+00:00,284.6050720214844,317.54266357421875,270.0549011230469,282.4070129394531,3478191,0.0,0.0
2025-01-21 00:00:00+00:00,282.4070129394531,304.07330322265625,271.63531494140625,292.2950134277344,972711,0.0,0.0
2025-01-22 00:00:00+00:00,292.2950134277344,314.9679260253906,291.9603576660156,299.7997741699219,2645620,0.0,0.0
2025-01-23 00:00:00+00:00,299.7997741699219,302.1637268066406,284.5478515625,293.7691650390625,404564,0.0,0.0
2025-01-24 00:00:00+00:00,293.7691650390625,314.4746398925781,291.1363525390625,297.5203552246094,3179849,0.0,0.0
2025-01-25 00:00:00+00:00,297.5203552246094,305.0894470214844,288.88427734375,303.2679138183594,1618549,0.0,0.0
2025-01-26 00:00:00+00:00,303.2679138183594,303.9825439453125,282.75250244140625,283.0083923339844,2238158,0.0,0.0
2025-01-27 00:00:00+00:00,283.0083923339844,283.1849060058594,260.99310302734375,275.51190185546875,1262017,0.0,0.0
