TIMESTAMP,FURM_OPEN_PRICE_USD,FURM_HIGH_PRICE_USD,FURM_LOW_PRICE_USD,FURM_CLOSE_PRICE_USD,FURM_VOLUME_USD,FURM_DIVIDENDS_USD,FURM_STOCK_SPLITS_USD
2025-02-16 00:00:00+00:00,0.01209499966353178,0.012098999693989754,0.01017099991440773,0.010197999887168407,3128625,0.0,0.0
2025-02-17 00:00:00+00:00,0.010201999917626381,0.010329999960958958,0.009688000194728374,0.009848999790847301,2746889,0.0,0.0
2025-02-18 00:00:00+00:00,0.009852999821305275,0.009864999912679195,0.008627999573946,0.008785000070929527,2989084,0.0,0.0
2025-02-19 00:00:00+00:00,0.008785000070929527,0.008824000135064125,0.00800000037997961,0.008566999807953835,2862524,0.0,0.0
2025-02-20 00:00:00+00:00,0.008566999807953835,0.008596999570727348,0.008076000027358532,0.008410999551415443,2743767,0.0,0.0
2025-02-21 00:00:00+00:00,0.008410999551415443,0.008762000128626823,0.008067999966442585,0.008107000030577183,2828658,0.0,0.0
2025-02-22 00:00:00+00:00,0.008085000328719616,0.008294000290334225,0.008062000386416912,0.00810999982059002,2747492,0.0,0.0
2025-02-23 00:00:00+00:00,0.00810999982059002,0.00964799989014864,0.008051999844610691,0.008483000099658966,3644632,0.0,0.0
2025-02-24 00:00:00+00:00,0.008476000279188156,0.008585000410676003,0.006907000206410885,0.006965999957174063,3419912,0.0,0.0
2025-02-25 00:00:00+00:00,0.006971000228077173,0.007387999910861254,0.006380000151693821,0.007234000135213137,3115469,0.0,0.0
2025-02-26 00:00:00+00:00,0.007216999772936106,0.007242999970912933,0.005601999815553427,0.006134000141173601,2988953,0.0,0.0
2025-02-27 00:00:00+00:00,0.006132999900728464,0.006403000093996525,0.005812999792397022,0.006020999979227781,2938100,0.0,0.0
2025-02-28 00:00:00+00:00,0.006020999979227781,0.006684999912977219,0.005503000225871801,0.006643999833613634,2875747,0.0,0.0
2025-03-01 00:00:00+00:00,0.006643000058829784,0.006808999925851822,0.0062779998406767845,0.006306999828666449,3110896,0.0,0.0
2025-03-02 00:00:00+00:00,0.006306999828666449,0.007517999969422817,0.006025000009685755,0.007284000050276518,3099999,0.0,0.0
2025-03-03 00:00:00+00:00,0.007284000050276518,0.007284000050276518,0.00583200016990304,0.006508000195026398,2852301,0.0,0.0
2025-03-04 00:00:00+00:00,0.006484000012278557,0.006535000167787075,0.005617999937385321,0.006082999985665083,2513941,0.0,0.0
2025-03-05 00:00:00+00:00,0.00609799986705184,0.006209999788552523,0.005750999785959721,0.005969999823719263,2494535,0.0,0.0
2025-03-06 00:00:00+00:00,0.005969000048935413,0.006455000024288893,0.005750000011175871,0.005764000117778778,2568336,0.0,0.0
2025-03-07 00:00:00+00:00,0.005764000117778778,0.006196000147610903,0.005477000027894974,0.005814000032842159,2546084,0.0,0.0
2025-03-08 00:00:00+00:00,0.005814000032842159,0.005901999771595001,0.005663999821990728,0.005727999843657017,2770742,0.0,0.0
2025-03-09 00:00:00+00:00,0.005727999843657017,0.005814000032842159,0.005262000020593405,0.005373999942094088,2745325,0.0,0.0
2025-03-10 00:00:00+00:00,0.005386999808251858,0.005613999906927347,0.004621000029146671,0.004689999856054783,2421875,0.0,0.0
2025-03-11 00:00:00+00:00,0.004689999856054783,0.00508200004696846,0.004466000013053417,0.004984000232070684,2524701,0.0,0.0
2025-03-12 00:00:00+00:00,0.004985999781638384,0.005268999841064215,0.00483600003644824,0.005133000202476978,2464229,0.0,0.0
2025-03-13 00:00:00+00:00,0.005131999962031841,0.005348999984562397,0.004922000225633383,0.0050039999186992645,2660736,0.0,0.0
2025-03-14 00:00:00+00:00,0.0050039999186992645,0.005468000192195177,0.004974000155925751,0.005429999902844429,2493644,0.0,0.0
