TIMESTAMP,BIST_OPEN_PRICE_USD,BIST_HIGH_PRICE_USD,BIST_LOW_PRICE_USD,BIST_CLOSE_PRICE_USD,BIST_VOLUME_USD,BIST_DIVIDENDS_USD,BIST_STOCK_SPLITS_USD
2021-05-18 00:00:00+00:00,0.30799001455307007,0.3699420094490051,0.28613001108169556,0.2899099886417389,304269,0.0,0.0
2021-05-19 00:00:00+00:00,0.2899149954319,0.2956410050392151,0.16291099786758423,0.1850219964981079,119124,0.0,0.0
2021-05-20 00:00:00+00:00,0.18481799960136414,0.25075799226760864,0.16221800446510315,0.20856399834156036,75863,0.0,0.0
2021-05-21 00:00:00+00:00,0.20797400176525116,0.21824400126934052,0.15817199647426605,0.1792069971561432,11401,0.0,0.0
2021-05-22 00:00:00+00:00,0.1795099973678589,0.21606500446796417,0.16221599280834198,0.19813300669193268,50255,0.0,0.0
2021-05-23 00:00:00+00:00,0.19820499420166016,0.20423400402069092,0.13582099974155426,0.16496899724006653,27517,0.0,0.0
2021-05-24 00:00:00+00:00,0.1649940013885498,0.20110900700092316,0.16315700113773346,0.19555099308490753,35267,0.0,0.0
2021-05-25 00:00:00+00:00,0.19553199410438538,0.2020609974861145,0.16687600314617157,0.18665699660778046,26474,0.0,0.0
2021-05-26 00:00:00+00:00,0.1866929978132248,0.2014710009098053,0.1780090034008026,0.19117699563503265,15448,0.0,0.0
2021-05-27 00:00:00+00:00,0.19117499887943268,0.19160500168800354,0.15297099947929382,0.15802699327468872,52533,0.0,0.0
2021-05-28 00:00:00+00:00,0.15835900604724884,0.15945300459861755,0.1380549967288971,0.14225800335407257,5916,0.0,0.0
2021-05-29 00:00:00+00:00,0.14215700328350067,0.14984600245952606,0.1318739950656891,0.13780899345874786,11085,0.0,0.0
2021-05-30 00:00:00+00:00,0.13910600543022156,0.1493549942970276,0.13148599863052368,0.14086799323558807,10742,0.0,0.0
2021-05-31 00:00:00+00:00,0.14084500074386597,0.15595099329948425,0.13451600074768066,0.15589700639247894,16008,0.0,0.0
2021-06-01 00:00:00+00:00,0.15593299269676208,0.157150000333786,0.1455480009317398,0.1516759991645813,4350,0.0,0.0
2021-06-02 00:00:00+00:00,0.15168799459934235,0.16692499816417694,0.1475130021572113,0.1625860035419464,12930,0.0,0.0
2021-06-03 00:00:00+00:00,0.1626179963350296,0.19431999325752258,0.15998399257659912,0.19297100603580475,39632,0.0,0.0
2021-06-04 00:00:00+00:00,0.192999005317688,0.19550900161266327,0.1702589988708496,0.19295300543308258,23608,0.0,0.0
2021-06-05 00:00:00+00:00,0.19231699407100677,0.20265799760818481,0.1687059998512268,0.1730709969997406,51908,0.0,0.0
2021-06-06 00:00:00+00:00,0.17250500619411469,0.18016499280929565,0.17250500619411469,0.17730900645256042,3652,0.0,0.0
2021-06-07 00:00:00+00:00,0.17740899324417114,0.18728399276733398,0.16361099481582642,0.16500400006771088,10699,0.0,0.0
2021-06-08 00:00:00+00:00,0.16474899649620056,0.16667500138282776,0.14494100213050842,0.15666499733924866,8544,0.0,0.0
2021-06-09 00:00:00+00:00,0.1566690057516098,0.1639540046453476,0.1508750021457672,0.15394000709056854,67422,0.0,0.0
2021-06-10 00:00:00+00:00,0.1536339968442917,0.15790799260139465,0.1424649953842163,0.14699700474739075,22756,0.0,0.0
2021-06-11 00:00:00+00:00,0.14694899320602417,0.15715700387954712,0.14246800541877747,0.14847199618816376,116744,0.0,0.0
2021-06-12 00:00:00+00:00,0.148498997092247,0.15035800635814667,0.14269599318504333,0.1444229930639267,70383,0.0,0.0
2021-06-13 00:00:00+00:00,0.14441700279712677,0.15087300539016724,0.13968400657176971,0.1490740031003952,4878,0.0,0.0
2021-06-14 00:00:00+00:00,0.14918400347232819,0.16315799951553345,0.14689800143241882,0.1515129953622818,4523,0.0,0.0
2021-06-15 00:00:00+00:00,0.1655460000038147,0.16890999674797058,0.16250799596309662,0.16832099854946136,1,0.0,0.0
2021-06-16 00:00:00+00:00,0.16451600193977356,0.16451600193977356,0.14760799705982208,0.14824800193309784,7071,0.0,0.0
2021-06-17 00:00:00+00:00,0.14824500679969788,0.15464499592781067,0.1427209973335266,0.14509299397468567,58285,0.0,0.0
2021-06-18 00:00:00+00:00,0.1450899988412857,0.1453859955072403,0.13088099658489227,0.13527800142765045,2106,0.0,0.0
2021-06-19 00:00:00+00:00,0.13538700342178345,0.13762499392032623,0.129394993185997,0.1297689974308014,42113,0.0,0.0
2021-06-20 00:00:00+00:00,0.12985199689865112,0.13648700714111328,0.12187899649143219,0.13505199551582336,44219,0.0,0.0
2021-06-21 00:00:00+00:00,0.1351040005683899,0.13558000326156616,0.11114200204610825,0.11375900357961655,60936,0.0,0.0
2021-06-22 00:00:00+00:00,0.11374499648809433,0.11929800361394882,0.09641599655151367,0.10471399873495102,25651,0.0,0.0
