TIMESTAMP,BANK30672_OPEN_PRICE_USD,BANK30672_HIGH_PRICE_USD,BANK30672_LOW_PRICE_USD,BANK30672_CLOSE_PRICE_USD,BANK30672_VOLUME_USD,BANK30672_DIVIDENDS_USD,BANK30672_STOCK_SPLITS_USD
2024-04-16 00:00:00+00:00,0.013412999920547009,0.014512999914586544,0.009336000308394432,0.012795999646186829,440510,0.0,0.0
2024-04-17 00:00:00+00:00,0.012800999917089939,0.013240999542176723,0.009941999800503254,0.011952999979257584,375663,0.0,0.0
2024-04-18 00:00:00+00:00,0.011602000333368778,0.012369000352919102,0.00962899997830391,0.010417000390589237,333031,0.0,0.0
2024-04-19 00:00:00+00:00,0.010119999758899212,0.010282999835908413,0.007670000195503235,0.009254000149667263,546139,0.0,0.0
2024-04-20 00:00:00+00:00,0.009254000149667263,0.01119800005108118,0.00839999970048666,0.009072000160813332,416017,0.0,0.0
2024-04-21 00:00:00+00:00,0.009204000234603882,0.009351000189781189,0.005901999771595001,0.006684000138193369,612345,0.0,0.0
2024-04-22 00:00:00+00:00,0.00659599993377924,0.007821000181138515,0.005394000094383955,0.006254999898374081,532564,0.0,0.0
2024-04-23 00:00:00+00:00,0.006165999919176102,0.007790999952703714,0.005688999779522419,0.007321000099182129,326601,0.0,0.0
2024-04-24 00:00:00+00:00,0.007048000115901232,0.007906000129878521,0.006382999941706657,0.007174000144004822,215397,0.0,0.0
2024-04-25 00:00:00+00:00,0.007073000073432922,0.007430000230669975,0.006101000122725964,0.007052000146359205,195050,0.0,0.0
2024-04-26 00:00:00+00:00,0.007052000146359205,0.007557000033557415,0.005607999861240387,0.0068060001358389854,227367,0.0,0.0
2024-04-27 00:00:00+00:00,0.0068789999932050705,0.006914000026881695,0.005919999908655882,0.006320999935269356,128734,0.0,0.0
2024-04-28 00:00:00+00:00,0.006320999935269356,0.006719000171869993,0.005291000008583069,0.006266999989748001,166870,0.0,0.0
2024-04-29 00:00:00+00:00,0.006266999989748001,0.006684999912977219,0.005253999959677458,0.006111000198870897,124796,0.0,0.0
2024-04-30 00:00:00+00:00,0.006111000198870897,0.0067349998280406,0.005630000028759241,0.0064500002190470695,122655,0.0,0.0
2024-05-01 00:00:00+00:00,0.007023000158369541,0.007809999864548445,0.006320000160485506,0.0074189999140799046,139619,0.0,0.0
2024-05-02 00:00:00+00:00,0.0074189999140799046,0.007788999937474728,0.006790999788790941,0.007253000047057867,107983,0.0,0.0
2024-05-03 00:00:00+00:00,0.007249000016599894,0.0078940000385046,0.00648899981752038,0.007447000127285719,113748,0.0,0.0
2024-05-04 00:00:00+00:00,0.007422999944537878,0.007699999958276749,0.006761999800801277,0.0069610001519322395,102269,0.0,0.0
2024-05-05 00:00:00+00:00,0.0073819998651742935,0.007455000188201666,0.006624999921768904,0.00712599977850914,111321,0.0,0.0
2024-05-06 00:00:00+00:00,0.0070409998297691345,0.007298000156879425,0.006554000079631805,0.006725999992340803,86277,0.0,0.0
2024-05-07 00:00:00+00:00,0.006725999992340803,0.007162000052630901,0.004654999822378159,0.006339999847114086,115224,0.0,0.0
2024-05-08 00:00:00+00:00,0.0058189998380839825,0.0061889998614788055,0.00535999983549118,0.005741999950259924,137650,0.0,0.0
2024-05-09 00:00:00+00:00,0.005741999950259924,0.00711899995803833,0.005450000055134296,0.006200999952852726,120352,0.0,0.0
2024-05-10 00:00:00+00:00,0.006200999952852726,0.0064489999786019325,0.0055519999004900455,0.005956000182777643,99089,0.0,0.0
2024-05-11 00:00:00+00:00,0.005789999850094318,0.006180000025779009,0.0052640000358223915,0.00585100008174777,133316,0.0,0.0
2024-05-12 00:00:00+00:00,0.005743000190705061,0.005956999957561493,0.005164000205695629,0.005681999959051609,111843,0.0,0.0
2024-05-13 00:00:00+00:00,0.005733000114560127,0.007031000219285488,0.005003000143915415,0.005810000002384186,116113,0.0,0.0
2024-05-14 00:00:00+00:00,0.005758999846875668,0.006510999985039234,0.0050039999186992645,0.00647500017657876,139049,0.0,0.0
2024-05-15 00:00:00+00:00,0.00647500017657876,0.007685000076889992,0.00608400022611022,0.007269999943673611,159852,0.0,0.0
2024-05-16 00:00:00+00:00,0.00750399986281991,0.00979899987578392,0.00749199977144599,0.009602000005543232,213455,0.0,0.0
2024-05-17 00:00:00+00:00,0.009538000449538231,0.01358299981802702,0.00949500035494566,0.013074999675154686,256394,0.0,0.0
2024-05-18 00:00:00+00:00,0.012644000351428986,0.015390999615192413,0.009267999790608883,0.01155299972742796,395206,0.0,0.0
2024-05-19 00:00:00+00:00,0.0115769999101758,0.01332900021225214,0.009139999747276306,0.010955999605357647,190977,0.0,0.0
2024-05-20 00:00:00+00:00,0.010445999912917614,0.01155100017786026,0.009460000321269035,0.01093200035393238,159711,0.0,0.0
2024-05-21 00:00:00+00:00,0.01093200035393238,0.013000000268220901,0.009995999746024609,0.012547999620437622,209918,0.0,0.0
2024-05-22 00:00:00+00:00,0.012547999620437622,0.013852999545633793,0.011529999785125256,0.013023000210523605,223500,0.0,0.0
2024-05-23 00:00:00+00:00,0.013023000210523605,0.01502699963748455,0.012827999889850616,0.01384000014513731,255637,0.0,0.0
2024-05-24 00:00:00+00:00,0.01384000014513731,0.015282999724149704,0.012335999868810177,0.01271199993789196,213176,0.0,0.0
2024-05-25 00:00:00+00:00,0.01271199993789196,0.013724000193178654,0.011548999696969986,0.012052999809384346,141189,0.0,0.0
2024-05-26 00:00:00+00:00,0.012786000035703182,0.014294999651610851,0.012287000194191933,0.012961000204086304,149327,0.0,0.0
2024-05-27 00:00:00+00:00,0.013387000188231468,0.015122000128030777,0.01233300007879734,0.012666000053286552,238249,0.0,0.0
2024-05-28 00:00:00+00:00,0.012683999724686146,0.014774000272154808,0.009374000132083893,0.010509000159800053,404226,0.0,0.0
2024-05-29 00:00:00+00:00,0.010517000220716,0.012250999920070171,0.007716999854892492,0.009828999638557434,320429,0.0,0.0
2024-05-30 00:00:00+00:00,0.009917999617755413,0.01056899968534708,0.008627000264823437,0.009153000079095364,200478,0.0,0.0
2024-05-31 00:00:00+00:00,0.009087000042200089,0.00930199958384037,0.008163000456988811,0.008539999835193157,141726,0.0,0.0
2024-06-01 00:00:00+00:00,0.008539999835193157,0.008751999586820602,0.00712599977850914,0.00802799966186285,204889,0.0,0.0
2024-06-02 00:00:00+00:00,0.00795000046491623,0.008399000391364098,0.00737199978902936,0.008120999671518803,138672,0.0,0.0
2024-06-03 00:00:00+00:00,0.008089999668300152,0.008870000019669533,0.0076419999822974205,0.00825599953532219,119422,0.0,0.0
2024-06-04 00:00:00+00:00,0.008206999860703945,0.008576000109314919,0.006821999792009592,0.007984000258147717,123895,0.0,0.0
