TIMESTAMP,PEN31726_OPEN_PRICE_USD,PEN31726_HIGH_PRICE_USD,PEN31726_LOW_PRICE_USD,PEN31726_CLOSE_PRICE_USD,PEN31726_VOLUME_USD,PEN31726_DIVIDENDS_USD,PEN31726_STOCK_SPLITS_USD
2024-06-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,179055,0.0,0.0
2024-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,219439,0.0,0.0
2024-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30357,0.0,0.0
2024-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20316,0.0,0.0
2024-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3180,0.0,0.0
2024-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2942,0.0,0.0
2024-06-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29837,0.0,0.0
2024-06-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8383,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,6897,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,2488,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,7831,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,4847,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,3678,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,4017,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,2847,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,3730,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,654,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1608,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,3572,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,3389,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1352,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,765,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,3417,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1123,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,2287,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,2251,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1471,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,693,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,1961,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,48667,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2891,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,3212,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,3910,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,1429,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,869,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,1385,0.0,0.0
2024-07-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,82296,0.0,0.0
2024-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5871,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,3816,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,21332,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,969,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,853,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-07-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,14102,0.0,0.0
2024-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8609,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,5561,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,3494,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,10733,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1321,0.0,0.0
