TIMESTAMP,IX32008_OPEN_PRICE_USD,IX32008_HIGH_PRICE_USD,IX32008_LOW_PRICE_USD,IX32008_CLOSE_PRICE_USD,IX32008_VOLUME_USD,IX32008_DIVIDENDS_USD,IX32008_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.2800309956073761,0.2858720123767853,0.27627700567245483,0.28580600023269653,23104,0.0,0.0
2024-06-28 00:00:00+00:00,0.28580600023269653,0.2890760004520416,0.27677199244499207,0.27677199244499207,10689,0.0,0.0
2024-06-29 00:00:00+00:00,0.27677199244499207,0.2991969883441925,0.2729499936103821,0.2887659966945648,29485,0.0,0.0
2024-06-30 00:00:00+00:00,0.2887659966945648,0.2986389994621277,0.2818320095539093,0.2844099998474121,12128,0.0,0.0
2024-07-01 00:00:00+00:00,0.2844099998474121,0.3050220012664795,0.2774910032749176,0.2774910032749176,32256,0.0,0.0
2024-07-02 00:00:00+00:00,0.2774910032749176,0.2847990095615387,0.2626950144767761,0.2760860025882721,28330,0.0,0.0
2024-07-03 00:00:00+00:00,0.2760860025882721,0.2824830114841461,0.24984699487686157,0.27478599548339844,43693,0.0,0.0
2024-07-04 00:00:00+00:00,0.27478599548339844,0.27478599548339844,0.2382960021495819,0.246411994099617,31551,0.0,0.0
2024-07-05 00:00:00+00:00,0.246411994099617,0.25801101326942444,0.21242499351501465,0.2545570135116577,53987,0.0,0.0
2024-07-06 00:00:00+00:00,0.2545570135116577,0.26857998967170715,0.25242599844932556,0.2639249861240387,20448,0.0,0.0
2024-07-07 00:00:00+00:00,0.2639249861240387,0.2682650089263916,0.2503669857978821,0.2554140090942383,25797,0.0,0.0
2024-07-08 00:00:00+00:00,0.2554140090942383,0.2567940056324005,0.24157999455928802,0.2537730038166046,27953,0.0,0.0
2024-07-09 00:00:00+00:00,0.2537730038166046,0.29168400168418884,0.2537730038166046,0.27398601174354553,35849,0.0,0.0
2024-07-10 00:00:00+00:00,0.27398601174354553,0.3082909882068634,0.26991599798202515,0.2898940145969391,55676,0.0,0.0
2024-07-11 00:00:00+00:00,0.2898940145969391,0.2932179868221283,0.2804029881954193,0.2866800129413605,12618,0.0,0.0
2024-07-12 00:00:00+00:00,0.2866800129413605,0.3042370080947876,0.2820029854774475,0.3003320097923279,16794,0.0,0.0
2024-07-13 00:00:00+00:00,0.3003320097923279,0.3016420006752014,0.2879619896411896,0.30063098669052124,12869,0.0,0.0
2024-07-14 00:00:00+00:00,0.30063098669052124,0.3009740114212036,0.27976900339126587,0.27976900339126587,12249,0.0,0.0
2024-07-15 00:00:00+00:00,0.27976900339126587,0.3089529871940613,0.27976900339126587,0.3089529871940613,29632,0.0,0.0
2024-07-16 00:00:00+00:00,0.3089529871940613,0.322968989610672,0.3021300137042999,0.3065060079097748,14661,0.0,0.0
2024-07-17 00:00:00+00:00,0.3065060079097748,0.3091990053653717,0.2959670126438141,0.2959670126438141,15498,0.0,0.0
2024-07-18 00:00:00+00:00,0.2959670126438141,0.2977989912033081,0.2809149920940399,0.282151997089386,9960,0.0,0.0
2024-07-19 00:00:00+00:00,0.282151997089386,0.2855199873447418,0.2744379937648773,0.28474798798561096,15903,0.0,0.0
2024-07-20 00:00:00+00:00,0.28474798798561096,0.2860350012779236,0.27852699160575867,0.27852699160575867,11825,0.0,0.0
2024-07-21 00:00:00+00:00,0.27852699160575867,0.27852699160575867,0.26587700843811035,0.27168598771095276,10172,0.0,0.0
2024-07-22 00:00:00+00:00,0.27168598771095276,0.2766300141811371,0.25392699241638184,0.2766300141811371,21581,0.0,0.0
2024-07-23 00:00:00+00:00,0.2766300141811371,0.29203999042510986,0.2736470103263855,0.2775709927082062,17699,0.0,0.0
2024-07-24 00:00:00+00:00,0.2775709927082062,0.27973800897598267,0.268435001373291,0.268435001373291,6359,0.0,0.0
2024-07-25 00:00:00+00:00,0.268435001373291,0.268435001373291,0.23229099810123444,0.23597200214862823,17134,0.0,0.0
2024-07-26 00:00:00+00:00,0.23597200214862823,0.24590399861335754,0.2292329967021942,0.24186600744724274,23083,0.0,0.0
2024-07-27 00:00:00+00:00,0.24186600744724274,0.2504200041294098,0.22826699912548065,0.24902400374412537,34558,0.0,0.0
2024-07-28 00:00:00+00:00,0.24902400374412537,0.26467400789260864,0.2385540008544922,0.2385540008544922,20200,0.0,0.0
2024-07-29 00:00:00+00:00,0.2385540008544922,0.2525140047073364,0.23821400105953217,0.23821400105953217,9335,0.0,0.0
