TIMESTAMP,OVER_OPEN_PRICE_USD,OVER_HIGH_PRICE_USD,OVER_LOW_PRICE_USD,OVER_CLOSE_PRICE_USD,OVER_VOLUME_USD,OVER_DIVIDENDS_USD,OVER_STOCK_SPLITS_USD
2024-12-17 00:00:00+00:00,0.1478620022535324,0.20718300342559814,0.14100000262260437,0.19354599714279175,13274440,0.0,0.0
2024-12-18 00:00:00+00:00,0.19353899359703064,0.2066899985074997,0.1399269998073578,0.1446159929037094,6964634,0.0,0.0
2024-12-19 00:00:00+00:00,0.1446159929037094,0.14478600025177002,0.11034300178289413,0.1259939968585968,3013055,0.0,0.0
2024-12-20 00:00:00+00:00,0.12584799528121948,0.1300020068883896,0.08193200081586838,0.09963899850845337,1826165,0.0,0.0
2024-12-21 00:00:00+00:00,0.09963899850845337,0.1141899973154068,0.09295400232076645,0.09444800019264221,1402897,0.0,0.0
2024-12-22 00:00:00+00:00,0.09434299916028976,0.1075420007109642,0.09425199776887894,0.09763199836015701,2448188,0.0,0.0
2024-12-23 00:00:00+00:00,0.09752999991178513,0.10124900192022324,0.08908200263977051,0.09338799864053726,1766054,0.0,0.0
2024-12-24 00:00:00+00:00,0.09338799864053726,0.09870100021362305,0.0825129970908165,0.08308999985456467,2215984,0.0,0.0
2024-12-25 00:00:00+00:00,0.08324100077152252,0.08567599952220917,0.0777449980378151,0.08286599814891815,1671046,0.0,0.0
2024-12-26 00:00:00+00:00,0.08286599814891815,0.08716999739408493,0.06762199848890305,0.06986799836158752,1175505,0.0,0.0
2024-12-27 00:00:00+00:00,0.07030099630355835,0.07591400295495987,0.06840799748897552,0.06987299770116806,854558,0.0,0.0
2024-12-28 00:00:00+00:00,0.06983699649572372,0.07663899660110474,0.06892500072717667,0.0763460025191307,531357,0.0,0.0
2024-12-29 00:00:00+00:00,0.0763460025191307,0.07656200230121613,0.07046599686145782,0.07166499644517899,423242,0.0,0.0
2024-12-30 00:00:00+00:00,0.07166499644517899,0.0731159970164299,0.06782399863004684,0.06840699911117554,377774,0.0,0.0
2024-12-31 00:00:00+00:00,0.06840699911117554,0.07236500084400177,0.06652999669313431,0.07067500054836273,332170,0.0,0.0
2025-01-01 00:00:00+00:00,0.07067500054836273,0.08703099936246872,0.06879399716854095,0.0824970006942749,887129,0.0,0.0
2025-01-02 00:00:00+00:00,0.08225999772548676,0.08288700133562088,0.07398500293493271,0.08025100082159042,929001,0.0,0.0
2025-01-03 00:00:00+00:00,0.08025500178337097,0.08345499634742737,0.07431700080633163,0.07749400287866592,433020,0.0,0.0
2025-01-04 00:00:00+00:00,0.07749400287866592,0.07768499851226807,0.07139100134372711,0.07248499989509583,322588,0.0,0.0
2025-01-05 00:00:00+00:00,0.07248499989509583,0.07261399924755096,0.07016099989414215,0.07143799960613251,262104,0.0,0.0
2025-01-06 00:00:00+00:00,0.0714389979839325,0.07460600137710571,0.07008399814367294,0.07222999632358551,263772,0.0,0.0
2025-01-07 00:00:00+00:00,0.0715859979391098,0.07201100140810013,0.06695300340652466,0.0676949992775917,248236,0.0,0.0
2025-01-08 00:00:00+00:00,0.06752000004053116,0.06761199980974197,0.05887100100517273,0.06226399913430214,373940,0.0,0.0
2025-01-09 00:00:00+00:00,0.06226399913430214,0.06226599961519241,0.05148199945688248,0.05372900143265724,234422,0.0,0.0
2025-01-10 00:00:00+00:00,0.05372900143265724,0.056464001536369324,0.05246499925851822,0.0549440011382103,219354,0.0,0.0
2025-01-11 00:00:00+00:00,0.0549440011382103,0.056554000824689865,0.054235998541116714,0.05518199875950813,139100,0.0,0.0
2025-01-12 00:00:00+00:00,0.05518199875950813,0.05996299907565117,0.05325699970126152,0.055449001491069794,229807,0.0,0.0
2025-01-13 00:00:00+00:00,0.05542200058698654,0.06606700271368027,0.055156998336315155,0.06599000096321106,679507,0.0,0.0
2025-01-14 00:00:00+00:00,0.06587699800729752,0.09232199937105179,0.06459499895572662,0.08518099784851074,1350935,0.0,0.0
2025-01-15 00:00:00+00:00,0.08518099784851074,0.0861160010099411,0.07576800137758255,0.07763200253248215,613997,0.0,0.0
2025-01-16 00:00:00+00:00,0.07763399928808212,0.08218400180339813,0.06985700130462646,0.070032998919487,357177,0.0,0.0
2025-01-17 00:00:00+00:00,0.070032998919487,0.07015600055456161,0.05619699880480766,0.05887699872255325,758145,0.0,0.0
2025-01-18 00:00:00+00:00,0.05900299921631813,0.05900299921631813,0.04609899967908859,0.04948800057172775,515186,0.0,0.0
2025-01-19 00:00:00+00:00,0.04948800057172775,0.049981001764535904,0.04174499958753586,0.04430500045418739,336827,0.0,0.0
2025-01-20 00:00:00+00:00,0.04430500045418739,0.044812001287937164,0.04024700075387955,0.04033200070261955,249357,0.0,0.0
2025-01-21 00:00:00+00:00,0.04033200070261955,0.044512998312711716,0.04022499918937683,0.04395800083875656,244714,0.0,0.0
2025-01-22 00:00:00+00:00,0.04391400143504143,0.04401199892163277,0.043324001133441925,0.043699000030756,173507,0.0,0.0
2025-01-23 00:00:00+00:00,0.04369800165295601,0.048165999352931976,0.04269399866461754,0.04374999925494194,503704,0.0,0.0
2025-01-24 00:00:00+00:00,0.04374999925494194,0.05393800139427185,0.04337099939584732,0.049525998532772064,443345,0.0,0.0
2025-01-25 00:00:00+00:00,0.049525998532772064,0.05409599840641022,0.04717700183391571,0.049795001745224,505123,0.0,0.0
2025-01-26 00:00:00+00:00,0.04987499862909317,0.05319400131702423,0.048330001533031464,0.048673998564481735,521138,0.0,0.0
2025-01-27 00:00:00+00:00,0.048673998564481735,0.04916800186038017,0.044596001505851746,0.04892199859023094,158693,0.0,0.0
2025-01-28 00:00:00+00:00,0.04892199859023094,0.05040400102734566,0.04629199951887131,0.04753100126981735,148435,0.0,0.0
2025-01-29 00:00:00+00:00,0.04753100126981735,0.04753100126981735,0.044218000024557114,0.0457720011472702,159388,0.0,0.0
2025-01-30 00:00:00+00:00,0.045775000005960464,0.04651299864053726,0.04506700113415718,0.045503001660108566,140785,0.0,0.0
2025-01-31 00:00:00+00:00,0.045503001660108566,0.04803700000047684,0.045246001332998276,0.0473719984292984,136937,0.0,0.0
2025-02-01 00:00:00+00:00,0.047370001673698425,0.047405000776052475,0.04600299894809723,0.046185001730918884,100542,0.0,0.0
2025-02-02 00:00:00+00:00,0.046185001730918884,0.05122800171375275,0.03225700184702873,0.033750999718904495,531160,0.0,0.0
