TIMESTAMP,YLDY_OPEN_PRICE_USD,YLDY_HIGH_PRICE_USD,YLDY_LOW_PRICE_USD,YLDY_CLOSE_PRICE_USD,YLDY_VOLUME_USD,YLDY_DIVIDENDS_USD,YLDY_STOCK_SPLITS_USD
2021-07-10 00:00:00+00:00,0.00911800004541874,0.012041999958455563,0.007961000315845013,0.011522999964654446,200323,0.0,0.0
2021-07-11 00:00:00+00:00,0.011583000421524048,0.013330000452697277,0.008678000420331955,0.009736999869346619,369905,0.0,0.0
2021-07-12 00:00:00+00:00,0.009735999628901482,0.011022999882698059,0.008612999692559242,0.009986000135540962,204093,0.0,0.0
2021-07-13 00:00:00+00:00,0.0099870003759861,0.01016900036484003,0.008427999913692474,0.01016900036484003,246258,0.0,0.0
2021-07-14 00:00:00+00:00,0.010177000425755978,0.011729000136256218,0.004358000122010708,0.007852000184357166,1127464,0.0,0.0
2021-07-15 00:00:00+00:00,0.007853000424802303,0.010147999972105026,0.005903000012040138,0.007019999902695417,288335,0.0,0.0
2021-07-16 00:00:00+00:00,0.007015999872237444,0.007969999685883522,0.005055000074207783,0.006711000110954046,173151,0.0,0.0
2021-07-17 00:00:00+00:00,0.006707000080496073,0.0069320001639425755,0.005692000035196543,0.006742000114172697,56832,0.0,0.0
2021-07-18 00:00:00+00:00,0.006742000114172697,0.007499000057578087,0.005789999850094318,0.006012000143527985,43096,0.0,0.0
2021-07-19 00:00:00+00:00,0.006012000143527985,0.006808999925851822,0.00534699996933341,0.005896999966353178,80243,0.0,0.0
2021-07-20 00:00:00+00:00,0.005898999981582165,0.006599999964237213,0.005565000232309103,0.006167999934405088,35732,0.0,0.0
2021-07-21 00:00:00+00:00,0.006176999770104885,0.006498000118881464,0.0056059998460114,0.006258000154048204,43164,0.0,0.0
2021-07-22 00:00:00+00:00,0.006256000138819218,0.007187999784946442,0.005404999945312738,0.00597799988463521,167175,0.0,0.0
2021-07-23 00:00:00+00:00,0.00597799988463521,0.0064650001004338264,0.005783999804407358,0.00635500019416213,25991,0.0,0.0
2021-07-24 00:00:00+00:00,0.00635599996894598,0.007098999805748463,0.005973000079393387,0.006169999949634075,53046,0.0,0.0
2021-07-25 00:00:00+00:00,0.006175000220537186,0.007780000101774931,0.0056489999406039715,0.006132999900728464,53400,0.0,0.0
2021-07-26 00:00:00+00:00,0.006134000141173601,0.006856000050902367,0.005375000182539225,0.00582600012421608,77042,0.0,0.0
2021-07-27 00:00:00+00:00,0.005824000108987093,0.00648299977183342,0.005590999964624643,0.00634300010278821,17092,0.0,0.0
2021-07-28 00:00:00+00:00,0.00634999992325902,0.006725000217556953,0.00584599981084466,0.006157999858260155,20729,0.0,0.0
2021-07-29 00:00:00+00:00,0.006180999800562859,0.006645000074058771,0.005452000070363283,0.00609700009226799,65027,0.0,0.0
2021-07-30 00:00:00+00:00,0.006095000077039003,0.006370999850332737,0.005917000118643045,0.006370000075548887,109787,0.0,0.0
2021-07-31 00:00:00+00:00,0.006372000090777874,0.006556999869644642,0.005932999774813652,0.006076999939978123,88250,0.0,0.0
2021-08-01 00:00:00+00:00,0.006074999924749136,0.006345999892801046,0.0058479998260736465,0.006037999875843525,51385,0.0,0.0
2021-08-02 00:00:00+00:00,0.006037999875843525,0.006302999798208475,0.006002000067383051,0.0060350000858306885,99691,0.0,0.0
2021-08-03 00:00:00+00:00,0.006035999860614538,0.006099999882280827,0.005934999790042639,0.00608400022611022,67485,0.0,0.0
2021-08-04 00:00:00+00:00,0.006082999985665083,0.006568999961018562,0.006033000070601702,0.006471000146120787,67948,0.0,0.0
2021-08-05 00:00:00+00:00,0.00646999990567565,0.006862000096589327,0.005634000059217215,0.0065379999577999115,50069,0.0,0.0
2021-08-06 00:00:00+00:00,0.0065379999577999115,0.00843099970370531,0.006053999997675419,0.007797999773174524,55804,0.0,0.0
2021-08-07 00:00:00+00:00,0.007799000013619661,0.00929499976336956,0.007375000044703484,0.008214999921619892,314055,0.0,0.0
2021-08-08 00:00:00+00:00,0.008210999891161919,0.008527999743819237,0.007683000061661005,0.008519000373780727,85118,0.0,0.0
2021-08-09 00:00:00+00:00,0.008515999652445316,0.009309000335633755,0.007586999796330929,0.009279999881982803,243656,0.0,0.0
2021-08-10 00:00:00+00:00,0.00928100012242794,0.009451000019907951,0.00775500014424324,0.008933000266551971,193725,0.0,0.0
2021-08-11 00:00:00+00:00,0.008933000266551971,0.009639999829232693,0.008462999947369099,0.009329999797046185,134354,0.0,0.0
2021-08-12 00:00:00+00:00,0.009332000277936459,0.013158000074326992,0.008603000082075596,0.011443999595940113,220342,0.0,0.0
2021-08-13 00:00:00+00:00,0.011439000256359577,0.016865000128746033,0.010768000036478043,0.016865000128746033,584554,0.0,0.0
2021-08-14 00:00:00+00:00,0.016865000128746033,0.018302999436855316,0.011731999926269054,0.015394999645650387,762224,0.0,0.0
2021-08-15 00:00:00+00:00,0.01539700012654066,0.016117999330163002,0.013832000084221363,0.015216000378131866,152995,0.0,0.0
