TIMESTAMP,EMYC_OPEN_PRICE_USD,EMYC_HIGH_PRICE_USD,EMYC_LOW_PRICE_USD,EMYC_CLOSE_PRICE_USD,EMYC_VOLUME_USD,EMYC_DIVIDENDS_USD,EMYC_STOCK_SPLITS_USD
2025-04-08 00:00:00+00:00,0.01799199916422367,0.01807199977338314,0.016645999625325203,0.016685999929904938,1196645,0.0,0.0
2025-04-09 00:00:00+00:00,0.016774000599980354,0.0168210007250309,0.015985000878572464,0.01642799936234951,1131326,0.0,0.0
2025-04-10 00:00:00+00:00,0.016419000923633575,0.01728300005197525,0.016289999708533287,0.016468999907374382,910535,0.0,0.0
2025-04-11 00:00:00+00:00,0.016468999907374382,0.01974399946630001,0.016088999807834625,0.01626100018620491,846385,0.0,0.0
2025-04-12 00:00:00+00:00,0.01624700054526329,0.016409000381827354,0.015412000007927418,0.015556000173091888,973132,0.0,0.0
2025-04-13 00:00:00+00:00,0.015556000173091888,0.01608400046825409,0.015407999977469444,0.01587199978530407,1127016,0.0,0.0
2025-04-14 00:00:00+00:00,0.015873000025749207,0.015886999666690826,0.015309999696910381,0.015420000068843365,888000,0.0,0.0
2025-04-15 00:00:00+00:00,0.01541099976748228,0.015422999858856201,0.014786000363528728,0.014848999679088593,827050,0.0,0.0
2025-04-16 00:00:00+00:00,0.01486399956047535,0.015053999610245228,0.014574999921023846,0.014659999869763851,1072507,0.0,0.0
2025-04-17 00:00:00+00:00,0.014659999869763851,0.014937999658286572,0.014183999970555305,0.014581000432372093,1011054,0.0,0.0
2025-04-18 00:00:00+00:00,0.014558999799191952,0.028522999957203865,0.014499999582767487,0.02062300033867359,1218168,0.0,0.0
2025-04-19 00:00:00+00:00,0.020620999857783318,0.020625000819563866,0.01808200031518936,0.01838199980556965,1044316,0.0,0.0
2025-04-20 00:00:00+00:00,0.01836800016462803,0.0184090007096529,0.017511999234557152,0.01776699908077717,916734,0.0,0.0
2025-04-21 00:00:00+00:00,0.01776699908077717,0.020501000806689262,0.01750599965453148,0.019385000690817833,1213077,0.0,0.0
2025-04-22 00:00:00+00:00,0.019392000511288643,0.021852999925613403,0.01908300071954727,0.019926000386476517,1001018,0.0,0.0
2025-04-23 00:00:00+00:00,0.019926000386476517,0.027476999908685684,0.019917000085115433,0.024000000208616257,965808,0.0,0.0
2025-04-24 00:00:00+00:00,0.023972999304533005,0.0240860003978014,0.02177800051867962,0.02178099937736988,556858,0.0,0.0
2025-04-25 00:00:00+00:00,0.02178099937736988,0.021880000829696655,0.01977499946951866,0.019863000139594078,556157,0.0,0.0
2025-04-26 00:00:00+00:00,0.019874000921845436,0.02112800069153309,0.01985199935734272,0.021040000021457672,780864,0.0,0.0
2025-04-27 00:00:00+00:00,0.021057000383734703,0.022060999646782875,0.020507000386714935,0.020881999284029007,757583,0.0,0.0
2025-04-28 00:00:00+00:00,0.020899999886751175,0.022766999900341034,0.020858999341726303,0.02271299995481968,936902,0.0,0.0
2025-04-29 00:00:00+00:00,0.02271299995481968,0.025449000298976898,0.022662000730633736,0.024796999990940094,873544,0.0,0.0
2025-04-30 00:00:00+00:00,0.0248160008341074,0.025078000500798225,0.02458599954843521,0.024848999455571175,465863,0.0,0.0
2025-05-01 00:00:00+00:00,0.024699000641703606,0.025080999359488487,0.024522000923752785,0.0249170009046793,624730,0.0,0.0
2025-05-02 00:00:00+00:00,0.024918999522924423,0.025079000741243362,0.02298399992287159,0.023843999952077866,408525,0.0,0.0
2025-05-03 00:00:00+00:00,0.023809999227523804,0.02410000003874302,0.02356100082397461,0.023848000913858414,507848,0.0,0.0
2025-05-04 00:00:00+00:00,0.02383599989116192,0.023936999961733818,0.022787999361753464,0.02280000038444996,519562,0.0,0.0
2025-05-05 00:00:00+00:00,0.02280000038444996,0.023245999589562416,0.021952999755740166,0.021984999999403954,317404,0.0,0.0
2025-05-06 00:00:00+00:00,0.021984999999403954,0.022135000675916672,0.021564999595284462,0.021893000230193138,535931,0.0,0.0
2025-05-07 00:00:00+00:00,0.021879000589251518,0.022696999832987785,0.021771999076008797,0.022319000214338303,709652,0.0,0.0
2025-05-08 00:00:00+00:00,0.022288000211119652,0.024447999894618988,0.02208000048995018,0.024056000635027885,828456,0.0,0.0
2025-05-09 00:00:00+00:00,0.02403399907052517,0.025066999718546867,0.023554999381303787,0.025061000138521194,1111024,0.0,0.0
2025-05-10 00:00:00+00:00,0.025061000138521194,0.02541700005531311,0.024650000035762787,0.02536899968981743,721230,0.0,0.0
2025-05-11 00:00:00+00:00,0.02535800077021122,0.029154999181628227,0.02535099908709526,0.0280969999730587,814239,0.0,0.0
2025-05-12 00:00:00+00:00,0.028116999194025993,0.02954000048339367,0.027504999190568924,0.028373999521136284,1388338,0.0,0.0
2025-05-13 00:00:00+00:00,0.028370000422000885,0.029332000762224197,0.028029000386595726,0.028836999088525772,1190331,0.0,0.0
2025-05-14 00:00:00+00:00,0.028824999928474426,0.028908999636769295,0.026342999190092087,0.02653699927031994,1333673,0.0,0.0
2025-05-15 00:00:00+00:00,0.026561999693512917,0.02660899981856346,0.023127999156713486,0.023257000371813774,952609,0.0,0.0
2025-05-16 00:00:00+00:00,0.02325199916958809,0.024522999301552773,0.022260000929236412,0.022770000621676445,871723,0.0,0.0
2025-05-17 00:00:00+00:00,0.022770000621676445,0.022770000621676445,0.02127999998629093,0.02140899933874607,1092163,0.0,0.0
2025-05-18 00:00:00+00:00,0.021415000781416893,0.021820999681949615,0.020868999883532524,0.02154799923300743,1124653,0.0,0.0
2025-05-19 00:00:00+00:00,0.021542999893426895,0.021671000868082047,0.02035900019109249,0.0205719992518425,1269749,0.0,0.0
2025-05-20 00:00:00+00:00,0.02055400051176548,0.022285999730229378,0.020464999601244926,0.02175300009548664,1396922,0.0,0.0
2025-05-21 00:00:00+00:00,0.021779000759124756,0.022828999906778336,0.020382000133395195,0.022616000846028328,1398845,0.0,0.0
2025-05-22 00:00:00+00:00,0.02262900024652481,0.024754999205470085,0.022136999294161797,0.023006999865174294,1178085,0.0,0.0
2025-05-23 00:00:00+00:00,0.023006999865174294,0.02417900040745735,0.020029999315738678,0.020109999924898148,1238351,0.0,0.0
2025-05-24 00:00:00+00:00,0.020109999924898148,0.02148500084877014,0.01991399936378002,0.020193999633193016,1368682,0.0,0.0
2025-05-25 00:00:00+00:00,0.020183000713586807,0.020966000854969025,0.019967999309301376,0.020743999630212784,1602958,0.0,0.0
2025-05-26 00:00:00+00:00,0.020743999630212784,0.02215299941599369,0.020231999456882477,0.020426999777555466,1422312,0.0,0.0
2025-05-27 00:00:00+00:00,0.020426999777555466,0.02065199986100197,0.019899999722838402,0.0201019998639822,1533085,0.0,0.0
2025-05-28 00:00:00+00:00,0.020167000591754913,0.02018200047314167,0.01857900060713291,0.019732000306248665,1475035,0.0,0.0
2025-05-29 00:00:00+00:00,0.019742000848054886,0.019843999296426773,0.018737999722361565,0.01964700035750866,1373704,0.0,0.0
2025-05-30 00:00:00+00:00,0.019641999155282974,0.019693000242114067,0.01802399940788746,0.01809000037610531,1342828,0.0,0.0
2025-05-31 00:00:00+00:00,0.0181099995970726,0.018459999933838844,0.01759899966418743,0.018106000497937202,1402704,0.0,0.0
2025-06-01 00:00:00+00:00,0.018077874556183815,0.01871413365006447,0.018046928569674492,0.018619311973452568,1343774,0.0,0.0
