TIMESTAMP,OLYN_OPEN_PRICE_USD,OLYN_HIGH_PRICE_USD,OLYN_LOW_PRICE_USD,OLYN_CLOSE_PRICE_USD,OLYN_VOLUME_USD,OLYN_DIVIDENDS_USD,OLYN_STOCK_SPLITS_USD
2025-02-21 00:00:00+00:00,0.0008580000139772892,0.0010179999517276883,0.0008580000139772892,0.0008960000122897327,3705,0.0,0.0
2025-02-22 00:00:00+00:00,0.0008960000122897327,0.0009790000040084124,0.0008960000122897327,0.0009790000040084124,411,0.0,0.0
2025-02-23 00:00:00+00:00,0.0009790000040084124,0.0009790000040084124,0.00088900001719594,0.0009030000073835254,439,0.0,0.0
2025-02-24 00:00:00+00:00,0.0009030000073835254,0.0009299999801442027,0.0007919999770820141,0.0007919999770820141,604,0.0,0.0
2025-02-25 00:00:00+00:00,0.0007919999770820141,0.0008570000063627958,0.0007869999972172081,0.0008430000161752105,200,0.0,0.0
2025-02-26 00:00:00+00:00,0.0008430000161752105,0.0009079999872483313,0.0008430000161752105,0.0008960000122897327,478,0.0,0.0
2025-02-27 00:00:00+00:00,0.0008960000122897327,0.000910000002477318,0.000813000020571053,0.000813000020571053,1474,0.0,0.0
2025-02-28 00:00:00+00:00,0.000813000020571053,0.000813000020571053,0.0007559999939985573,0.0007949999999254942,282,0.0,0.0
2025-03-01 00:00:00+00:00,0.0007949999999254942,0.0008379999781027436,0.0007939999923110008,0.0008099999977275729,87,0.0,0.0
2025-03-02 00:00:00+00:00,0.0008099999977275729,0.0009299999801442027,0.0008030000026337802,0.0009289999725297093,102,0.0,0.0
2025-03-03 00:00:00+00:00,0.0009289999725297093,0.0009289999725297093,0.0007329999934881926,0.0007329999934881926,371,0.0,0.0
2025-03-04 00:00:00+00:00,0.0007329999934881926,0.0007329999934881926,0.0006510000093840063,0.0006830000202171504,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.0006830000202171504,0.0006929999799467623,0.0006680000224150717,0.0006699999794363976,176,0.0,0.0
