,XRP
EDRC,2.487679586753588e-34
UNIT,6.049300579704155e-25
RBT,2.476650085359038e-19
XPY,2.4287008477237828e-17
KOBO,1.3616620705792634e-16
RRT,2.982176732774999e-16
PUT,4.2731630566692735e-15
CSC,3.5756547750357985e-12
DOGE,1.459211857671548e-11
XEM,1.535125832973986e-11
MOTO,6.972782564690599e-11
IFC,2.325154522444086e-10
BTS,9.003339954307864e-10
LTCR,3.75630382597126e-09
PHR,1.0347966035940525e-08
LTC,2.0834786558438528e-08
VIDZ,3.466123470276615e-08
ARGUS,7.330064711432596e-08
CAB,8.672562800351176e-08
BTB,2.770726471038803e-07
BCDN,3.849423191507581e-07
OPAL,8.121001133988028e-07
QBC,1.0314038248825415e-06
QTUM,1.5176767896595721e-06
HMQ,2.265950052662181e-06
XLM,3.8398449747361715e-06
WGR,5.064599172024666e-06
SC,5.2921229447978135e-06
FRN,5.329009409690943e-06
IBANK,6.331678414593233e-06
DIME,1.340810405405335e-05
SWING,1.592537737332893e-05
BTC,2.140270409021334e-05
EUC,2.4669404189155985e-05
NXT,3.079941995541754e-05
WBB,3.1184163950652443e-05
ETH,3.989002917249579e-05
USDT,5.155714653692491e-05
BLU,6.342224561119796e-05
TAJ,0.00011688464293345
SKR,0.000122335415778167
NETKO,0.000125093340502693
ACES,0.0003584891779593
CREVA,0.00043935578542335005
BAT,0.00044035019177415
IMS,0.00047769407134930003
EVIL,0.00062749365760835
DASH,0.00069920838577705
JLP,0.0032477022544500998
SIGNA,0.0035419988292882
ENT,0.00376399078343005
ZET,0.0040298824492828
EQB,0.0048784706895564
NOBL,0.00522647954463805
GBYTE,0.0065601397523153
DGB,0.00656384760513265
ALIAS,0.00829427457632815
ZCL,0.009116275575141851
SPR,0.0105694288350847
ICOB,0.0107710044699686
PIVX,0.0133775978865855
ANT,0.014115921940282699
TECH,0.0143620990098883
VEC2,0.0156192900332606
NAV,0.02210297814849195
PKB,0.02807780131604995
POST,0.0303152791792515
WDC,0.03318944968936955
GNO,0.03589076463445555
XMR,0.036601453845266
ICON,0.0374434582198101
ADZ,0.040566425690416255
