,XRP
BS,0.8716551908932519
GLC,0.871714327350607
XPX,0.8791663736477233
VAL,0.8806086399605786
SLS,0.8847344736069099
LOOK,0.8847748676157283
DGC,0.8853478496889363
HBN,0.8874732486979816
CLAM,0.891134100623328
IXC,0.9167264457826999
PAK,0.9170169742435257
ILC,0.9227182194452325
CLUB,0.9296116462695061
42,0.9343856361229733
CNT,0.942789017574242
XST,0.9431825656750183
HNC,0.9492994098874782
SIB,0.9493161401200199
POT,0.9493744415519573
BIS,0.9496588757380224
PIE,0.9512756038932574
LUN,0.9532939867833076
SHND,0.9565836798027331
RBIES,0.9602892124969257
BSTY,0.964728460767961
ZER,0.9651747332141818
NYC,0.9657858006161208
AGRS,0.9672010037269186
MNTC,0.9686910584924239
SWIFT,0.9698321641581472
INF,0.9720486171518147
RDD,0.9773612336390868
SONG,0.979304131954178
LOG,0.9800918244858715
BTA,0.9801170718657842
PASC,0.9810678457901041
GCC,0.9863836876176884
BRIT,0.9924931776779627
OK,0.9928501940773682
XBY,0.9935261951822674
CETI,0.9936192427725746
