TIMESTAMP,FROGCEO_OPEN_PRICE_USD,FROGCEO_HIGH_PRICE_USD,FROGCEO_LOW_PRICE_USD,FROGCEO_CLOSE_PRICE_USD,FROGCEO_VOLUME_USD,FROGCEO_DIVIDENDS_USD,FROGCEO_STOCK_SPLITS_USD
2023-06-09 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,5795,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,268,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,601,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,160,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,270,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,269,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,135,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,145,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,65,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,844,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,262,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,193,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,791,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,242,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,667,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,438,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,369,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,478,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,39,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,422,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,423,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,759,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,110,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,433,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,581,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,111,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,158,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,40,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,480,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,316,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,420,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,428,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,537,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,201,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,341,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,530,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,174,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,449,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,168,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,154,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,323,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,288,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,163,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,391,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,552,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,687,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,859,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,2335,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,405,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,4290,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,2244,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,804,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,1918,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,483,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,1088,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,1218,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,210,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1730,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,382,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,141,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,26,0.0,0.0
