TIMESTAMP,GZONE_OPEN_PRICE_USD,GZONE_HIGH_PRICE_USD,GZONE_LOW_PRICE_USD,GZONE_CLOSE_PRICE_USD,GZONE_VOLUME_USD,GZONE_DIVIDENDS_USD,GZONE_STOCK_SPLITS_USD
2021-09-30 00:00:00+00:00,0.5452960133552551,0.5568240284919739,0.37330400943756104,0.449086993932724,10603349,0.0,0.0
2021-10-01 00:00:00+00:00,0.44920000433921814,0.5461580157279968,0.4239349961280823,0.4921819865703583,12790843,0.0,0.0
2021-10-02 00:00:00+00:00,0.49231699109077454,0.5057970285415649,0.4090520143508911,0.4580399990081787,3082122,0.0,0.0
2021-10-03 00:00:00+00:00,0.4582569897174835,0.5092909932136536,0.4421899914741516,0.4756940007209778,1867425,0.0,0.0
2021-10-04 00:00:00+00:00,0.4755760133266449,0.499781996011734,0.44227999448776245,0.47537699341773987,1626011,0.0,0.0
2021-10-05 00:00:00+00:00,0.47550201416015625,0.491239994764328,0.43663498759269714,0.4453589916229248,1402872,0.0,0.0
2021-10-06 00:00:00+00:00,0.4452889859676361,0.7082769870758057,0.43474599719047546,0.5851460099220276,2524956,0.0,0.0
2021-10-07 00:00:00+00:00,0.585506021976471,0.7188429832458496,0.5445870161056519,0.5835670232772827,3767318,0.0,0.0
2021-10-08 00:00:00+00:00,0.583594024181366,0.8738020062446594,0.5648059844970703,0.7950400114059448,4841044,0.0,0.0
2021-10-09 00:00:00+00:00,0.7951719760894775,0.8557220101356506,0.7509329915046692,0.7987329959869385,5436285,0.0,0.0
2021-10-10 00:00:00+00:00,0.7989090085029602,0.9555690288543701,0.752996027469635,0.8403530120849609,4371459,0.0,0.0
2021-10-11 00:00:00+00:00,0.8392230272293091,0.8829709887504578,0.7890539765357971,0.840516984462738,3883648,0.0,0.0
2021-10-12 00:00:00+00:00,0.8396409749984741,0.8891270160675049,0.7881609797477722,0.8335430026054382,3942291,0.0,0.0
2021-10-13 00:00:00+00:00,0.8346890211105347,0.9177520275115967,0.797120988368988,0.8329949975013733,3997066,0.0,0.0
2021-10-14 00:00:00+00:00,0.8334659934043884,0.976917028427124,0.820406973361969,0.8446210026741028,4283790,0.0,0.0
2021-10-15 00:00:00+00:00,0.844694972038269,0.9085080027580261,0.8371260166168213,0.8474529981613159,5946353,0.0,0.0
2021-10-16 00:00:00+00:00,0.8471220135688782,0.9247720241546631,0.8380029797554016,0.8716989755630493,5807489,0.0,0.0
2021-10-17 00:00:00+00:00,0.8707129955291748,0.9117720127105713,0.840179979801178,0.8473209738731384,5111817,0.0,0.0
2021-10-18 00:00:00+00:00,0.8472489714622498,0.9270449876785278,0.8258140087127686,0.8533210158348083,5754087,0.0,0.0
2021-10-19 00:00:00+00:00,0.8537229895591736,0.9118030071258545,0.8422650098800659,0.8595340251922607,4134226,0.0,0.0
2021-10-20 00:00:00+00:00,0.8598330020904541,0.9088190197944641,0.7857159972190857,0.8307480216026306,2179616,0.0,0.0
2021-10-21 00:00:00+00:00,0.8314710259437561,0.9569029808044434,0.8169800043106079,0.895272970199585,2691894,0.0,0.0
2021-10-22 00:00:00+00:00,0.8941730260848999,0.9340879917144775,0.816474974155426,0.8664479851722717,3688796,0.0,0.0
2021-10-23 00:00:00+00:00,0.8662449717521667,0.9146810173988342,0.8425430059432983,0.854960024356842,3324520,0.0,0.0
2021-10-24 00:00:00+00:00,0.8546149730682373,0.8988810181617737,0.8246960043907166,0.8516740202903748,2298240,0.0,0.0
