TIMESTAMP,STTIA_OPEN_PRICE_USD,STTIA_HIGH_PRICE_USD,STTIA_LOW_PRICE_USD,STTIA_CLOSE_PRICE_USD,STTIA_VOLUME_USD,STTIA_DIVIDENDS_USD,STTIA_STOCK_SPLITS_USD
2024-02-15 00:00:00+00:00,17.594755172729492,17.798234939575195,17.5729923248291,17.732784271240234,984649,0.0,0.0
2024-02-16 00:00:00+00:00,17.734888076782227,18.226953506469727,17.33506965637207,18.128326416015625,1514190,0.0,0.0
2024-02-17 00:00:00+00:00,18.1131649017334,18.743669509887695,17.632423400878906,18.035045623779297,567922,0.0,0.0
2024-02-18 00:00:00+00:00,18.035045623779297,18.43492889404297,17.538177490234375,17.88136863708496,984609,0.0,0.0
2024-02-19 00:00:00+00:00,17.88284683227539,18.321813583374023,17.748775482177734,18.06257438659668,444017,0.0,0.0
2024-02-20 00:00:00+00:00,18.06257438659668,18.06257438659668,16.766456604003906,17.369840621948242,770046,0.0,0.0
2024-02-21 00:00:00+00:00,17.372873306274414,17.374425888061523,16.291147232055664,16.903724670410156,695160,0.0,0.0
2024-02-22 00:00:00+00:00,16.905925750732422,17.27887535095215,16.474092483520508,16.678098678588867,659027,0.0,0.0
2024-02-23 00:00:00+00:00,16.678098678588867,16.915231704711914,15.816145896911621,16.319032669067383,1236577,0.0,0.0
2024-02-24 00:00:00+00:00,16.313512802124023,17.00525665283203,16.039653778076172,17.00525665283203,1671791,0.0,0.0
2024-02-25 00:00:00+00:00,17.00525665283203,17.409215927124023,16.907312393188477,16.907312393188477,850796,0.0,0.0
2024-02-26 00:00:00+00:00,16.895753860473633,17.49213218688965,16.292531967163086,17.355424880981445,993789,0.0,0.0
2024-02-27 00:00:00+00:00,17.355424880981445,17.7605037689209,16.815950393676758,17.085800170898438,541120,0.0,0.0
2024-02-28 00:00:00+00:00,17.085800170898438,17.273435592651367,15.966622352600098,16.461942672729492,1337396,0.0,0.0
2024-02-29 00:00:00+00:00,16.4616756439209,18.164337158203125,16.30472183227539,16.616714477539062,1401617,0.0,0.0
2024-03-01 00:00:00+00:00,16.60918426513672,17.295093536376953,16.59974479675293,17.206710815429688,887041,0.0,0.0
2024-03-02 00:00:00+00:00,17.20848274230957,17.282312393188477,16.47351837158203,16.81946563720703,544376,0.0,0.0
2024-03-03 00:00:00+00:00,16.81946563720703,16.84839630126953,16.025882720947266,16.38351058959961,930579,0.0,0.0
2024-03-04 00:00:00+00:00,16.393896102905273,16.451597213745117,15.056584358215332,15.480409622192383,2000443,0.0,0.0
2024-03-05 00:00:00+00:00,15.480409622192383,17.051591873168945,14.783076286315918,15.436606407165527,1129487,0.0,0.0
2024-03-06 00:00:00+00:00,15.436606407165527,16.09408187866211,14.769095420837402,15.88136100769043,979370,0.0,0.0
2024-03-07 00:00:00+00:00,15.88136100769043,16.618967056274414,15.764204025268555,16.595134735107422,483357,0.0,0.0
2024-03-08 00:00:00+00:00,16.595134735107422,17.05782127380371,15.852506637573242,15.970179557800293,413067,0.0,0.0
2024-03-09 00:00:00+00:00,15.970179557800293,17.45345687866211,15.970179557800293,16.572673797607422,475964,0.0,0.0
2024-03-10 00:00:00+00:00,16.573383331298828,17.060428619384766,15.54685115814209,15.796753883361816,862782,0.0,0.0
2024-03-11 00:00:00+00:00,15.796753883361816,16.282081604003906,15.360797882080078,16.281906127929688,440889,0.0,0.0
2024-03-12 00:00:00+00:00,16.281906127929688,18.130695343017578,16.07469940185547,17.73931312561035,851925,0.0,0.0
2024-03-13 00:00:00+00:00,17.73931312561035,17.73931312561035,16.82797622680664,16.965953826904297,460510,0.0,0.0
2024-03-14 00:00:00+00:00,16.965953826904297,17.443092346191406,15.57707405090332,16.245140075683594,529338,0.0,0.0
2024-03-15 00:00:00+00:00,16.245140075683594,16.45868682861328,13.945211410522461,15.071292877197266,958973,0.0,0.0
2024-03-16 00:00:00+00:00,15.071292877197266,15.759347915649414,13.069270133972168,13.440899848937988,663415,0.0,0.0
2024-03-17 00:00:00+00:00,13.440899848937988,14.189138412475586,13.05714225769043,14.084773063659668,289742,0.0,0.0
2024-03-18 00:00:00+00:00,13.94994068145752,14.041248321533203,12.66247272491455,12.787073135375977,521051,0.0,0.0
