TIMESTAMP,PTC36249_OPEN_PRICE_USD,PTC36249_HIGH_PRICE_USD,PTC36249_LOW_PRICE_USD,PTC36249_CLOSE_PRICE_USD,PTC36249_VOLUME_USD,PTC36249_DIVIDENDS_USD,PTC36249_STOCK_SPLITS_USD
2025-04-15 00:00:00+00:00,0.001066999975591898,0.0020550000481307507,0.001066999975591898,0.001512999995611608,416470,0.0,0.0
2025-04-16 00:00:00+00:00,0.001512999995611608,0.0021589999087154865,0.0014860000228509307,0.00203999993391335,163587,0.0,0.0
2025-04-17 00:00:00+00:00,0.00203999993391335,0.002148000057786703,0.0015269999857991934,0.0015899999998509884,204870,0.0,0.0
2025-04-18 00:00:00+00:00,0.0015899999998509884,0.0016250000335276127,0.001560000004246831,0.0015810000477358699,352832,0.0,0.0
2025-04-19 00:00:00+00:00,0.0015810000477358699,0.0016220000106841326,0.001551999943330884,0.001563000027090311,283543,0.0,0.0
2025-04-20 00:00:00+00:00,0.001563000027090311,0.0016899999463930726,0.001563000027090311,0.0016400000313296914,368283,0.0,0.0
2025-04-21 00:00:00+00:00,0.0016400000313296914,0.0016980000073090196,0.0016400000313296914,0.0016720000421628356,313942,0.0,0.0
2025-04-22 00:00:00+00:00,0.0016720000421628356,0.0016899999463930726,0.001636000000871718,0.0016449999529868364,327352,0.0,0.0
2025-04-23 00:00:00+00:00,0.0016449999529868364,0.0022350000217556953,0.001551999943330884,0.0019280000124126673,635068,0.0,0.0
2025-04-24 00:00:00+00:00,0.0019280000124126673,0.0021200000774115324,0.001908999984152615,0.0020580000709742308,722977,0.0,0.0
2025-04-25 00:00:00+00:00,0.0020580000709742308,0.0021379999816417694,0.0019680000841617584,0.0019680000841617584,1067913,0.0,0.0
2025-04-26 00:00:00+00:00,0.0019680000841617584,0.0020310000982135534,0.001967000076547265,0.002022000029683113,1171202,0.0,0.0
2025-04-27 00:00:00+00:00,0.002022000029683113,0.002065999899059534,0.002002999885007739,0.0020179999992251396,942923,0.0,0.0
2025-04-28 00:00:00+00:00,0.0020179999992251396,0.0020459999796003103,0.001964000053703785,0.0019650000613182783,1220839,0.0,0.0
2025-04-29 00:00:00+00:00,0.001964000053703785,0.002015999983996153,0.001964000053703785,0.0020020001102238894,1115510,0.0,0.0
2025-04-30 00:00:00+00:00,0.0020020001102238894,0.0021200000774115324,0.0019249999895691872,0.002041999949142337,1572912,0.0,0.0
2025-05-01 00:00:00+00:00,0.002041999949142337,0.0022009999956935644,0.0020089999306946993,0.0021460000425577164,1914328,0.0,0.0
2025-05-02 00:00:00+00:00,0.0021460000425577164,0.002247000113129616,0.0021410000044852495,0.0022350000217556953,1656401,0.0,0.0
2025-05-03 00:00:00+00:00,0.0022350000217556953,0.002322999993339181,0.0022140000946819782,0.002309999894350767,2349125,0.0,0.0
2025-05-04 00:00:00+00:00,0.002309999894350767,0.002351999981328845,0.0022869999520480633,0.002317999955266714,1307544,0.0,0.0
2025-05-05 00:00:00+00:00,0.002317999955266714,0.002369999885559082,0.002294000005349517,0.0023139999248087406,1228671,0.0,0.0
2025-05-06 00:00:00+00:00,0.0023139999248087406,0.002346999943256378,0.0021250001154839993,0.0021379999816417694,1276667,0.0,0.0
2025-05-07 00:00:00+00:00,0.0021379999816417694,0.0021649999544024467,0.002131999935954809,0.0021609999239444733,1355290,0.0,0.0
2025-05-08 00:00:00+00:00,0.0021609999239444733,0.002265000017359853,0.0019749999046325684,0.002217999892309308,545891,0.0,0.0
2025-05-09 00:00:00+00:00,0.002217999892309308,0.002386000007390976,0.0021589999087154865,0.0022140000946819782,923287,0.0,0.0
2025-05-10 00:00:00+00:00,0.0022140000946819782,0.0025480000767856836,0.0021520000882446766,0.0022350000217556953,1115916,0.0,0.0
2025-05-11 00:00:00+00:00,0.0022350000217556953,0.0025569999124854803,0.0021250001154839993,0.002157999901100993,972971,0.0,0.0
2025-05-12 00:00:00+00:00,0.002157999901100993,0.002228999976068735,0.0020810000132769346,0.002104999963194132,1212690,0.0,0.0
2025-05-13 00:00:00+00:00,0.002104999963194132,0.0021879998967051506,0.0020179999992251396,0.002059000078588724,1192746,0.0,0.0
2025-05-14 00:00:00+00:00,0.002059000078588724,0.002061000093817711,0.0017460000235587358,0.0017600000137463212,985150,0.0,0.0
2025-05-15 00:00:00+00:00,0.0017600000137463212,0.0017920000245794654,0.0015979999443516135,0.0016240000259131193,1077181,0.0,0.0
2025-05-16 00:00:00+00:00,0.0016240000259131193,0.0016299999551847577,0.0016060000052675605,0.0016139999497681856,936619,0.0,0.0
2025-05-17 00:00:00+00:00,0.0016139999497681856,0.0017600000137463212,0.0016060000052675605,0.001693999976851046,1234907,0.0,0.0
2025-05-18 00:00:00+00:00,0.001693999976851046,0.0017000000225380063,0.0015869999770075083,0.0016129999421536922,761636,0.0,0.0
2025-05-19 00:00:00+00:00,0.0016129999421536922,0.0016240000259131193,0.001563000027090311,0.0015689999563619494,457796,0.0,0.0
2025-05-20 00:00:00+00:00,0.0015689999563619494,0.0015869999770075083,0.001550000044517219,0.0015790000325068831,696454,0.0,0.0
