,close,labels
0,2729.215357142857,2634.57
1,2653.861785714286,2706.22
2,2694.173571428571,2857.25
3,2870.0017857142857,2689.51
4,2718.479285714286,2627.73
5,2656.01,2711.92
6,2732.5060714285714,2592.05
7,2581.053571428572,2507.23
8,2512.490714285714,2610.18
9,2607.651785714286,2471.09
10,2494.024642857143,2354.01
11,2362.32,2370.74
12,2400.497857142857,2509.33
13,2515.6385714285716,2580.77
14,2584.675357142857,2543.54
15,2543.2460714285717,2367.89
16,2344.2389285714285,2373.28
17,2380.8646428571433,2234.09
18,2233.3300000000004,2164.67
19,2179.3632142857145,2243.47
20,2256.1146428571424,1885.49
21,1891.7975000000001,1879.28
22,1888.077857142857,1968.14
23,1974.7960714285716,1989.52
24,1983.1171428571427,1808.82
25,1816.6957142857145,1829.64
26,1832.0835714285715,1982.28
27,1991.5528571428572,2084.41
28,2086.8146428571426,2165.33
29,2156.3435714285715,2275.68
30,2283.949642857143,2106.41
31,2088.817857142857,2154.13
32,2154.6085714285714,2226.99
33,2238.074642857143,2322.69
34,2324.3175,2196.53
35,2199.0510714285715,2322.5
36,2332.046428571429,2316.57
37,2322.5228571428574,2116.33
38,2114.875,2146.99
39,2147.6164285714285,2110.69
40,2111.066071428572,2140.45
41,2138.904642857143,2031.58
42,2033.8732142857143,1940.15
43,1952.8100000000002,1994.58
44,2000.0889285714286,1919.51
45,1918.495714285714,1876.26
46,1882.2692857142854,1899.59
47,1897.9342857142856,1891.64
48,1912.334285714286,1818.73
49,1818.6535714285715,1786.03
50,1787.225357142857,1995.5
51,1986.3942857142856,2024.56
52,2019.6317857142858,2124.25
53,2122.7321428571427,2184.75
54,2186.8860714285715,2189.79
55,2191.6375,2228.08
56,2226.212142857143,2299.49
57,2306.1921428571427,2300.9
58,2305.7842857142855,2382.92
59,2374.8007142857145,2461.81
60,2464.660357142857,2531.05
61,2535.2553571428575,2555.69
62,2564.3610714285714,2606.93
63,2623.142142857143,2509.04
64,2507.387142857143,2724.78
65,2745.222142857143,2826.99
66,2841.428571428571,2891.58
67,2886.2139285714284,3160.31
68,3165.1907142857144,3011.85
69,3032.750357142857,3160.52
70,3160.4925,3141.66
71,3154.9357142857143,3160.5
72,3166.4264285714285,3045.96
73,3056.8782142857144,3322.32
74,3336.5225,3263.16
75,3281.448214285714,3307.09
76,3302.1400000000003,3146.53
77,3122.563571428572,3011.72
78,3019.561428571428,3014.55
79,3019.7407142857146,3184.12
80,3180.150714285714,3284.82
81,3289.339285714286,3223.43
82,3225.4564285714287,3238.0
83,3241.626071428572,3321.28
84,3318.3953571428574,3170.62
85,3170.073928571428,3226.87
86,3242.601428571428,3093.2
87,3096.9478571428567,3273.45
88,3290.050714285714,3244.48
89,3243.465357142857,3223.47
90,3241.6242857142856,3229.64
91,3237.0771428571425,3429.2
92,3456.163928571428,3826.82
93,3863.1571428571433,3785.82
94,3789.7660714285716,3938.11
95,3945.1207142857143,3885.52
96,3909.931785714286,3950.29
97,3949.104642857143,3926.77
98,3919.415,3434.57
99,3441.3464285714285,3499.0
100,3507.130357142857,3424.93
101,3421.4067857142854,3208.86
102,3205.6757142857145,3267.21
103,3254.4125,3404.21
104,3424.7589285714284,3285.35
105,3307.2614285714285,3434.37
106,3447.989642857143,3613.55
107,3626.918571428572,3567.98
108,3570.178214285714,3399.81
109,3394.4589285714287,3435.64
110,3443.4117857142855,3328.62
111,3335.3228571428567,2977.28
112,2960.093571428572,2765.9
113,2772.402857142857,3076.92
114,3082.408214285714,3152.5
115,3144.030357142857,2928.53
116,2910.485,2921.73
117,2923.9135714285712,3059.37
118,3070.5589285714286,2925.59
119,2945.032857142857,2804.91
120,2807.9075,2850.45
121,2864.1135714285715,3000.61
122,3001.9,3309.91
123,3303.6946428571428,3387.76
124,3399.101785714286,3417.73
125,3409.8796428571427,3386.31
126,3395.3907142857142,3515.27
127,3534.316428571429,3574.89
128,3590.6017857142856,3587.47
129,3595.470714285714,3563.13
130,3540.8278571428573,3574.82
131,3582.7078571428574,3414.22
132,3437.4942857142855,3542.12
133,3559.49,3491.46
134,3488.7435714285716,3607.42
135,3602.8025,3790.82
136,3805.329642857143,3868.99
137,3916.4725,3829.96
138,3813.2453571428573,3846.85
139,3849.7339285714284,3744.96
140,3750.8500000000004,3877.03
141,3884.7839285714285,4161.15
142,4184.7225,4052.99
143,4067.053214285714,3972.2
144,3970.8789285714283,4167.12
145,4186.532142857143,4082.33
146,4115.284642857143,4220.37
147,4230.861785714285,4131.52
148,4123.714642857143,3922.0
149,3906.9,4286.02
150,4285.330714285715,4418.89
151,4445.700714285715,4322.68
152,4326.127142857143,4287.21
153,4292.094642857143,4319.43
154,4334.657142857143,4589.89
155,4594.998571428571,4603.35
156,4603.096071428572,4532.32
157,4515.035714285714,4474.24
158,4479.635714285714,4518.0
159,4521.7471428571425,4612.59
160,4606.733928571429,4807.98
161,4811.911428571428,4732.33
162,4723.316428571428,4628.78
163,4627.1875,4719.0
164,4734.3375,4665.46
165,4674.396071428571,4644.28
166,4652.885357142857,4626.5
167,4634.475357142857,4563.78
168,4566.9121428571425,4209.76
169,4201.302857142858,4287.8
170,4295.560714285714,3996.9
171,4007.3839285714284,4294.76
172,4302.831428571429,4412.17
173,4420.213571428571,4258.31
174,4281.0196428571435,4085.97
175,4097.796785714286,4339.44
176,4371.833214285713,4269.36
177,4273.941071428571,4524.85
178,4526.764642857143,4041.2
179,4041.988214285714,4095.29
180,4120.944285714286,4294.78
181,4307.867499999999,4444.53
182,4468.750714285714,4630.26
183,4632.131785714286,4582.95
184,4601.873214285714,4511.21
185,4523.7525,4215.73
186,4224.038928571428,4117.25
187,4124.464642857142,4196.44
188,4211.819285714286,4347.59
189,4363.369285714286,4306.4
190,4298.843214285714,4436.91
191,4454.060714285714,4105.64
192,4110.329642857143,3897.94
193,3914.0553571428572,4089.37
194,4099.952499999999,4130.0
195,4134.7814285714285,3781.93
196,3777.4842857142853,3858.99
197,3862.685357142857,4019.08
198,4044.529285714286,3958.11
199,3965.4535714285716,3875.42
200,3860.5664285714283,3959.93
201,3988.7921428571426,3924.14
202,3941.2975,3944.73
203,3946.5207142857143,4014.15
204,4010.3946428571426,3979.51
205,3975.7503571428574,4111.41
206,4106.547857142857,4046.36
207,4054.9328571428573,4094.83
208,4106.1732142857145,4063.56
209,4073.965714285714,4037.23
210,4035.7285714285717,3792.75
211,3792.1267857142857,3630.19
212,3623.082142857143,3709.27
213,3711.3692857142855,3676.23
214,3681.632857142857,3765.54
215,3766.3889285714286,3828.27
216,3858.0196428571426,3765.89
217,3767.3117857142856,3785.11
218,3783.059642857143,3540.63
219,3548.4375,3406.81
220,3412.387142857143,3199.24
221,3196.5567857142855,3080.95
222,3094.6817857142855,3151.97
223,3149.780714285714,3082.68
224,3088.310357142857,3239.72
225,3228.8532142857143,3371.26
226,3370.355714285715,3240.61
227,3237.514285714286,3307.42
228,3304.9232142857145,3326.04
229,3317.3864285714285,3346.88
230,3355.4410714285714,3209.67
231,3200.1200000000003,3159.85
232,3161.3014285714285,3084.02
233,3085.299285714286,3001.48
234,2997.0028571428575,2568.15
235,2565.212142857143,2412.18
236,2417.89,2539.01
237,2534.8110714285717,2439.29
238,2440.7478571428574,2458.83
239,2450.1842857142856,2462.99
240,2467.843214285714,2424.25
241,2427.782142857143,2544.99
242,2548.1460714285713,2601.43
243,2600.5917857142854,2601.68
244,2610.1892857142857,2686.94
245,2683.615357142857,2787.23
246,2795.8478571428573,2680.67
247,2678.49,2695.46
248,2704.7325,2994.99
249,3004.487857142857,3012.65
250,3018.454285714286,3054.99
251,3066.840714285714,3139.77
252,3157.33,3116.69
253,3119.0896428571427,3243.94
254,3253.615357142857,3072.49
255,3078.2042857142856,2927.54
256,2937.9842857142858,2918.88
257,2924.711071428572,2871.13
258,2875.985357142857,2929.75
259,2928.338214285714,3183.52
260,3191.8539285714287,3122.3
261,3129.3378571428575,2891.87
262,2891.3339285714283,2779.48
263,2780.5460714285714,2763.63
264,2764.4300000000003,2621.99
265,2624.903214285714,2568.02
266,2579.5935714285715,2636.29
267,2637.588928571429,2579.71
268,2581.334642857143,2596.2
269,2590.286071428571,2768.49
270,2774.395,2779.47
271,2780.710714285714,2616.79
272,2618.1235714285713,2920.95
273,2921.706428571428,2976.33
274,2983.983214285714,2947.3
275,2941.3507142857147,2833.99
276,2830.940357142857,2622.1
277,2625.2739285714283,2665.15
278,2674.13,2551.29
279,2551.1839285714286,2491.12
280,2487.4635714285714,2575.97
