TIMESTAMP,GOLD27897_OPEN_PRICE_USD,GOLD27897_HIGH_PRICE_USD,GOLD27897_LOW_PRICE_USD,GOLD27897_CLOSE_PRICE_USD,GOLD27897_VOLUME_USD,GOLD27897_DIVIDENDS_USD,GOLD27897_STOCK_SPLITS_USD
2023-08-22 00:00:00+00:00,10.662439346313477,10.67819881439209,8.63634967803955,9.460189819335938,101143,0.0,0.0
2023-08-23 00:00:00+00:00,9.497329711914062,9.604351043701172,8.426973342895508,9.56047534942627,60993,0.0,0.0
2023-08-24 00:00:00+00:00,9.560239791870117,9.573589324951172,8.25987720489502,8.837044715881348,23328,0.0,0.0
2023-08-25 00:00:00+00:00,8.842280387878418,8.923952102661133,8.669830322265625,8.693567276000977,4030,0.0,0.0
2023-08-26 00:00:00+00:00,8.693719863891602,8.955881118774414,8.468377113342285,8.94351863861084,7635,0.0,0.0
2023-08-27 00:00:00+00:00,8.94349193572998,9.452240943908691,8.94349193572998,9.452240943908691,7471,0.0,0.0
2023-08-28 00:00:00+00:00,9.452240943908691,9.557879447937012,9.287359237670898,9.308463096618652,18902,0.0,0.0
2023-08-29 00:00:00+00:00,9.308655738830566,9.856300354003906,9.14221477508545,9.756793975830078,8165,0.0,0.0
2023-08-30 00:00:00+00:00,9.756793975830078,10.062541961669922,9.60091495513916,9.649800300598145,14748,0.0,0.0
2023-08-31 00:00:00+00:00,9.51753044128418,9.518014907836914,8.790833473205566,8.928783416748047,9776,0.0,0.0
2023-09-01 00:00:00+00:00,8.928783416748047,9.004295349121094,7.6300811767578125,7.811429977416992,18872,0.0,0.0
2023-09-02 00:00:00+00:00,7.811491012573242,8.357418060302734,7.8111982345581055,8.356485366821289,5473,0.0,0.0
2023-09-03 00:00:00+00:00,8.356485366821289,8.647039413452148,8.343387603759766,8.401861190795898,7220,0.0,0.0
2023-09-04 00:00:00+00:00,8.401861190795898,8.437697410583496,8.23960018157959,8.386571884155273,5373,0.0,0.0
2023-09-05 00:00:00+00:00,8.386734962463379,8.390899658203125,8.104652404785156,8.263749122619629,6402,0.0,0.0
2023-09-06 00:00:00+00:00,8.263571739196777,8.531620025634766,8.263571739196777,8.363082885742188,4511,0.0,0.0
2023-09-07 00:00:00+00:00,8.36336898803711,18.508056640625,8.362966537475586,13.424784660339355,33388,0.0,0.0
2023-09-08 00:00:00+00:00,13.425431251525879,17.818138122558594,11.974141120910645,17.26627540588379,39479,0.0,0.0
2023-09-09 00:00:00+00:00,17.2664852142334,17.635934829711914,15.41360855102539,15.414958953857422,16315,0.0,0.0
2023-09-10 00:00:00+00:00,15.415014266967773,15.415203094482422,14.363744735717773,14.493101119995117,3769,0.0,0.0
2023-09-11 00:00:00+00:00,14.493101119995117,14.814047813415527,14.3681058883667,14.646984100341797,2106,0.0,0.0
2023-09-12 00:00:00+00:00,14.64677619934082,15.78493881225586,14.37241268157959,15.78493881225586,5047,0.0,0.0
2023-09-13 00:00:00+00:00,15.784486770629883,16.85088348388672,15.782794952392578,16.85088348388672,5180,0.0,0.0
2023-09-14 00:00:00+00:00,16.850936889648438,18.114490509033203,16.385169982910156,17.476173400878906,9931,0.0,0.0
2023-09-15 00:00:00+00:00,17.47592544555664,17.476076126098633,15.533554077148438,16.645498275756836,8882,0.0,0.0
2023-09-16 00:00:00+00:00,16.645498275756836,16.94837760925293,16.64472198486328,16.79380989074707,29117,0.0,0.0
2023-09-17 00:00:00+00:00,16.79374122619629,16.862293243408203,16.3210391998291,16.333227157592773,1427,0.0,0.0
2023-09-21 00:00:00+00:00,16.03392219543457,17.149179458618164,15.911569595336914,15.911569595336914,3621,0.0,0.0
2023-09-22 00:00:00+00:00,15.911273002624512,15.944293022155762,13.978392601013184,13.995405197143555,3600,0.0,0.0
2023-09-23 00:00:00+00:00,13.99544906616211,14.00833797454834,13.117392539978027,13.11880874633789,1425,0.0,0.0
2023-09-24 00:00:00+00:00,13.11880874633789,13.886982917785645,12.78693675994873,13.831198692321777,4191,0.0,0.0
2023-09-25 00:00:00+00:00,13.830669403076172,14.168596267700195,13.797654151916504,14.03200912475586,768,0.0,0.0
2023-09-26 00:00:00+00:00,14.032514572143555,14.824335098266602,14.032451629638672,14.824335098266602,1370,0.0,0.0
2023-09-27 00:00:00+00:00,14.824609756469727,15.041234016418457,14.1021089553833,14.126033782958984,1957,0.0,0.0
2023-09-28 00:00:00+00:00,14.126033782958984,14.89065170288086,14.126033782958984,14.386935234069824,1453,0.0,0.0
2023-09-29 00:00:00+00:00,14.386935234069824,14.571481704711914,14.221644401550293,14.326615333557129,978,0.0,0.0
2023-09-30 00:00:00+00:00,14.326786041259766,14.537023544311523,14.326728820800781,14.461525917053223,50,0.0,0.0
2023-10-01 00:00:00+00:00,14.46108341217041,14.536701202392578,12.334735870361328,14.141833305358887,4717,0.0,0.0
2023-10-02 00:00:00+00:00,14.142027854919434,14.144083976745605,12.01183032989502,12.591376304626465,2835,0.0,0.0
2023-10-03 00:00:00+00:00,12.591211318969727,12.626473426818848,12.244686126708984,12.580594062805176,1904,0.0,0.0
2023-10-04 00:00:00+00:00,12.580867767333984,12.662027359008789,12.094562530517578,12.10490608215332,643,0.0,0.0
2023-10-05 00:00:00+00:00,12.103976249694824,12.110901832580566,11.190485954284668,11.361698150634766,1086,0.0,0.0
2023-10-06 00:00:00+00:00,11.361445426940918,11.581913948059082,11.36001968383789,11.434255599975586,1258,0.0,0.0
2023-10-07 00:00:00+00:00,11.434225082397461,11.435914993286133,11.386873245239258,11.39114761352539,0,0.0,0.0
2023-10-08 00:00:00+00:00,11.39114761352539,11.507344245910645,11.282279014587402,11.48212718963623,112,0.0,0.0
2023-10-09 00:00:00+00:00,11.481781959533691,11.516966819763184,11.21312427520752,11.27208423614502,134,0.0,0.0
2023-10-10 00:00:00+00:00,11.27208423614502,11.334609985351562,10.953498840332031,11.113802909851074,899,0.0,0.0
2023-10-11 00:00:00+00:00,11.113802909851074,11.312923431396484,9.594050407409668,9.813469886779785,2794,0.0,0.0
2023-10-12 00:00:00+00:00,9.812641143798828,10.234793663024902,9.811372756958008,10.163470268249512,572,0.0,0.0
2023-10-13 00:00:00+00:00,10.163297653198242,10.212706565856934,8.438348770141602,8.984724998474121,5211,0.0,0.0
2023-10-14 00:00:00+00:00,8.984724998474121,9.165079116821289,8.984724998474121,9.148073196411133,140,0.0,0.0
2023-10-15 00:00:00+00:00,9.147969245910645,9.153965950012207,9.134617805480957,9.149504661560059,0,0.0,0.0
2023-10-16 00:00:00+00:00,9.149504661560059,9.219061851501465,8.971902847290039,9.218955993652344,3091,0.0,0.0
2023-10-17 00:00:00+00:00,9.218955993652344,9.75733470916748,9.14752197265625,9.662772178649902,2627,0.0,0.0
2023-10-18 00:00:00+00:00,9.662772178649902,11.015377044677734,9.662772178649902,11.015377044677734,2399,0.0,0.0
2023-10-19 00:00:00+00:00,11.015377044677734,11.365371704101562,11.015377044677734,11.34294319152832,879,0.0,0.0
2023-10-20 00:00:00+00:00,11.34294319152832,11.34294319152832,10.980188369750977,11.048521041870117,605,0.0,0.0
2023-10-21 00:00:00+00:00,11.048521041870117,11.048521041870117,10.900543212890625,10.90222454071045,118,0.0,0.0
2023-10-22 00:00:00+00:00,10.90222454071045,10.90222454071045,10.503914833068848,10.83523178100586,1330,0.0,0.0
2023-10-23 00:00:00+00:00,10.83523178100586,11.681556701660156,10.83523178100586,11.681556701660156,297,0.0,0.0
2023-10-24 00:00:00+00:00,11.681556701660156,12.071980476379395,10.663504600524902,11.026787757873535,1618,0.0,0.0
2023-10-25 00:00:00+00:00,11.027044296264648,11.1062593460083,10.765124320983887,10.944918632507324,285,0.0,0.0
2023-10-26 00:00:00+00:00,10.944918632507324,11.345527648925781,10.944918632507324,11.16480541229248,95,0.0,0.0
2023-10-27 00:00:00+00:00,11.164306640625,11.164306640625,10.859386444091797,10.98909854888916,288,0.0,0.0
2023-10-28 00:00:00+00:00,10.98909854888916,11.198479652404785,10.988024711608887,11.10405158996582,109,0.0,0.0
2023-10-29 00:00:00+00:00,11.10395336151123,11.236167907714844,10.85321044921875,10.900544166564941,399,0.0,0.0
2023-10-30 00:00:00+00:00,10.900211334228516,10.900211334228516,10.542426109313965,10.699827194213867,1816,0.0,0.0
2023-10-31 00:00:00+00:00,10.70045280456543,10.846076965332031,10.672433853149414,10.846076965332031,520,0.0,0.0
2023-11-01 00:00:00+00:00,10.846484184265137,11.277996063232422,10.747958183288574,11.252668380737305,192,0.0,0.0
2023-11-02 00:00:00+00:00,11.252668380737305,11.368876457214355,10.983614921569824,11.166662216186523,212,0.0,0.0
2023-11-03 00:00:00+00:00,11.166881561279297,11.336080551147461,11.08823013305664,11.336080551147461,6,0.0,0.0
2023-11-04 00:00:00+00:00,11.336116790771484,11.411261558532715,11.208453178405762,11.208453178405762,0,0.0,0.0
2023-11-05 00:00:00+00:00,11.208453178405762,11.947088241577148,11.208453178405762,11.944528579711914,44,0.0,0.0
2023-11-06 00:00:00+00:00,11.943368911743164,11.9504976272583,11.239294052124023,11.483980178833008,1243,0.0,0.0
2023-11-07 00:00:00+00:00,11.484410285949707,11.576723098754883,11.31175422668457,11.494003295898438,108,0.0,0.0
2023-11-08 00:00:00+00:00,11.494485855102539,11.51937198638916,11.34831428527832,11.34831428527832,0,0.0,0.0
2023-11-09 00:00:00+00:00,11.34831428527832,12.54343032836914,11.34831428527832,12.429067611694336,479,0.0,0.0
2023-11-10 00:00:00+00:00,12.42846393585205,12.519224166870117,12.351421356201172,12.42794418334961,41,0.0,0.0
2023-11-11 00:00:00+00:00,12.426733016967773,12.577482223510742,12.255565643310547,12.281332969665527,58,0.0,0.0
2023-11-12 00:00:00+00:00,12.281936645507812,12.300540924072266,11.413532257080078,11.98128890991211,614,0.0,0.0
2023-11-13 00:00:00+00:00,11.980816841125488,12.4486722946167,11.736241340637207,12.316983222961426,150,0.0,0.0
