TIMESTAMP,DADDY31830_OPEN_PRICE_USD,DADDY31830_HIGH_PRICE_USD,DADDY31830_LOW_PRICE_USD,DADDY31830_CLOSE_PRICE_USD,DADDY31830_VOLUME_USD,DADDY31830_DIVIDENDS_USD,DADDY31830_STOCK_SPLITS_USD
2024-06-15 00:00:00+00:00,0.2622239887714386,0.2629939913749695,0.2070080041885376,0.23637300729751587,26016422,0.0,0.0
2024-06-16 00:00:00+00:00,0.23917099833488464,0.23917099833488464,0.17266200482845306,0.2285970002412796,18100719,0.0,0.0
2024-06-17 00:00:00+00:00,0.22829100489616394,0.24098199605941772,0.1431570053100586,0.20093399286270142,41448219,0.0,0.0
2024-06-18 00:00:00+00:00,0.2009039968252182,0.20091000199317932,0.11487700045108795,0.14996099472045898,36369666,0.0,0.0
2024-06-19 00:00:00+00:00,0.14993800222873688,0.15458600223064423,0.11361300200223923,0.11941699683666229,37051509,0.0,0.0
2024-06-20 00:00:00+00:00,0.11941699683666229,0.13552500307559967,0.0833820030093193,0.0895410031080246,16722069,0.0,0.0
2024-06-21 00:00:00+00:00,0.089308001101017,0.09453900158405304,0.071881003677845,0.07915499806404114,11394889,0.0,0.0
2024-06-22 00:00:00+00:00,0.07916200160980225,0.1277720034122467,0.07774099707603455,0.11507300287485123,24580779,0.0,0.0
2024-06-23 00:00:00+00:00,0.11472299695014954,0.1680849939584732,0.11444699764251709,0.1566849946975708,27927981,0.0,0.0
2024-06-24 00:00:00+00:00,0.15699799358844757,0.1766590029001236,0.1203330010175705,0.13493800163269043,24725232,0.0,0.0
2024-06-25 00:00:00+00:00,0.1350419968366623,0.1440339982509613,0.11829199641942978,0.12371599674224854,12921386,0.0,0.0
2024-06-26 00:00:00+00:00,0.1234240010380745,0.1335500031709671,0.11843100190162659,0.12896199524402618,9730970,0.0,0.0
2024-06-27 00:00:00+00:00,0.1286419928073883,0.1576240062713623,0.11185900121927261,0.12626899778842926,21009731,0.0,0.0
2024-06-28 00:00:00+00:00,0.12656499445438385,0.13874800503253937,0.11461599916219711,0.1150519996881485,10393612,0.0,0.0
2024-06-29 00:00:00+00:00,0.11414200067520142,0.12140899896621704,0.10148300230503082,0.1153699979186058,11799062,0.0,0.0
2024-06-30 00:00:00+00:00,0.1155019998550415,0.13973300158977509,0.10542000085115433,0.12416400015354156,18539056,0.0,0.0
2024-07-01 00:00:00+00:00,0.12383799999952316,0.1278569996356964,0.11004500091075897,0.12310100346803665,11123032,0.0,0.0
