,MSE,RMSE,MAE,MAPE,R2
0,70141.31681155998,264.84206012557746,221.84914399999994,0.10525186381629412,0.022199919217754105
1,54280.40759140064,232.98156062530063,208.96864516129037,0.09800432891996644,-0.585859418269943
2,64091.93227716872,253.16384472741902,201.5444612903226,0.06661936871180113,-0.20879526700190265
3,195017.83184219603,441.60823344022475,378.35208666666676,0.11318460448264324,-0.5281920982589141
4,92380.50951299354,303.94162188320564,258.83219354838707,0.06893156767478478,0.11490057843860624
5,80643.09166331196,283.97727314577827,239.8633199999999,0.05474138861207415,-0.7030289752664372
6,60332.70064230033,245.62715778655325,195.21552580645158,0.049092803748586454,-0.18251540112697562
7,164431.73859845326,405.5018355056525,324.4428677419356,0.1142318948111057,0.1735821007351006
8,81775.6109602068,285.96435260396845,237.9881607142857,0.08347703075805511,-1.0805479853719389
9,66039.89921103069,256.9822935749284,219.99820322580655,0.07555987071320211,0.13284458654500064
10,29923.98503749034,172.98550528148402,140.49047666666667,0.04531551925531361,0.2983057292449691
11,83163.56579649323,288.38093868439574,199.33588709677417,0.0946919766243733,0.3487550004026463
Mean,86851.8824953838,286.32972311537407,235.5734143265489,0.08075851817735001,-0.1831959358926695
