TIMESTAMP,ZIK31884_OPEN_PRICE_USD,ZIK31884_HIGH_PRICE_USD,ZIK31884_LOW_PRICE_USD,ZIK31884_CLOSE_PRICE_USD,ZIK31884_VOLUME_USD,ZIK31884_DIVIDENDS_USD,ZIK31884_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,8.900000102585182e-05,9.300000237999484e-05,8.70000003487803e-05,8.800000068731606e-05,179888,0.0,0.0
2024-08-08 00:00:00+00:00,8.800000068731606e-05,9.600000339560211e-05,8.800000068731606e-05,9.600000339560211e-05,222852,0.0,0.0
2024-08-09 00:00:00+00:00,9.600000339560211e-05,9.699999645818025e-05,9.300000237999484e-05,9.600000339560211e-05,154036,0.0,0.0
2024-08-10 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.600000339560211e-05,9.699999645818025e-05,196455,0.0,0.0
2024-08-11 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.600000339560211e-05,9.600000339560211e-05,136857,0.0,0.0
2024-08-12 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,9.600000339560211e-05,9.899999713525176e-05,63536,0.0,0.0
2024-08-13 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,9.600000339560211e-05,9.699999645818025e-05,185709,0.0,0.0
2024-08-14 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.600000339560211e-05,9.600000339560211e-05,88087,0.0,0.0
2024-08-15 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,9.600000339560211e-05,9.699999645818025e-05,97812,0.0,0.0
2024-08-16 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.600000339560211e-05,9.699999645818025e-05,149224,0.0,0.0
2024-08-17 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.600000339560211e-05,9.7999996796716e-05,242142,0.0,0.0
2024-08-18 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,9.7999996796716e-05,9.899999713525176e-05,190731,0.0,0.0
2024-08-19 00:00:00+00:00,9.899999713525176e-05,9.999999747378752e-05,9.7999996796716e-05,9.999999747378752e-05,208312,0.0,0.0
2024-08-20 00:00:00+00:00,0.00010099999781232327,0.00010299999848939478,9.999999747378752e-05,0.00010099999781232327,158843,0.0,0.0
2024-08-21 00:00:00+00:00,0.00010099999781232327,0.00010699999984353781,9.999999747378752e-05,0.00010599999950500205,201466,0.0,0.0
2024-08-22 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010399999882793054,0.00010599999950500205,205662,0.0,0.0
2024-08-23 00:00:00+00:00,0.00010599999950500205,0.00010900000052060932,0.0001049999991664663,0.00010800000018207356,236274,0.0,0.0
2024-08-24 00:00:00+00:00,0.00010699999984353781,0.00011000000085914508,0.00010699999984353781,0.00010800000018207356,168410,0.0,0.0
2024-08-25 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,0.00010699999984353781,0.00010800000018207356,195854,0.0,0.0
2024-08-26 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,0.0001049999991664663,0.00010599999950500205,204949,0.0,0.0
2024-08-27 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,9.999999747378752e-05,9.999999747378752e-05,182186,0.0,0.0
2024-08-28 00:00:00+00:00,9.999999747378752e-05,0.0001049999991664663,9.999999747378752e-05,0.00010299999848939478,92665,0.0,0.0
2024-08-29 00:00:00+00:00,0.00010299999848939478,0.00010599999950500205,0.00010099999781232327,0.00010299999848939478,120145,0.0,0.0
2024-08-30 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,0.00010099999781232327,0.00010099999781232327,133987,0.0,0.0
2024-08-31 00:00:00+00:00,0.00010099999781232327,0.00010399999882793054,0.00010099999781232327,0.00010399999882793054,149747,0.0,0.0
2024-09-01 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,9.899999713525176e-05,0.00010099999781232327,194699,0.0,0.0
2024-09-02 00:00:00+00:00,0.00010099999781232327,0.00010599999950500205,0.00010099999781232327,0.0001049999991664663,148759,0.0,0.0
2024-09-03 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,0.00010199999815085903,0.00010299999848939478,217858,0.0,0.0
2024-09-04 00:00:00+00:00,0.00010299999848939478,0.00010699999984353781,9.7999996796716e-05,0.00010599999950500205,225854,0.0,0.0
2024-09-05 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,0.00010099999781232327,0.00010199999815085903,201563,0.0,0.0
2024-09-06 00:00:00+00:00,0.00010199999815085903,0.00010599999950500205,9.7999996796716e-05,9.999999747378752e-05,174421,0.0,0.0
2024-09-07 00:00:00+00:00,9.999999747378752e-05,0.00010299999848939478,9.999999747378752e-05,0.00010199999815085903,200798,0.0,0.0
2024-09-08 00:00:00+00:00,0.00010199999815085903,0.0001049999991664663,0.00010099999781232327,0.00010299999848939478,191546,0.0,0.0
2024-09-09 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,0.00010199999815085903,0.00010699999984353781,176551,0.0,0.0
2024-09-10 00:00:00+00:00,0.00010699999984353781,0.00010900000052060932,0.0001049999991664663,0.00010900000052060932,153740,0.0,0.0
2024-09-11 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.00010399999882793054,0.00010800000018207356,227849,0.0,0.0
2024-09-12 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,0.00010699999984353781,0.00010900000052060932,149513,0.0,0.0
2024-09-13 00:00:00+00:00,0.00010900000052060932,0.00011300000187475234,0.00010800000018207356,0.00011300000187475234,152493,0.0,0.0
2024-09-14 00:00:00+00:00,0.00011200000153621659,0.00011300000187475234,0.00011000000085914508,0.00011200000153621659,190157,0.0,0.0
2024-09-15 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,0.00010800000018207356,0.00010900000052060932,210327,0.0,0.0
2024-09-16 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,0.0001049999991664663,0.00010699999984353781,186678,0.0,0.0
2024-09-17 00:00:00+00:00,0.00010699999984353781,0.00011100000119768083,0.00010599999950500205,0.00010900000052060932,211191,0.0,0.0
2024-09-18 00:00:00+00:00,0.00010900000052060932,0.00011000000085914508,0.00010599999950500205,0.00010900000052060932,194542,0.0,0.0
2024-09-19 00:00:00+00:00,0.00011000000085914508,0.00011600000289035961,0.00011000000085914508,0.00011500000255182385,213137,0.0,0.0
2024-09-20 00:00:00+00:00,0.00011500000255182385,0.00011899999663000926,0.0001140000022132881,0.00011700000322889537,204354,0.0,0.0
2024-09-21 00:00:00+00:00,0.00011700000322889537,0.00011999999696854502,0.00011600000289035961,0.00011999999696854502,217040,0.0,0.0
2024-09-22 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.00011500000255182385,0.00011700000322889537,205887,0.0,0.0
2024-09-23 00:00:00+00:00,0.00011700000322889537,0.00012199999764561653,0.00011600000289035961,0.00011999999696854502,177424,0.0,0.0
2024-09-24 00:00:00+00:00,0.00011999999696854502,0.00012099999730708078,0.00011800000356743112,0.00011999999696854502,176133,0.0,0.0
2024-09-25 00:00:00+00:00,0.00011999999696854502,0.00012099999730708078,0.00011600000289035961,0.00011899999663000926,222866,0.0,0.0
2024-09-26 00:00:00+00:00,0.00011899999663000926,0.0001230000052601099,0.00011899999663000926,0.00012199999764561653,159883,0.0,0.0
2024-09-27 00:00:00+00:00,0.00012199999764561653,0.00012799999967683107,0.00012099999730708078,0.0001250000059371814,204172,0.0,0.0
2024-09-28 00:00:00+00:00,0.0001250000059371814,0.0001289999927394092,0.0001250000059371814,0.0001289999927394092,205357,0.0,0.0
2024-09-29 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,0.0001250000059371814,0.00012599999899975955,223425,0.0,0.0
2024-09-30 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.00012099999730708078,0.00012199999764561653,173382,0.0,0.0
2024-10-01 00:00:00+00:00,0.00012199999764561653,0.00012399999832268804,0.0001140000022132881,0.00011700000322889537,197716,0.0,0.0
2024-10-02 00:00:00+00:00,0.00011700000322889537,0.00011899999663000926,0.00011100000119768083,0.00011100000119768083,230053,0.0,0.0
2024-10-03 00:00:00+00:00,0.00011100000119768083,0.00011500000255182385,0.00011100000119768083,0.00011500000255182385,174696,0.0,0.0
2024-10-04 00:00:00+00:00,0.00011500000255182385,0.00011700000322889537,0.00011200000153621659,0.00011600000289035961,222658,0.0,0.0
2024-10-05 00:00:00+00:00,0.00011600000289035961,0.00011800000356743112,0.00011500000255182385,0.00011800000356743112,186888,0.0,0.0
2024-10-06 00:00:00+00:00,0.00011800000356743112,0.00011999999696854502,0.00011700000322889537,0.00011800000356743112,217256,0.0,0.0
2024-10-07 00:00:00+00:00,0.00011899999663000926,0.0001230000052601099,0.00011800000356743112,0.00011800000356743112,190348,0.0,0.0
2024-10-08 00:00:00+00:00,0.00011800000356743112,0.00011999999696854502,0.00011700000322889537,0.00011899999663000926,221775,0.0,0.0
2024-10-09 00:00:00+00:00,0.00011899999663000926,0.00012099999730708078,0.00011500000255182385,0.00011600000289035961,172952,0.0,0.0
2024-10-10 00:00:00+00:00,0.00011600000289035961,0.00011999999696854502,0.00011600000289035961,0.00011600000289035961,222430,0.0,0.0
2024-10-11 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,0.00011600000289035961,0.00011899999663000926,177618,0.0,0.0
2024-10-12 00:00:00+00:00,0.00011800000356743112,0.0001230000052601099,0.00011800000356743112,0.0001230000052601099,225203,0.0,0.0
2024-10-13 00:00:00+00:00,0.0001230000052601099,0.0001230000052601099,0.00011999999696854502,0.00011999999696854502,141882,0.0,0.0
2024-10-14 00:00:00+00:00,0.00011999999696854502,0.0001289999927394092,0.00011999999696854502,0.00012799999967683107,104765,0.0,0.0
2024-10-15 00:00:00+00:00,0.00012799999967683107,0.00013000000035390258,0.0001230000052601099,0.00012599999899975955,115508,0.0,0.0
2024-10-16 00:00:00+00:00,0.00012599999899975955,0.00012799999967683107,0.00012599999899975955,0.00012700000661425292,203890,0.0,0.0
2024-10-17 00:00:00+00:00,0.00012700000661425292,0.00012799999967683107,0.00012199999764561653,0.0001230000052601099,194112,0.0,0.0
2024-10-18 00:00:00+00:00,0.0001230000052601099,0.00012799999967683107,0.00012199999764561653,0.00012700000661425292,206052,0.0,0.0
2024-10-19 00:00:00+00:00,0.00012700000661425292,0.00013000000035390258,0.00011800000356743112,0.00012799999967683107,217591,0.0,0.0
2024-10-20 00:00:00+00:00,0.00012799999967683107,0.0001320000010309741,0.00012700000661425292,0.0001320000010309741,210685,0.0,0.0
2024-10-21 00:00:00+00:00,0.0001320000010309741,0.0001320000010309741,0.00012399999832268804,0.00012700000661425292,199457,0.0,0.0
2024-10-22 00:00:00+00:00,0.00012599999899975955,0.0001289999927394092,0.0001250000059371814,0.00012799999967683107,202737,0.0,0.0
2024-10-23 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,0.00011999999696854502,0.0001230000052601099,237247,0.0,0.0
2024-10-24 00:00:00+00:00,0.0001230000052601099,0.00012599999899975955,0.00012199999764561653,0.00012599999899975955,169495,0.0,0.0
2024-10-25 00:00:00+00:00,0.00012599999899975955,0.0001289999927394092,0.00012199999764561653,0.0001250000059371814,199049,0.0,0.0
2024-10-26 00:00:00+00:00,0.00012099999730708078,0.0001230000052601099,0.00011999999696854502,0.0001230000052601099,199374,0.0,0.0
2024-10-27 00:00:00+00:00,0.00012199999764561653,0.00012599999899975955,0.00012099999730708078,0.0001230000052601099,236337,0.0,0.0
2024-10-28 00:00:00+00:00,0.0001230000052601099,0.00012700000661425292,0.00012199999764561653,0.00012599999899975955,181660,0.0,0.0
2024-10-29 00:00:00+00:00,0.00012599999899975955,0.00013299999409355223,0.00012599999899975955,0.00013099999341648072,195381,0.0,0.0
2024-10-30 00:00:00+00:00,0.00013000000035390258,0.0001340000017080456,0.00012799999967683107,0.00013099999341648072,207638,0.0,0.0
2024-10-31 00:00:00+00:00,0.00013099999341648072,0.0001320000010309741,0.0001230000052601099,0.0001230000052601099,202733,0.0,0.0
2024-11-01 00:00:00+00:00,0.0001230000052601099,0.00012700000661425292,0.00012199999764561653,0.0001230000052601099,177243,0.0,0.0
2024-11-02 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,0.00012199999764561653,0.00012199999764561653,182667,0.0,0.0
2024-11-03 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,0.00011899999663000926,0.00011999999696854502,128022,0.0,0.0
2024-11-04 00:00:00+00:00,0.00011999999696854502,0.00012099999730708078,0.00011700000322889537,0.00011800000356743112,155466,0.0,0.0
2024-11-05 00:00:00+00:00,0.00011700000322889537,0.0001250000059371814,0.00011700000322889537,0.00012099999730708078,159203,0.0,0.0
2024-11-06 00:00:00+00:00,0.00012099999730708078,0.0001340000017080456,0.00011999999696854502,0.0001320000010309741,160922,0.0,0.0
2024-11-07 00:00:00+00:00,0.0001320000010309741,0.00013800000306218863,0.00013099999341648072,0.00013600000238511711,158232,0.0,0.0
2024-11-08 00:00:00+00:00,0.00013699999544769526,0.00013899999612476677,0.00013499999477062374,0.00013800000306218863,148181,0.0,0.0
2024-11-09 00:00:00+00:00,0.00013800000306218863,0.0001429999974789098,0.00013600000238511711,0.00014200000441633165,162600,0.0,0.0
2024-11-10 00:00:00+00:00,0.00014200000441633165,0.0001500000071246177,0.00014099999680183828,0.00014699999883305281,147338,0.0,0.0
2024-11-11 00:00:00+00:00,0.00014699999883305281,0.00015500000154133886,0.00014400000509340316,0.00015300000086426735,150932,0.0,0.0
2024-11-12 00:00:00+00:00,0.000155999994603917,0.00015799999528098851,0.0001449999981559813,0.00014899999951012433,156656,0.0,0.0
2024-11-13 00:00:00+00:00,0.00014699999883305281,0.0001500000071246177,0.00014200000441633165,0.00014400000509340316,161458,0.0,0.0
2024-11-14 00:00:00+00:00,0.00014800000644754618,0.0001500000071246177,0.00014200000441633165,0.00014400000509340316,148015,0.0,0.0
2024-11-15 00:00:00+00:00,0.00014200000441633165,0.00014899999951012433,0.00013800000306218863,0.00014899999951012433,155689,0.0,0.0
2024-11-16 00:00:00+00:00,0.00014800000644754618,0.0001539999939268455,0.00014699999883305281,0.00015100000018719584,163881,0.0,0.0
2024-11-17 00:00:00+00:00,0.0001500000071246177,0.00015100000018719584,0.00014600000577047467,0.00014899999951012433,122413,0.0,0.0
2024-11-18 00:00:00+00:00,0.00014899999951012433,0.0001539999939268455,0.00013299999409355223,0.0001539999939268455,154368,0.0,0.0
2024-11-19 00:00:00+00:00,0.0001539999939268455,0.0001539999939268455,0.00014899999951012433,0.0001500000071246177,170724,0.0,0.0
2024-11-20 00:00:00+00:00,0.00015100000018719584,0.00015300000086426735,0.00014699999883305281,0.00014899999951012433,137396,0.0,0.0
2024-11-21 00:00:00+00:00,0.00014899999951012433,0.0001630000042496249,0.00014699999883305281,0.00016199999663513154,158146,0.0,0.0
2024-11-22 00:00:00+00:00,0.00015799999528098851,0.0001610000035725534,0.00015500000154133886,0.00015700000221841037,135126,0.0,0.0
2024-11-23 00:00:00+00:00,0.00015700000221841037,0.00016999999934341758,0.00015700000221841037,0.00016599999798927456,162373,0.0,0.0
2024-11-24 00:00:00+00:00,0.00016399999731220305,0.0001720000000204891,0.00016399999731220305,0.00016900000628083944,150198,0.0,0.0
2024-11-25 00:00:00+00:00,0.00016900000628083944,0.00017800000205170363,0.00016599999798927456,0.00016999999934341758,151536,0.0,0.0
2024-11-26 00:00:00+00:00,0.00016999999934341758,0.00016999999934341758,0.00015900000289548188,0.00016199999663513154,152437,0.0,0.0
2024-11-27 00:00:00+00:00,0.00016199999663513154,0.00018099999579135329,0.0001610000035725534,0.00018099999579135329,157771,0.0,0.0
2024-11-28 00:00:00+00:00,0.00017800000205170363,0.00017800000205170363,0.00016999999934341758,0.0001720000000204891,169651,0.0,0.0
2024-11-29 00:00:00+00:00,0.0001720000000204891,0.00017299999308306724,0.00016999999934341758,0.00017299999308306724,165832,0.0,0.0
2024-11-30 00:00:00+00:00,0.00017299999308306724,0.00018200000340584666,0.00017100000695791095,0.00018000000272877514,123000,0.0,0.0
2024-12-01 00:00:00+00:00,0.00018000000272877514,0.0001829999964684248,0.00017800000205170363,0.00018099999579135329,152840,0.0,0.0
2024-12-02 00:00:00+00:00,0.00018099999579135329,0.0001880000054370612,0.0001740000006975606,0.00018699999782256782,155654,0.0,0.0
2024-12-03 00:00:00+00:00,0.00018899999849963933,0.00019099999917671084,0.0001740000006975606,0.00018200000340584666,161844,0.0,0.0
2024-12-04 00:00:00+00:00,0.00018600000475998968,0.0001990000018849969,0.0001849999971454963,0.00019700000120792538,165641,0.0,0.0
2024-12-05 00:00:00+00:00,0.00019700000120792538,0.00019799999427050352,0.00018699999782256782,0.00019099999917671084,153069,0.0,0.0
2024-12-06 00:00:00+00:00,0.0001900000061141327,0.00020500000391621143,0.0001900000061141327,0.00020199999562464654,134024,0.0,0.0
2024-12-07 00:00:00+00:00,0.0002010000025620684,0.00020500000391621143,0.0001990000018849969,0.00020300000323913991,167061,0.0,0.0
2024-12-08 00:00:00+00:00,0.00020300000323913991,0.0002119999990100041,0.00020199999562464654,0.0002119999990100041,136385,0.0,0.0
2024-12-09 00:00:00+00:00,0.00021300000662449747,0.00021300000662449747,0.0001900000061141327,0.00019500000053085387,145974,0.0,0.0
2024-12-10 00:00:00+00:00,0.00019500000053085387,0.000195999993593432,0.00018200000340584666,0.0001880000054370612,162854,0.0,0.0
2024-12-11 00:00:00+00:00,0.00018699999782256782,0.00019799999427050352,0.00018400000408291817,0.00019799999427050352,151620,0.0,0.0
2024-12-12 00:00:00+00:00,0.0001990000018849969,0.00020900000527035445,0.000195999993593432,0.0002010000025620684,185637,0.0,0.0
2024-12-13 00:00:00+00:00,0.0002010000025620684,0.00020500000391621143,0.0001990000018849969,0.0001990000018849969,127198,0.0,0.0
2024-12-14 00:00:00+00:00,0.0001990000018849969,0.00020300000323913991,0.00019500000053085387,0.00019500000053085387,153397,0.0,0.0
2024-12-15 00:00:00+00:00,0.00019500000053085387,0.0002010000025620684,0.00019500000053085387,0.0001990000018849969,102682,0.0,0.0
2024-12-16 00:00:00+00:00,0.00020199999562464654,0.00020900000527035445,0.0001990000018849969,0.00020300000323913991,107242,0.0,0.0
2024-12-17 00:00:00+00:00,0.00020300000323913991,0.00020300000323913991,0.00019099999917671084,0.00019200000679120421,156369,0.0,0.0
2024-12-18 00:00:00+00:00,0.00019200000679120421,0.00019700000120792538,0.0001829999964684248,0.0001829999964684248,156621,0.0,0.0
2024-12-19 00:00:00+00:00,0.0001829999964684248,0.00018400000408291817,0.00016399999731220305,0.00017299999308306724,160915,0.0,0.0
2024-12-20 00:00:00+00:00,0.00017299999308306724,0.00017699999443721026,0.00015700000221841037,0.00017499999376013875,167711,0.0,0.0
2024-12-21 00:00:00+00:00,0.00017499999376013875,0.00018000000272877514,0.00016900000628083944,0.00017100000695791095,151738,0.0,0.0
2024-12-22 00:00:00+00:00,0.00017100000695791095,0.00017499999376013875,0.00016700000560376793,0.00016799999866634607,151435,0.0,0.0
2024-12-23 00:00:00+00:00,0.00016799999866634607,0.00017699999443721026,0.00016599999798927456,0.00017699999443721026,151953,0.0,0.0
2024-12-24 00:00:00+00:00,0.00017699999443721026,0.00018000000272877514,0.00017299999308306724,0.00018000000272877514,149693,0.0,0.0
2024-12-25 00:00:00+00:00,0.00018000000272877514,0.00018099999579135329,0.00017699999443721026,0.00017800000205170363,162429,0.0,0.0
2024-12-26 00:00:00+00:00,0.00017800000205170363,0.00018000000272877514,0.00016900000628083944,0.00017100000695791095,144201,0.0,0.0
2024-12-27 00:00:00+00:00,0.00016999999934341758,0.00017800000205170363,0.00016799999866634607,0.00016900000628083944,150438,0.0,0.0
2024-12-28 00:00:00+00:00,0.00016900000628083944,0.0001740000006975606,0.00016700000560376793,0.0001740000006975606,152852,0.0,0.0
2024-12-29 00:00:00+00:00,0.0001740000006975606,0.0001740000006975606,0.00016999999934341758,0.00016999999934341758,164929,0.0,0.0
2024-12-30 00:00:00+00:00,0.00016999999934341758,0.00017499999376013875,0.00016799999866634607,0.00017100000695791095,129533,0.0,0.0
2024-12-31 00:00:00+00:00,0.00017100000695791095,0.00017600000137463212,0.00016900000628083944,0.00017299999308306724,411455,0.0,0.0
2025-01-01 00:00:00+00:00,0.00017299999308306724,0.00017499999376013875,0.0001720000000204891,0.00017299999308306724,404113,0.0,0.0
2025-01-02 00:00:00+00:00,0.00017299999308306724,0.00018099999579135329,0.00017299999308306724,0.00017899999511428177,269665,0.0,0.0
