TIMESTAMP,FLIXX_OPEN_PRICE_USD,FLIXX_HIGH_PRICE_USD,FLIXX_LOW_PRICE_USD,FLIXX_CLOSE_PRICE_USD,FLIXX_VOLUME_USD,FLIXX_DIVIDENDS_USD,FLIXX_STOCK_SPLITS_USD
2017-11-26 00:00:00+00:00,0.09984099864959717,0.12189099937677383,0.09307000041007996,0.11538299918174744,106293,0.0,0.0
2017-11-27 00:00:00+00:00,0.11535400152206421,0.1602579951286316,0.11399400234222412,0.14740599691867828,209784,0.0,0.0
2017-11-28 00:00:00+00:00,0.14720399677753448,0.1613830029964447,0.10158400237560272,0.1233609989285469,219356,0.0,0.0
2017-11-29 00:00:00+00:00,0.12346000224351883,0.1282700002193451,0.07329700142145157,0.08681699633598328,84017,0.0,0.0
2017-11-30 00:00:00+00:00,0.08792799711227417,0.10774999856948853,0.0686580017209053,0.08839400112628937,20354,0.0,0.0
2017-12-01 00:00:00+00:00,0.08817499876022339,0.09785299748182297,0.0823339968919754,0.08537500351667404,110499,0.0,0.0
2017-12-02 00:00:00+00:00,0.0847800001502037,0.0886240005493164,0.06551700085401535,0.08156000077724457,59200,0.0,0.0
2017-12-03 00:00:00+00:00,0.08129099756479263,0.11454299837350845,0.07857199758291245,0.09054499864578247,79507,0.0,0.0
2017-12-04 00:00:00+00:00,0.0906819999217987,0.0936489999294281,0.021911999210715294,0.060210999101400375,61932,0.0,0.0
2017-12-05 00:00:00+00:00,0.06031100079417229,0.08907700330018997,0.05897999927401543,0.06744900345802307,53427,0.0,0.0
2017-12-06 00:00:00+00:00,0.06723900139331818,0.08773099631071091,0.06676699966192245,0.07364200055599213,108284,0.0,0.0
2017-12-07 00:00:00+00:00,0.07346499711275101,0.1101979985833168,0.05998799949884415,0.08494800329208374,86079,0.0,0.0
2017-12-08 00:00:00+00:00,0.08333799988031387,0.08393999934196472,0.06616900116205215,0.07950299978256226,115045,0.0,0.0
2017-12-09 00:00:00+00:00,0.07946299761533737,0.08385699987411499,0.044652000069618225,0.06383500248193741,70152,0.0,0.0
2017-12-10 00:00:00+00:00,0.06408900022506714,0.08887699991464615,0.056526001542806625,0.08520600199699402,52120,0.0,0.0
2017-12-11 00:00:00+00:00,0.0846719965338707,0.08568599820137024,0.061997998505830765,0.06673700362443924,148094,0.0,0.0
2017-12-12 00:00:00+00:00,0.07544899731874466,0.07978399842977524,0.05285299941897392,0.06754100322723389,74128,0.0,0.0
2017-12-13 00:00:00+00:00,0.0676179975271225,0.07436200231313705,0.039707001298666,0.07030799984931946,27644,0.0,0.0
2017-12-14 00:00:00+00:00,0.07001399993896484,0.07001399993896484,0.05126800015568733,0.06853000074625015,72046,0.0,0.0
2017-12-15 00:00:00+00:00,0.06848199665546417,0.07650899887084961,0.053599998354911804,0.05997699871659279,112643,0.0,0.0
2017-12-16 00:00:00+00:00,0.06006300076842308,0.07137300074100494,0.0523889996111393,0.0625780001282692,117905,0.0,0.0
2017-12-17 00:00:00+00:00,0.06245400011539459,0.10978099703788757,0.060408998280763626,0.09551700204610825,151821,0.0,0.0
2017-12-18 00:00:00+00:00,0.08793999999761581,0.10473199933767319,0.08250799775123596,0.08250799775123596,163378,0.0,0.0
2017-12-19 00:00:00+00:00,0.0979819968342781,0.12111800163984299,0.0806329995393753,0.11761300265789032,202630,0.0,0.0
2017-12-20 00:00:00+00:00,0.11749599874019623,0.11749599874019623,0.07753700017929077,0.08825299888849258,149826,0.0,0.0
2017-12-21 00:00:00+00:00,0.0890979990363121,0.1110370010137558,0.0839340016245842,0.10199200361967087,143626,0.0,0.0
2017-12-22 00:00:00+00:00,0.10186100006103516,0.11010000109672546,0.06632500141859055,0.08806300163269043,220278,0.0,0.0
2017-12-23 00:00:00+00:00,0.08421999961137772,0.10611899942159653,0.06108099967241287,0.0938040018081665,253360,0.0,0.0
2017-12-24 00:00:00+00:00,0.09584800153970718,0.09584800153970718,0.08060699701309204,0.08871199935674667,170367,0.0,0.0
2017-12-25 00:00:00+00:00,0.08961000293493271,0.12573100626468658,0.08501800149679184,0.10475999861955643,201711,0.0,0.0
2017-12-26 00:00:00+00:00,0.1044050008058548,0.10758200287818909,0.08630599826574326,0.10404600203037262,106548,0.0,0.0
2017-12-27 00:00:00+00:00,0.10338299721479416,0.13837599754333496,0.07507500052452087,0.10119599848985672,223668,0.0,0.0
2017-12-28 00:00:00+00:00,0.10099399834871292,0.13002599775791168,0.08997999876737595,0.12427099794149399,169516,0.0,0.0
2017-12-29 00:00:00+00:00,0.13484999537467957,0.19706100225448608,0.10632400214672089,0.14760799705982208,149578,0.0,0.0
2017-12-30 00:00:00+00:00,0.14741599559783936,0.17382900416851044,0.1227400004863739,0.1513960063457489,140141,0.0,0.0
2017-12-31 00:00:00+00:00,0.14991499483585358,0.40817201137542725,0.1459760069847107,0.23076599836349487,243763,0.0,0.0
2018-01-01 00:00:00+00:00,0.22854100167751312,0.3179300129413605,0.21687300503253937,0.31178900599479675,321189,0.0,0.0
2018-01-02 00:00:00+00:00,0.3007499873638153,0.32412299513816833,0.24281999468803406,0.26160600781440735,296895,0.0,0.0
2018-01-03 00:00:00+00:00,0.2538580000400543,0.30845800042152405,0.20998600125312805,0.2998430132865906,379130,0.0,0.0
2018-01-04 00:00:00+00:00,0.30144599080085754,0.46702200174331665,0.2165060043334961,0.3847599923610687,578647,0.0,0.0
2018-01-05 00:00:00+00:00,0.38423800468444824,0.49231600761413574,0.3374429941177368,0.4034850001335144,753702,0.0,0.0
2018-01-06 00:00:00+00:00,0.394879013299942,0.8710770010948181,0.3580760061740875,0.8152570128440857,966751,0.0,0.0
2018-01-07 00:00:00+00:00,0.8261299729347229,0.9545329809188843,0.7006170153617859,0.8366209864616394,1427560,0.0,0.0
