TIMESTAMP,SHX_OPEN_PRICE_USD,SHX_HIGH_PRICE_USD,SHX_LOW_PRICE_USD,SHX_CLOSE_PRICE_USD,SHX_VOLUME_USD,SHX_DIVIDENDS_USD,SHX_STOCK_SPLITS_USD
2019-01-03 00:00:00+00:00,0.0026970000471919775,0.0030849999748170376,0.0025820001028478146,0.0030739998910576105,5882,0.0,0.0
2019-01-04 00:00:00+00:00,0.0030739998910576105,0.004788000136613846,0.002686999971047044,0.003369000041857362,21651,0.0,0.0
2019-01-05 00:00:00+00:00,0.003360999980941415,0.0049310000613331795,0.0030060000717639923,0.003352999920025468,6370,0.0,0.0
2019-01-06 00:00:00+00:00,0.003352999920025468,0.004391999915242195,0.0027290000580251217,0.0036069999914616346,15352,0.0,0.0
2019-01-07 00:00:00+00:00,0.003625999903306365,0.0043739997781813145,0.0033309999853372574,0.0033400000538676977,9626,0.0,0.0
2019-01-08 00:00:00+00:00,0.0033450000919401646,0.004292000085115433,0.00267699989490211,0.002954999916255474,7153,0.0,0.0
2019-01-09 00:00:00+00:00,0.0029589999467134476,0.003731000004336238,0.002879000036045909,0.003111999947577715,10387,0.0,0.0
2019-01-10 00:00:00+00:00,0.00317499996162951,0.0034340000711381435,0.0011729999678209424,0.0017030000453814864,26236,0.0,0.0
2019-01-11 00:00:00+00:00,0.001816999982111156,0.0018279999494552612,0.0009529999806545675,0.0010740000288933516,9695,0.0,0.0
2019-01-12 00:00:00+00:00,0.0010720000136643648,0.0015219999477267265,0.001019999966956675,0.0013760000001639128,4146,0.0,0.0
2019-01-13 00:00:00+00:00,0.0013760000001639128,0.0015920000150799751,0.0011060000397264957,0.0012450000504031777,3812,0.0,0.0
2019-01-14 00:00:00+00:00,0.0012450000504031777,0.0017359999474138021,0.0012450000504031777,0.0014619999565184116,6764,0.0,0.0
2019-01-15 00:00:00+00:00,0.0014600000577047467,0.0015190000412985682,0.0012440000427886844,0.0012890000361949205,2645,0.0,0.0
2019-01-16 00:00:00+00:00,0.0012910000514239073,0.001512999995611608,0.0012390000047162175,0.0013470000121742487,3531,0.0,0.0
2019-01-17 00:00:00+00:00,0.0014700000174343586,0.0015119999879971147,0.0011680000461637974,0.0011759999906644225,1857,0.0,0.0
2019-01-18 00:00:00+00:00,0.0011739999754354358,0.001462999964132905,0.0009619999909773469,0.0011309999972581863,6643,0.0,0.0
2019-01-19 00:00:00+00:00,0.0011309999972581863,0.0012179999612271786,0.0009710000013001263,0.0012179999612271786,544,0.0,0.0
2019-01-20 00:00:00+00:00,0.0012169999536126852,0.0012290000449866056,0.0009879999561235309,0.0010059999767690897,4587,0.0,0.0
