TIMESTAMP,PIB22172_OPEN_PRICE_USD,PIB22172_HIGH_PRICE_USD,PIB22172_LOW_PRICE_USD,PIB22172_CLOSE_PRICE_USD,PIB22172_VOLUME_USD,PIB22172_DIVIDENDS_USD,PIB22172_STOCK_SPLITS_USD
2023-01-01 00:00:00+00:00,0.028209999203681946,0.030344000086188316,0.020275000482797623,0.021012000739574432,32676,0.0,0.0
2023-01-02 00:00:00+00:00,0.021012000739574432,0.039083000272512436,0.019708000123500824,0.03598399832844734,43790,0.0,0.0
2023-01-03 00:00:00+00:00,0.03598399832844734,0.06022400036454201,0.029152000322937965,0.05601099878549576,86850,0.0,0.0
2023-01-04 00:00:00+00:00,0.05601099878549576,0.06863100081682205,0.046170998364686966,0.048305999487638474,90395,0.0,0.0
2023-01-05 00:00:00+00:00,0.04833199828863144,0.05563100054860115,0.0426659993827343,0.055087000131607056,41361,0.0,0.0
2023-01-06 00:00:00+00:00,0.05509199947118759,0.06348499655723572,0.049768999218940735,0.054152000695466995,83038,0.0,0.0
2023-01-07 00:00:00+00:00,0.05418499931693077,0.1138790026307106,0.045542001724243164,0.07710999995470047,152251,0.0,0.0
2023-01-08 00:00:00+00:00,0.07708899676799774,0.07930900156497955,0.06076100096106529,0.061994001269340515,53575,0.0,0.0
2023-01-09 00:00:00+00:00,0.061980001628398895,0.06787099689245224,0.06024299934506416,0.060593001544475555,22267,0.0,0.0
2023-01-10 00:00:00+00:00,0.06095699965953827,0.06128200143575668,0.0447780005633831,0.046650998294353485,32813,0.0,0.0
2023-01-11 00:00:00+00:00,0.046650998294353485,0.04980500042438507,0.03779900074005127,0.042243000119924545,34740,0.0,0.0
2023-01-12 00:00:00+00:00,0.04132699966430664,0.048753999173641205,0.036834001541137695,0.04490000009536743,22150,0.0,0.0
2023-01-13 00:00:00+00:00,0.04490099847316742,0.050317998975515366,0.04423699900507927,0.04830700159072876,11378,0.0,0.0
2023-01-14 00:00:00+00:00,0.048312000930309296,0.04890799894928932,0.042924001812934875,0.043338000774383545,6811,0.0,0.0
