TIMESTAMP,POLA_OPEN_PRICE_USD,POLA_HIGH_PRICE_USD,POLA_LOW_PRICE_USD,POLA_CLOSE_PRICE_USD,POLA_VOLUME_USD,POLA_DIVIDENDS_USD,POLA_STOCK_SPLITS_USD
2021-01-28 00:00:00+00:00,0.23471799492835999,0.23867100477218628,0.23471799492835999,0.23606500029563904,824348,0.0,0.0
2021-01-29 00:00:00+00:00,0.236067995429039,0.25416100025177,0.23423999547958374,0.24319800734519958,3860591,0.0,0.0
2021-01-30 00:00:00+00:00,0.24319800734519958,0.24319800734519958,0.22799800336360931,0.2296070009469986,674911,0.0,0.0
2021-01-31 00:00:00+00:00,0.23068000376224518,0.23684999346733093,0.22567300498485565,0.2291560024023056,373058,0.0,0.0
2021-02-01 00:00:00+00:00,0.2291560024023056,0.23271700739860535,0.21594800055027008,0.21684099733829498,2297927,0.0,0.0
2021-02-02 00:00:00+00:00,0.21702300012111664,0.24633799493312836,0.21571099758148193,0.23183000087738037,1764726,0.0,0.0
2021-02-03 00:00:00+00:00,0.23191499710083008,0.2401289939880371,0.22591599822044373,0.22888900339603424,2188262,0.0,0.0
2021-02-04 00:00:00+00:00,0.22888900339603424,0.2306700050830841,0.22316999733448029,0.2285429984331131,716985,0.0,0.0
2021-02-05 00:00:00+00:00,0.2285429984331131,0.2842690050601959,0.2233549952507019,0.2377990037202835,5374822,0.0,0.0
2021-02-06 00:00:00+00:00,0.2377990037202835,0.26624900102615356,0.23305700719356537,0.24513499438762665,3197189,0.0,0.0
2021-02-07 00:00:00+00:00,0.24540400505065918,0.2469249963760376,0.22912099957466125,0.23418200016021729,1262935,0.0,0.0
2021-02-08 00:00:00+00:00,0.23418200016021729,0.24636200070381165,0.23016099631786346,0.23233899474143982,1168644,0.0,0.0
2021-02-09 00:00:00+00:00,0.23233899474143982,0.23878300189971924,0.22927699983119965,0.23510299623012543,1068881,0.0,0.0
2021-02-10 00:00:00+00:00,0.2348330020904541,0.2431199997663498,0.23243799805641174,0.23815999925136566,1653047,0.0,0.0
2021-02-11 00:00:00+00:00,0.23813199996948242,0.26036199927330017,0.2354539930820465,0.24392400681972504,1777932,0.0,0.0
2021-02-12 00:00:00+00:00,0.24392400681972504,0.2504880130290985,0.24111799895763397,0.2417670041322708,1274836,0.0,0.0
2021-02-13 00:00:00+00:00,0.2424910068511963,0.5251860022544861,0.2417670041322708,0.3989599943161011,834947982,0.0,0.0
2021-02-14 00:00:00+00:00,0.3998660147190094,0.5251860022544861,0.36427998542785645,0.4335489869117737,893684553,0.0,0.0
2021-02-15 00:00:00+00:00,0.43137601017951965,0.4328249990940094,0.30844300985336304,0.31052398681640625,15596479,0.0,0.0
2021-02-16 00:00:00+00:00,0.311612993478775,0.34580400586128235,0.30295199155807495,0.3106200098991394,6136427,0.0,0.0
2021-02-17 00:00:00+00:00,0.31025901436805725,0.31401801109313965,0.29053500294685364,0.29623299837112427,3243061,0.0,0.0
2021-02-18 00:00:00+00:00,0.2965889871120453,0.33201101422309875,0.2913860082626343,0.31918099522590637,5810219,0.0,0.0
2021-02-19 00:00:00+00:00,0.31909099221229553,0.31909099221229553,0.30097800493240356,0.3083069920539856,2132145,0.0,0.0
2021-02-20 00:00:00+00:00,0.3083069920539856,0.3101150095462799,0.29474499821662903,0.29628199338912964,2310816,0.0,0.0
2021-02-21 00:00:00+00:00,0.29610100388526917,0.3105669915676117,0.29302701354026794,0.30135399103164673,1604710,0.0,0.0
2021-02-22 00:00:00+00:00,0.30298200249671936,0.30330801010131836,0.2561520040035248,0.2786090075969696,2070055,0.0,0.0
2021-02-23 00:00:00+00:00,0.2786119878292084,0.27891701459884644,0.1889359951019287,0.2571359872817993,2248274,0.0,0.0
2021-02-24 00:00:00+00:00,0.2572399973869324,0.2745710015296936,0.2507149875164032,0.2646079957485199,1320451,0.0,0.0
2021-02-25 00:00:00+00:00,0.2646079957485199,0.2755039930343628,0.24776600301265717,0.24776600301265717,1485388,0.0,0.0
2021-02-26 00:00:00+00:00,0.24776700139045715,0.25824299454689026,0.2411080002784729,0.25149598717689514,437141,0.0,0.0
2021-02-27 00:00:00+00:00,0.25149598717689514,0.2700760066509247,0.24785099923610687,0.25069600343704224,740550,0.0,0.0
2021-02-28 00:00:00+00:00,0.24874000251293182,0.26394200325012207,0.23362700641155243,0.24198000133037567,655879,0.0,0.0
2021-03-01 00:00:00+00:00,0.24198000133037567,0.2587989866733551,0.24198000133037567,0.2492610067129135,434451,0.0,0.0
2021-03-02 00:00:00+00:00,0.24700500071048737,0.26523199677467346,0.24444399774074554,0.24881599843502045,1673247,0.0,0.0
2021-03-03 00:00:00+00:00,0.2488110065460205,0.25842198729515076,0.24813100695610046,0.25387001037597656,1719803,0.0,0.0
2021-03-04 00:00:00+00:00,0.2539040148258209,0.2574729919433594,0.24992400407791138,0.25211301445961,1099546,0.0,0.0
2021-03-05 00:00:00+00:00,0.2521609961986542,0.25916799902915955,0.24276599287986755,0.258991003036499,1394887,0.0,0.0
2021-03-06 00:00:00+00:00,0.2573949992656708,0.2573949992656708,0.2465820014476776,0.25101399421691895,991739,0.0,0.0
2021-03-07 00:00:00+00:00,0.25101399421691895,0.2581929862499237,0.2494180053472519,0.2558239996433258,1366802,0.0,0.0
2021-03-08 00:00:00+00:00,0.2558239996433258,0.2574459910392761,0.24907299876213074,0.2534109950065613,1211010,0.0,0.0
2021-03-09 00:00:00+00:00,0.25481298565864563,0.3042150139808655,0.2488580048084259,0.2729099988937378,4744137,0.0,0.0
2021-03-10 00:00:00+00:00,0.2713249921798706,0.2855469882488251,0.2589719891548157,0.26982900500297546,2306994,0.0,0.0
2021-03-11 00:00:00+00:00,0.2666800022125244,0.2686749994754791,0.2535350024700165,0.2591409981250763,1477857,0.0,0.0
2021-03-12 00:00:00+00:00,0.25925499200820923,0.2885270118713379,0.25819000601768494,0.2804250121116638,2708682,0.0,0.0
2021-03-13 00:00:00+00:00,0.2804250121116638,0.2989029884338379,0.2751449942588806,0.2751449942588806,2829287,0.0,0.0
2021-03-14 00:00:00+00:00,0.2754969894886017,0.3059389889240265,0.27338600158691406,0.2844359874725342,2598325,0.0,0.0
2021-03-15 00:00:00+00:00,0.2844359874725342,0.3506830036640167,0.2628929913043976,0.33689799904823303,7867513,0.0,0.0
2021-03-16 00:00:00+00:00,0.3338080048561096,0.3845990002155304,0.31214800477027893,0.32925599813461304,7702744,0.0,0.0
2021-03-17 00:00:00+00:00,0.3303149938583374,0.3604770004749298,0.3035849928855896,0.3401370048522949,3846200,0.0,0.0
2021-03-18 00:00:00+00:00,0.34259000420570374,0.3455590009689331,0.3215480148792267,0.32286399602890015,2936215,0.0,0.0
2021-03-19 00:00:00+00:00,0.3238550126552582,0.3656589984893799,0.3184700012207031,0.3530009984970093,4918745,0.0,0.0
2021-03-20 00:00:00+00:00,0.35220399498939514,0.40010300278663635,0.33006900548934937,0.3311319947242737,6624120,0.0,0.0
2021-03-21 00:00:00+00:00,0.33122000098228455,0.35875600576400757,0.3295379877090454,0.35414499044418335,4101924,0.0,0.0
2021-03-22 00:00:00+00:00,0.35414499044418335,0.3841739892959595,0.33604300022125244,0.34188398718833923,5677157,0.0,0.0
2021-03-23 00:00:00+00:00,0.34186699986457825,0.36340999603271484,0.31989601254463196,0.33241400122642517,3180167,0.0,0.0
2021-03-24 00:00:00+00:00,0.33588701486587524,0.3477630019187927,0.30682501196861267,0.3161720037460327,2607409,0.0,0.0
2021-03-25 00:00:00+00:00,0.3153800070285797,0.324070006608963,0.2860960066318512,0.3132460117340088,2132928,0.0,0.0
2021-03-26 00:00:00+00:00,0.31412699818611145,0.32492101192474365,0.3048759996891022,0.3205609917640686,1842441,0.0,0.0
