TIMESTAMP,FRIC_OPEN_PRICE_USD,FRIC_HIGH_PRICE_USD,FRIC_LOW_PRICE_USD,FRIC_CLOSE_PRICE_USD,FRIC_VOLUME_USD,FRIC_DIVIDENDS_USD,FRIC_STOCK_SPLITS_USD
2024-12-18 00:00:00+00:00,0.003418999956920743,0.003418999956920743,0.0028699999675154686,0.0032550001051276922,12130,0.0,0.0
2024-12-19 00:00:00+00:00,0.0032550001051276922,0.003321999916806817,0.0030610000248998404,0.0030610000248998404,1938,0.0,0.0
2024-12-20 00:00:00+00:00,0.0030610000248998404,0.0032289999071508646,0.0026310000102967024,0.0032289999071508646,7495,0.0,0.0
2024-12-21 00:00:00+00:00,0.0032289999071508646,0.0032740000169724226,0.002957999939098954,0.0029619999695569277,7097,0.0,0.0
2024-12-22 00:00:00+00:00,0.0029619999695569277,0.002988999942317605,0.0029360000044107437,0.0029360000044107437,550,0.0,0.0
2024-12-23 00:00:00+00:00,0.0029360000044107437,0.0029360000044107437,0.0027169999666512012,0.0027580000460147858,2442,0.0,0.0
2024-12-24 00:00:00+00:00,0.0027580000460147858,0.0029219998978078365,0.0026950000319629908,0.0026950000319629908,6704,0.0,0.0
2024-12-25 00:00:00+00:00,0.0026950000319629908,0.0026950000319629908,0.0026100000832229853,0.0026100000832229853,1480,0.0,0.0
2024-12-26 00:00:00+00:00,0.0026100000832229853,0.0026100000832229853,0.0023620000574737787,0.0023620000574737787,2629,0.0,0.0
2024-12-27 00:00:00+00:00,0.0023620000574737787,0.002471999963745475,0.0022780001163482666,0.002457000082358718,3134,0.0,0.0
2024-12-28 00:00:00+00:00,0.002457000082358718,0.002578000072389841,0.002457000082358718,0.002471999963745475,3805,0.0,0.0
2024-12-29 00:00:00+00:00,0.002471999963745475,0.0025450000539422035,0.0024399999529123306,0.002520000096410513,3735,0.0,0.0
2024-12-30 00:00:00+00:00,0.002520000096410513,0.002532999962568283,0.002386000007390976,0.002386000007390976,1388,0.0,0.0
2024-12-31 00:00:00+00:00,0.002386000007390976,0.0024029999040067196,0.0021989999804645777,0.0021989999804645777,3151,0.0,0.0
2025-01-01 00:00:00+00:00,0.0021989999804645777,0.0021989999804645777,0.002131999935954809,0.0021389999892562628,1605,0.0,0.0
2025-01-02 00:00:00+00:00,0.0021389999892562628,0.00241800001822412,0.0021379999816417694,0.0023870000150054693,4896,0.0,0.0
2025-01-03 00:00:00+00:00,0.0023870000150054693,0.002607000060379505,0.0023870000150054693,0.002607000060379505,3325,0.0,0.0
2025-01-04 00:00:00+00:00,0.002607000060379505,0.00267999991774559,0.001964000053703785,0.002658999990671873,22772,0.0,0.0
2025-01-05 00:00:00+00:00,0.002658999990671873,0.0035230000503361225,0.0025969999842345715,0.0034620000515133142,16423,0.0,0.0
2025-01-06 00:00:00+00:00,0.0034620000515133142,0.005576000083237886,0.0034310000482946634,0.004650999791920185,75633,0.0,0.0
2025-01-07 00:00:00+00:00,0.004650999791920185,0.004827000200748444,0.0034809999633580446,0.003594999900087714,18016,0.0,0.0
2025-01-08 00:00:00+00:00,0.003594999900087714,0.003594999900087714,0.002386000007390976,0.0028019999153912067,22517,0.0,0.0
2025-01-09 00:00:00+00:00,0.0028019999153912067,0.002853000070899725,0.0027199999894946814,0.0027409999165683985,1842,0.0,0.0
2025-01-10 00:00:00+00:00,0.0027409999165683985,0.003103999886661768,0.0027409999165683985,0.0030519999563694,5007,0.0,0.0
2025-01-11 00:00:00+00:00,0.0030519999563694,0.003073000116273761,0.0029279999434947968,0.003073000116273761,2500,0.0,0.0
2025-01-12 00:00:00+00:00,0.003073000116273761,0.003137999912723899,0.003073000116273761,0.0030869999900460243,4587,0.0,0.0
2025-01-13 00:00:00+00:00,0.0030869999900460243,0.0030869999900460243,0.0027830000035464764,0.002885000081732869,3299,0.0,0.0
2025-01-14 00:00:00+00:00,0.002885000081732869,0.0031479999888688326,0.0028170000296086073,0.0031010000966489315,11401,0.0,0.0
2025-01-15 00:00:00+00:00,0.0031010000966489315,0.004492000211030245,0.0031010000966489315,0.0044189998880028725,19132,0.0,0.0
2025-01-16 00:00:00+00:00,0.0044189998880028725,0.0044189998880028725,0.0025190000887960196,0.0028729999903589487,31371,0.0,0.0
2025-01-17 00:00:00+00:00,0.0028729999903589487,0.003358999965712428,0.0028729999903589487,0.003286000108346343,5415,0.0,0.0
2025-01-18 00:00:00+00:00,0.003286000108346343,0.003286000108346343,0.0029609999619424343,0.0029609999619424343,2160,0.0,0.0
