,MSE,MAE,RMSE,MAPE,R2
0,0.0005932802431856385,0.018651769061590294,0.024357344748261015,0.05330085107366078,0.8134065785539095
1,0.00012345329558336753,0.008781291271046347,0.011110953855694277,0.03052082194283923,0.8168209969467248
2,0.0003906684158433965,0.01562929731112905,0.0197653336891487,0.039240542456262684,0.7607692089039751
3,0.001081284765750256,0.022230099578108273,0.032882894728874706,0.0525855676235252,0.7166299652803682
4,0.00040138398231800743,0.0160517697858263,0.02003456968137842,0.03620267541232044,0.47885595733866604
5,0.0015017242645842504,0.02824799655033091,0.03875208722874486,0.05085884665104744,0.6702690660657507
6,0.000442775436922166,0.014830073422376367,0.021042229846719336,0.03998262190477117,0.7418823842980795
7,0.000223908735541773,0.01152070130827999,0.014963580304919441,0.03960514509170529,0.8819823109312734
8,0.0002590235594252476,0.01334096970355341,0.01609420887851427,0.051128648106686145,0.7113398488843128
9,0.0001177442848719579,0.008936579986108502,0.010851003864710301,0.03682991989378309,0.8434431555948505
10,0.00012178618292859243,0.008859634147616332,0.011035677728558062,0.037798382110348853,0.7569868259439384
11,0.00025508434622798187,0.011669912961455095,0.015971360187159448,0.08229445318626047,0.8215882067179257
Mean,0.0004593431260985529,0.014895841257285073,0.019738437061890237,0.04586237295443424,0.7511645421216478
