TIMESTAMP,YUSD34304_OPEN_PRICE_USD,YUSD34304_HIGH_PRICE_USD,YUSD34304_LOW_PRICE_USD,YUSD34304_CLOSE_PRICE_USD,YUSD34304_VOLUME_USD,YUSD34304_DIVIDENDS_USD,YUSD34304_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2024-12-31 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2025-01-01 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2025-01-02 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2025-01-03 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2025-01-04 00:00:00+00:00,1.0283119678497314,1.0283119678497314,1.0283119678497314,1.0283119678497314,103,0.0,0.0
2025-01-05 00:00:00+00:00,1.0283119678497314,1.0340549945831299,1.0283119678497314,1.0340549945831299,100,0.0,0.0
2025-01-06 00:00:00+00:00,1.0340549945831299,1.0341010093688965,1.033931016921997,1.033931016921997,143,0.0,0.0
2025-01-07 00:00:00+00:00,1.033931016921997,1.0343660116195679,1.033931016921997,1.0341720581054688,21355,0.0,0.0
2025-01-08 00:00:00+00:00,1.0341720581054688,1.0341720581054688,1.0337339639663696,1.0340319871902466,38547,0.0,0.0
2025-01-09 00:00:00+00:00,1.0340319871902466,1.0340319871902466,1.0330760478973389,1.0330760478973389,27321,0.0,0.0
2025-01-10 00:00:00+00:00,1.0330760478973389,1.0341910123825073,1.0330760478973389,1.0341910123825073,17823,0.0,0.0
2025-01-11 00:00:00+00:00,1.0341910123825073,1.0344280004501343,1.0341910123825073,1.0344280004501343,20,0.0,0.0
