TIMESTAMP,WLUNC_OPEN_PRICE_USD,WLUNC_HIGH_PRICE_USD,WLUNC_LOW_PRICE_USD,WLUNC_CLOSE_PRICE_USD,WLUNC_VOLUME_USD,WLUNC_DIVIDENDS_USD,WLUNC_STOCK_SPLITS_USD
2021-08-07 00:00:00+00:00,14.770737648010254,15.589237213134766,14.151124000549316,14.586418151855469,2266596,0.0,0.0
2021-08-08 00:00:00+00:00,14.58077621459961,14.690237045288086,13.259674072265625,13.584165573120117,643734,0.0,0.0
2021-08-09 00:00:00+00:00,13.579656600952148,14.328653335571289,13.014883041381836,14.042276382446289,1446252,0.0,0.0
2021-08-10 00:00:00+00:00,14.042911529541016,16.822248458862305,13.764859199523926,16.68758773803711,3285336,0.0,0.0
2021-08-11 00:00:00+00:00,16.691516876220703,17.855905532836914,16.640392303466797,17.103939056396484,8507370,0.0,0.0
2021-08-12 00:00:00+00:00,17.116680145263672,17.171817779541016,15.852355003356934,16.55046272277832,5312653,0.0,0.0
2021-08-13 00:00:00+00:00,16.534744262695312,17.854747772216797,16.53067970275879,17.790861129760742,7057097,0.0,0.0
2021-08-14 00:00:00+00:00,17.788238525390625,17.999534606933594,16.99241828918457,17.213499069213867,2927595,0.0,0.0
2021-08-15 00:00:00+00:00,17.21883773803711,19.706018447875977,16.59053611755371,19.461217880249023,8601423,0.0,0.0
2021-08-16 00:00:00+00:00,19.471630096435547,23.829988479614258,19.45386505126953,22.249086380004883,23545359,0.0,0.0
2021-08-17 00:00:00+00:00,22.249086380004883,26.661489486694336,21.20065689086914,25.274513244628906,33655075,0.0,0.0
2021-08-18 00:00:00+00:00,25.26206398010254,31.610151290893555,23.09755516052246,31.343870162963867,37012431,0.0,0.0
2021-08-19 00:00:00+00:00,31.32695960998535,33.28608322143555,29.10235595703125,29.456968307495117,25583379,0.0,0.0
2021-08-20 00:00:00+00:00,29.507108688354492,31.492549896240234,28.950698852539062,30.488285064697266,20109197,0.0,0.0
2021-08-21 00:00:00+00:00,30.500442504882812,30.522701263427734,27.49860191345215,27.879552841186523,8969846,0.0,0.0
2021-08-22 00:00:00+00:00,27.875524520874023,28.597455978393555,26.736095428466797,27.849031448364258,8451392,0.0,0.0
2021-08-23 00:00:00+00:00,27.85243034362793,30.094100952148438,27.62057876586914,30.022327423095703,11446793,0.0,0.0
2021-08-24 00:00:00+00:00,30.024810791015625,34.294673919677734,29.927324295043945,30.046382904052734,37527136,0.0,0.0
2021-08-25 00:00:00+00:00,30.04654884338379,30.91524887084961,28.728466033935547,30.21697235107422,14088906,0.0,0.0
2021-08-26 00:00:00+00:00,30.234960556030273,30.314382553100586,26.417415618896484,27.483781814575195,18695011,0.0,0.0
2021-08-27 00:00:00+00:00,27.497217178344727,32.82551574707031,26.72770118713379,32.51422882080078,21064456,0.0,0.0
