TIMESTAMP,BIX_OPEN_PRICE_USD,BIX_HIGH_PRICE_USD,BIX_LOW_PRICE_USD,BIX_CLOSE_PRICE_USD,BIX_VOLUME_USD,BIX_DIVIDENDS_USD,BIX_STOCK_SPLITS_USD
2017-12-24 00:00:00+00:00,0.5691670179367065,0.6085870265960693,0.5691670179367065,0.6085870265960693,5272610,0.0,0.0
2017-12-25 00:00:00+00:00,0.6140270233154297,0.6269599795341492,0.49630799889564514,0.5700600147247314,1682620,0.0,0.0
2017-12-26 00:00:00+00:00,0.5700510144233704,0.6195359826087952,0.4627929925918579,0.5259150266647339,2831540,0.0,0.0
2017-12-27 00:00:00+00:00,0.5267170071601868,0.6078429818153381,0.5097669959068298,0.6047850251197815,14102900,0.0,0.0
2017-12-28 00:00:00+00:00,0.6036859750747681,0.735427975654602,0.5588210225105286,0.7081429958343506,24169800,0.0,0.0
2017-12-29 00:00:00+00:00,0.7157840132713318,0.743598997592926,0.6432139873504639,0.685234010219574,20199600,0.0,0.0
2017-12-30 00:00:00+00:00,0.684535026550293,0.7141960263252258,0.6150029897689819,0.6670399904251099,15719900,0.0,0.0
2017-12-31 00:00:00+00:00,0.6666769981384277,0.742572009563446,0.6571990251541138,0.715080976486206,17563900,0.0,0.0
2018-01-01 00:00:00+00:00,0.7153300046920776,0.7569739818572998,0.6906899809837341,0.7141929864883423,17108300,0.0,0.0
2018-01-02 00:00:00+00:00,0.7144119739532471,0.7941449880599976,0.6756380200386047,0.7659850120544434,15906100,0.0,0.0
2018-01-03 00:00:00+00:00,0.7659010291099548,0.7815560102462769,0.6868919730186462,0.6947929859161377,14126500,0.0,0.0
2018-01-04 00:00:00+00:00,0.6873379945755005,0.7248790264129639,0.6310160160064697,0.686398983001709,14027600,0.0,0.0
2018-01-05 00:00:00+00:00,0.6890469789505005,0.8460969924926758,0.6779620051383972,0.8273130059242249,20055600,0.0,0.0
2018-01-06 00:00:00+00:00,0.8246380090713501,1.4664499759674072,0.8108100295066833,1.4664499759674072,36580300,0.0,0.0
2018-01-07 00:00:00+00:00,1.4762500524520874,4.080249786376953,1.3538899421691895,3.3246800899505615,34174200,0.0,0.0
2018-01-08 00:00:00+00:00,3.3067500591278076,3.495850086212158,2.369189977645874,2.9548699855804443,18323200,0.0,0.0
2018-01-09 00:00:00+00:00,2.951390027999878,3.043450117111206,2.37322998046875,2.629689931869507,74981296,0.0,0.0
2018-01-10 00:00:00+00:00,2.6863698959350586,2.692460060119629,1.9935499429702759,2.412220001220703,57595500,0.0,0.0
2018-01-11 00:00:00+00:00,2.3759100437164307,2.5164499282836914,1.8996399641036987,2.3307299613952637,81824704,0.0,0.0
2018-01-12 00:00:00+00:00,2.4071500301361084,2.9280200004577637,2.3101999759674072,2.8304998874664307,32092500,0.0,0.0
2018-01-13 00:00:00+00:00,2.8288300037384033,3.058769941329956,2.661360025405884,2.9597699642181396,25695900,0.0,0.0
2018-01-14 00:00:00+00:00,2.9921300411224365,2.998840093612671,2.251539945602417,2.5850698947906494,42095900,0.0,0.0
2018-01-15 00:00:00+00:00,2.5527899265289307,2.653520107269287,2.211469888687134,2.2193500995635986,31988500,0.0,0.0
2018-01-16 00:00:00+00:00,2.228450059890747,2.2287800312042236,1.107450008392334,1.5145900249481201,22871600,0.0,0.0
2018-01-17 00:00:00+00:00,1.4973100423812866,1.541100025177002,0.9422190189361572,1.4256399869918823,36474800,0.0,0.0
2018-01-18 00:00:00+00:00,1.4353599548339844,1.8469899892807007,1.2034800052642822,1.6061899662017822,49172000,0.0,0.0
2018-01-19 00:00:00+00:00,1.6035300493240356,1.7747199535369873,1.4181100130081177,1.572700023651123,39426800,0.0,0.0
2018-01-20 00:00:00+00:00,1.5860199928283691,1.665910005569458,1.4627399444580078,1.5701500177383423,21482900,0.0,0.0
2018-01-21 00:00:00+00:00,1.5688999891281128,1.574139952659607,1.1892600059509277,1.3047599792480469,7711540,0.0,0.0
2018-01-22 00:00:00+00:00,1.3130600452423096,1.3687900304794312,1.0918500423431396,1.1703399419784546,15693400,0.0,0.0
2018-01-23 00:00:00+00:00,1.1563600301742554,1.3010799884796143,1.0885000228881836,1.2320400476455688,16241900,0.0,0.0
2018-01-24 00:00:00+00:00,1.227020025253296,1.31427001953125,1.1702899932861328,1.27701997756958,31185300,0.0,0.0
2018-01-25 00:00:00+00:00,1.287660002708435,1.3289799690246582,1.184399962425232,1.2249000072479248,27220400,0.0,0.0
2018-01-26 00:00:00+00:00,1.2114900350570679,1.2532099485397339,1.112779974937439,1.1918799877166748,30047800,0.0,0.0
2018-01-27 00:00:00+00:00,1.1928399801254272,1.3189899921417236,1.1506500244140625,1.2812000513076782,14177200,0.0,0.0
2018-01-28 00:00:00+00:00,1.2808300256729126,1.8398900032043457,1.2736899852752686,1.7542599439620972,12344300,0.0,0.0
