TIMESTAMP,STKAAVE_OPEN_PRICE_USD,STKAAVE_HIGH_PRICE_USD,STKAAVE_LOW_PRICE_USD,STKAAVE_CLOSE_PRICE_USD,STKAAVE_VOLUME_USD,STKAAVE_DIVIDENDS_USD,STKAAVE_STOCK_SPLITS_USD
2025-04-07 00:00:00+00:00,128.34678649902344,133.67982482910156,114.76863098144531,133.66795349121094,6465,0.0,0.0
2025-04-08 00:00:00+00:00,133.66795349121094,135.04701232910156,122.91756439208984,122.91756439208984,88,0.0,0.0
2025-04-09 00:00:00+00:00,122.91756439208984,142.11883544921875,120.46566009521484,142.11883544921875,15676,0.0,0.0
2025-04-10 00:00:00+00:00,142.11883544921875,142.11883544921875,128.16810607910156,128.16810607910156,125,0.0,0.0
2025-04-11 00:00:00+00:00,128.16810607910156,135.68185424804688,128.16810607910156,135.68185424804688,69,0.0,0.0
2025-04-12 00:00:00+00:00,135.68185424804688,146.3625030517578,135.68185424804688,146.3625030517578,137,0.0,0.0
2025-04-13 00:00:00+00:00,146.3625030517578,146.3625030517578,136.1782684326172,136.25901794433594,26,0.0,0.0
2025-04-14 00:00:00+00:00,136.25901794433594,144.1126251220703,136.25901794433594,138.4580535888672,0,0.0,0.0
2025-04-15 00:00:00+00:00,138.4580535888672,139.16587829589844,132.87335205078125,132.87335205078125,0,0.0,0.0
2025-04-16 00:00:00+00:00,132.87335205078125,134.50442504882812,130.0363006591797,133.88079833984375,0,0.0,0.0
2025-04-17 00:00:00+00:00,133.88079833984375,139.21058654785156,133.88079833984375,136.72230529785156,51575,0.0,0.0
2025-04-18 00:00:00+00:00,136.72230529785156,138.7806396484375,136.71963500976562,138.00076293945312,0,0.0,0.0
2025-04-19 00:00:00+00:00,138.00076293945312,141.21022033691406,137.74696350097656,141.21022033691406,0,0.0,0.0
2025-04-20 00:00:00+00:00,141.21022033691406,141.71632385253906,136.9470672607422,140.56039428710938,0,0.0,0.0
2025-04-21 00:00:00+00:00,140.56039428710938,144.93470764160156,138.5749053955078,140.28445434570312,0,0.0,0.0
2025-04-22 00:00:00+00:00,140.28445434570312,155.95419311523438,140.27960205078125,155.95419311523438,2699,0.0,0.0
2025-04-23 00:00:00+00:00,155.95419311523438,165.80445861816406,155.95419311523438,165.79345703125,0,0.0,0.0
2025-04-24 00:00:00+00:00,165.79345703125,166.48219299316406,158.4316864013672,165.57923889160156,27311,0.0,0.0
2025-04-25 00:00:00+00:00,165.57923889160156,166.51307678222656,163.501220703125,165.2792205810547,0,0.0,0.0
2025-04-26 00:00:00+00:00,165.2792205810547,170.4736785888672,165.2792205810547,170.47152709960938,0,0.0,0.0
2025-04-27 00:00:00+00:00,170.47152709960938,176.65753173828125,164.3052520751953,164.3052520751953,0,0.0,0.0
2025-04-28 00:00:00+00:00,164.3052520751953,172.02230834960938,161.8654022216797,164.4989471435547,35482,0.0,0.0
2025-04-29 00:00:00+00:00,164.4989471435547,168.74215698242188,163.08245849609375,163.0829315185547,40590,0.0,0.0
2025-04-30 00:00:00+00:00,163.0829315185547,163.84417724609375,155.1379852294922,162.39300537109375,0,0.0,0.0
2025-05-01 00:00:00+00:00,162.39300537109375,176.49256896972656,162.39300537109375,172.72396850585938,0,0.0,0.0
2025-05-02 00:00:00+00:00,172.72396850585938,176.67584228515625,170.82542419433594,172.20590209960938,0,0.0,0.0
2025-05-03 00:00:00+00:00,172.20590209960938,178.60940551757812,169.7019500732422,178.6077117919922,32,0.0,0.0
2025-05-04 00:00:00+00:00,178.6077117919922,178.6077117919922,172.21104431152344,172.3535919189453,0,0.0,0.0
2025-05-05 00:00:00+00:00,172.3535919189453,178.2699432373047,170.42909240722656,177.93634033203125,0,0.0,0.0
2025-05-06 00:00:00+00:00,177.93634033203125,177.93638610839844,165.84397888183594,175.49488830566406,12839,0.0,0.0
2025-05-07 00:00:00+00:00,175.49488830566406,176.24339294433594,162.2249298095703,171.54771423339844,14393,0.0,0.0
2025-05-08 00:00:00+00:00,171.54771423339844,201.22230529785156,169.6884307861328,201.22230529785156,0,0.0,0.0
2025-05-09 00:00:00+00:00,201.22230529785156,218.83241271972656,201.22230529785156,210.13478088378906,0,0.0,0.0
2025-05-10 00:00:00+00:00,210.13478088378906,226.78594970703125,210.13478088378906,226.78594970703125,3111,0.0,0.0
2025-05-11 00:00:00+00:00,226.78594970703125,226.78594970703125,216.72998046875,218.6573028564453,0,0.0,0.0
2025-05-12 00:00:00+00:00,218.6573028564453,224.43807983398438,218.1660614013672,219.3627166748047,0,0.0,0.0
2025-05-13 00:00:00+00:00,219.3627166748047,234.0703887939453,210.89356994628906,233.2592010498047,0,0.0,0.0
2025-05-14 00:00:00+00:00,233.2592010498047,233.3568115234375,222.9367218017578,222.9367218017578,0,0.0,0.0
2025-05-15 00:00:00+00:00,222.9367218017578,232.25291442871094,219.79420471191406,219.79429626464844,0,0.0,0.0
2025-05-16 00:00:00+00:00,219.79429626464844,233.90748596191406,219.79429626464844,233.8194122314453,0,0.0,0.0
2025-05-17 00:00:00+00:00,233.8194122314453,233.8194122314453,220.04135131835938,220.04197692871094,0,0.0,0.0
2025-05-18 00:00:00+00:00,220.04197692871094,240.64007568359375,220.02919006347656,238.3124542236328,0,0.0,0.0
2025-05-19 00:00:00+00:00,238.3124542236328,243.66549682617188,212.9594268798828,243.66506958007812,174342,0.0,0.0
2025-05-20 00:00:00+00:00,243.66506958007812,266.369140625,243.66506958007812,257.0643615722656,49465,0.0,0.0
2025-05-21 00:00:00+00:00,257.0643615722656,257.116455078125,244.13961791992188,244.14430236816406,0,0.0,0.0
2025-05-22 00:00:00+00:00,244.14430236816406,249.72666931152344,244.14430236816406,248.33226013183594,0,0.0,0.0
2025-05-23 00:00:00+00:00,248.33226013183594,258.6483459472656,241.99786376953125,256.1368103027344,0,0.0,0.0
2025-05-24 00:00:00+00:00,256.1368103027344,270.4434509277344,240.66685485839844,258.8659362792969,395335,0.0,0.0
2025-05-25 00:00:00+00:00,258.8659362792969,265.6883850097656,258.5804138183594,262.73919677734375,0,0.0,0.0
