TIMESTAMP,MINE19533_OPEN_PRICE_USD,MINE19533_HIGH_PRICE_USD,MINE19533_LOW_PRICE_USD,MINE19533_CLOSE_PRICE_USD,MINE19533_VOLUME_USD,MINE19533_DIVIDENDS_USD,MINE19533_STOCK_SPLITS_USD
2022-04-15 00:00:00+00:00,4.895089149475098,6.89683723449707,3.2127199172973633,3.823024034500122,1826351,0.0,0.0
2022-04-16 00:00:00+00:00,3.8538320064544678,4.162065029144287,2.005574941635132,2.4193150997161865,1137996,0.0,0.0
2022-04-17 00:00:00+00:00,2.4643869400024414,2.8834240436553955,2.004641056060791,2.1710610389709473,1461304,0.0,0.0
2022-04-18 00:00:00+00:00,2.1753990650177,2.454103946685791,1.0302339792251587,1.4610790014266968,821132,0.0,0.0
2022-04-19 00:00:00+00:00,1.4610819816589355,1.471992015838623,0.9389399886131287,0.9481750130653381,482493,0.0,0.0
2022-04-20 00:00:00+00:00,0.9462119936943054,1.3273650407791138,0.9234730005264282,1.1790989637374878,158978,0.0,0.0
2022-04-21 00:00:00+00:00,1.1790989637374878,1.265848994255066,1.1351419687271118,1.1447590589523315,450251,0.0,0.0
2022-04-22 00:00:00+00:00,1.1472630500793457,1.2264970541000366,0.8522830009460449,1.2175049781799316,620967,0.0,0.0
2022-04-23 00:00:00+00:00,1.2144889831542969,1.2210439443588257,1.0718239545822144,1.1869399547576904,200289,0.0,0.0
2022-04-24 00:00:00+00:00,1.1899290084838867,1.2131669521331787,1.100635051727295,1.1191749572753906,271839,0.0,0.0
2022-04-25 00:00:00+00:00,1.1193870306015015,1.1333550214767456,1.0514349937438965,1.0828570127487183,242424,0.0,0.0
2022-04-26 00:00:00+00:00,1.0818109512329102,1.1404039859771729,1.0367660522460938,1.0617870092391968,238452,0.0,0.0
2022-04-27 00:00:00+00:00,1.0667730569839478,1.0929299592971802,0.9880279898643494,1.0894559621810913,196743,0.0,0.0
