TIMESTAMP,MEMESAI_OPEN_PRICE_USD,MEMESAI_HIGH_PRICE_USD,MEMESAI_LOW_PRICE_USD,MEMESAI_CLOSE_PRICE_USD,MEMESAI_VOLUME_USD,MEMESAI_DIVIDENDS_USD,MEMESAI_STOCK_SPLITS_USD
2024-10-24 00:00:00+00:00,0.019791999831795692,0.029711000621318817,0.008329000324010849,0.009597999975085258,36189720,0.0,0.0
2024-10-25 00:00:00+00:00,0.009646999649703503,0.0192709993571043,0.004976999945938587,0.015955999493598938,19055435,0.0,0.0
2024-10-26 00:00:00+00:00,0.016102999448776245,0.043039001524448395,0.014058000408113003,0.03990999981760979,23884986,0.0,0.0
2024-10-27 00:00:00+00:00,0.03991900011897087,0.04031199961900711,0.02041500061750412,0.0240860003978014,15419418,0.0,0.0
2024-10-28 00:00:00+00:00,0.024070000275969505,0.0368570014834404,0.02035900019109249,0.020795999094843864,10911653,0.0,0.0
2024-10-29 00:00:00+00:00,0.02087000012397766,0.024778999388217926,0.011397999711334705,0.015217999927699566,12432584,0.0,0.0
2024-10-30 00:00:00+00:00,0.015217999927699566,0.01783199980854988,0.007908999919891357,0.010811000131070614,8335842,0.0,0.0
2024-10-31 00:00:00+00:00,0.010888000018894672,0.018314000219106674,0.009448999539017677,0.01633100025355816,5027797,0.0,0.0
2024-11-01 00:00:00+00:00,0.01640300080180168,0.01796099916100502,0.006273000035434961,0.009193000383675098,6563459,0.0,0.0
2024-11-02 00:00:00+00:00,0.009000999853014946,0.009882000274956226,0.005181000102311373,0.006424999795854092,6093825,0.0,0.0
2024-11-03 00:00:00+00:00,0.006291000172495842,0.008655999787151814,0.004195000045001507,0.00711899995803833,4177439,0.0,0.0
2024-11-04 00:00:00+00:00,0.00711899995803833,0.007964000105857849,0.005109999794512987,0.005613999906927347,1602420,0.0,0.0
2024-11-05 00:00:00+00:00,0.005601999815553427,0.007639000192284584,0.005040000192821026,0.0074280002154409885,2322180,0.0,0.0
2024-11-06 00:00:00+00:00,0.0075530000030994415,0.011513999663293362,0.007379999849945307,0.01117900013923645,3589993,0.0,0.0
2024-11-07 00:00:00+00:00,0.0111480001360178,0.018224000930786133,0.010067000053822994,0.014569999650120735,5201135,0.0,0.0
2024-11-08 00:00:00+00:00,0.014693999662995338,0.01821799948811531,0.01064400002360344,0.01271000038832426,5423679,0.0,0.0
2024-11-09 00:00:00+00:00,0.012655000202357769,0.021037999540567398,0.01090299990028143,0.017760999500751495,4185014,0.0,0.0
2024-11-10 00:00:00+00:00,0.017761999741196632,0.02034600079059601,0.013418000191450119,0.013667000457644463,3269580,0.0,0.0
2024-11-11 00:00:00+00:00,0.013667000457644463,0.0421999990940094,0.012489000335335732,0.028432000428438187,17276494,0.0,0.0
2024-11-12 00:00:00+00:00,0.028432000428438187,0.07581599801778793,0.027943000197410583,0.06683000177145004,25478146,0.0,0.0
2024-11-13 00:00:00+00:00,0.06683000177145004,0.08303099870681763,0.050214000046253204,0.05636800080537796,19970501,0.0,0.0
2024-11-14 00:00:00+00:00,0.05635400116443634,0.08725900202989578,0.05483099818229675,0.07012899965047836,21543958,0.0,0.0
2024-11-15 00:00:00+00:00,0.06983400136232376,0.08350100368261337,0.05425500124692917,0.06009500101208687,15753915,0.0,0.0
2024-11-16 00:00:00+00:00,0.06010099872946739,0.09647300094366074,0.0537789985537529,0.08764400333166122,18130038,0.0,0.0
2024-11-17 00:00:00+00:00,0.08764400333166122,0.10262999683618546,0.07157199829816818,0.07408300042152405,15117692,0.0,0.0
2024-11-18 00:00:00+00:00,0.07410400360822678,0.08156199753284454,0.05891399830579758,0.0642630010843277,11876024,0.0,0.0
2024-11-19 00:00:00+00:00,0.06421300023794174,0.07586400210857391,0.05643000081181526,0.05992399901151657,11303196,0.0,0.0
2024-11-20 00:00:00+00:00,0.05992399901151657,0.06050800159573555,0.03048199974000454,0.037804000079631805,16198336,0.0,0.0
2024-11-21 00:00:00+00:00,0.037804000079631805,0.07319000363349915,0.03516300022602081,0.06942299753427505,12292879,0.0,0.0
2024-11-22 00:00:00+00:00,0.06985700130462646,0.07798200100660324,0.048976000398397446,0.05130999907851219,9421261,0.0,0.0
2024-11-23 00:00:00+00:00,0.05098100006580353,0.057610999792814255,0.035794999450445175,0.04133100062608719,8123048,0.0,0.0
2024-11-24 00:00:00+00:00,0.0413299985229969,0.05959299951791763,0.037275999784469604,0.05105699971318245,6912047,0.0,0.0
2024-11-25 00:00:00+00:00,0.05105699971318245,0.05551199987530708,0.03641099855303764,0.04062600061297417,6251691,0.0,0.0
2024-11-26 00:00:00+00:00,0.04062600061297417,0.045837998390197754,0.037021998316049576,0.039889998733997345,6862155,0.0,0.0
2024-11-27 00:00:00+00:00,0.039889998733997345,0.05207100138068199,0.03918800130486488,0.04114999994635582,6546779,0.0,0.0
2024-11-28 00:00:00+00:00,0.04114999994635582,0.04928300157189369,0.037346001714468,0.03943699970841408,5746375,0.0,0.0
2024-11-29 00:00:00+00:00,0.03943699970841408,0.06866399943828583,0.03912699967622757,0.05956299975514412,15240964,0.0,0.0
2024-11-30 00:00:00+00:00,0.05956299975514412,0.060628000646829605,0.043717000633478165,0.043845999985933304,7034342,0.0,0.0
2024-12-01 00:00:00+00:00,0.043845999985933304,0.05106699839234352,0.041526999324560165,0.04742399975657463,5759649,0.0,0.0
2024-12-02 00:00:00+00:00,0.04742399975657463,0.04742399975657463,0.03564399853348732,0.04036499932408333,6019043,0.0,0.0
2024-12-03 00:00:00+00:00,0.04036499932408333,0.0517209991812706,0.036612000316381454,0.04470299929380417,6763151,0.0,0.0
2024-12-04 00:00:00+00:00,0.044854000210762024,0.04788000136613846,0.03893499821424484,0.03938800096511841,4793045,0.0,0.0
2024-12-05 00:00:00+00:00,0.039381999522447586,0.0507889986038208,0.03786199912428856,0.04337700083851814,5793796,0.0,0.0
2024-12-06 00:00:00+00:00,0.04498400166630745,0.0644650012254715,0.04498400166630745,0.055656999349594116,9208675,0.0,0.0
2024-12-07 00:00:00+00:00,0.055656999349594116,0.061455998569726944,0.04958600178360939,0.05080199986696243,5719794,0.0,0.0
2024-12-08 00:00:00+00:00,0.05077800154685974,0.05311800166964531,0.04458099976181984,0.052928000688552856,4225172,0.0,0.0
2024-12-09 00:00:00+00:00,0.052928000688552856,0.056060001254081726,0.04003399983048439,0.042194999754428864,4769903,0.0,0.0
2024-12-10 00:00:00+00:00,0.042194999754428864,0.04471400007605553,0.0337349995970726,0.03753700107336044,5516932,0.0,0.0
2024-12-11 00:00:00+00:00,0.03753700107336044,0.04907599836587906,0.036006998270750046,0.04593899846076965,6404921,0.0,0.0
2024-12-12 00:00:00+00:00,0.04597099870443344,0.0509289987385273,0.03992899879813194,0.04234499856829643,5688610,0.0,0.0
2024-12-13 00:00:00+00:00,0.04234499856829643,0.04909399896860123,0.03821299970149994,0.04742800071835518,5679033,0.0,0.0
2024-12-14 00:00:00+00:00,0.04761999845504761,0.04787300154566765,0.036713000386953354,0.040911998599767685,6164409,0.0,0.0
2024-12-15 00:00:00+00:00,0.04111799970269203,0.04878599941730499,0.037363000214099884,0.04404199868440628,4907312,0.0,0.0
2024-12-16 00:00:00+00:00,0.04391799867153168,0.0933149978518486,0.04023599997162819,0.054694999009370804,26262815,0.0,0.0
