,BTC,Lag
USDT,9.044360977310616e-26,3
XLM,0.0001354371802996,4
MIOTA,0.0002689046305257,2
DOGE,0.0008388062537963,29
LTC,0.0036561066587586,15
XRP,0.0207250533187384,30
ETH,0.0382730981921289,8
XEM,0.0582331077733715,9
XMR,0.1029188863032959,2
