TIMESTAMP,MORPHO34104_OPEN_PRICE_USD,MORPHO34104_HIGH_PRICE_USD,MORPHO34104_LOW_PRICE_USD,MORPHO34104_CLOSE_PRICE_USD,MORPHO34104_VOLUME_USD,MORPHO34104_DIVIDENDS_USD,MORPHO34104_STOCK_SPLITS_USD
2024-11-30 00:00:00+00:00,1.278059959411621,1.583196997642517,1.264320969581604,1.5213719606399536,170238707,0.0,0.0
2024-12-01 00:00:00+00:00,1.5179740190505981,1.543807029724121,1.3533309698104858,1.3840919733047485,76116385,0.0,0.0
2024-12-02 00:00:00+00:00,1.3836079835891724,1.4233380556106567,1.2316279411315918,1.3641090393066406,82831183,0.0,0.0
2024-12-03 00:00:00+00:00,1.3641149997711182,1.580718994140625,1.329342007637024,1.5161819458007812,131746390,0.0,0.0
2024-12-04 00:00:00+00:00,1.5161819458007812,1.7541320323944092,1.463083028793335,1.6414769887924194,125687026,0.0,0.0
2024-12-05 00:00:00+00:00,1.6414769887924194,2.441438913345337,1.521793007850647,2.3693599700927734,352992984,0.0,0.0
2024-12-06 00:00:00+00:00,2.4199180603027344,2.7301828861236572,2.3011410236358643,2.314893960952759,295104138,0.0,0.0
2024-12-07 00:00:00+00:00,2.314893960952759,2.321523904800415,2.1676599979400635,2.2299909591674805,123542454,0.0,0.0
2024-12-08 00:00:00+00:00,2.2251410484313965,2.2424890995025635,2.056720018386841,2.10794997215271,63236881,0.0,0.0
2024-12-09 00:00:00+00:00,2.10794997215271,2.1082940101623535,1.5650500059127808,1.7448559999465942,96043461,0.0,0.0
2024-12-10 00:00:00+00:00,1.7448559999465942,2.170090913772583,1.6926089525222778,2.141839027404785,164945762,0.0,0.0
2024-12-11 00:00:00+00:00,2.142524003982544,2.359523057937622,1.9586280584335327,2.281873941421509,115535741,0.0,0.0
2024-12-12 00:00:00+00:00,2.281873941421509,2.480931043624878,2.206981897354126,2.464893102645874,121484239,0.0,0.0
2024-12-13 00:00:00+00:00,2.464893102645874,2.976046085357666,2.389755964279175,2.9505059719085693,172389069,0.0,0.0
2024-12-14 00:00:00+00:00,2.9505059719085693,3.1723320484161377,2.6487059593200684,2.681420087814331,115964082,0.0,0.0
2024-12-15 00:00:00+00:00,2.681420087814331,2.87282395362854,2.5458860397338867,2.831455945968628,94478490,0.0,0.0
2024-12-16 00:00:00+00:00,2.831455945968628,2.888550043106079,2.5893170833587646,2.693864107131958,65726940,0.0,0.0
2024-12-17 00:00:00+00:00,2.6939969062805176,2.709078073501587,2.4257431030273438,2.6268680095672607,58552792,0.0,0.0
2024-12-18 00:00:00+00:00,2.6267900466918945,3.046509027481079,2.5886099338531494,2.792978048324585,132086139,0.0,0.0
2024-12-19 00:00:00+00:00,2.7934300899505615,3.0764520168304443,2.401648998260498,2.4428141117095947,145103350,0.0,0.0
2024-12-20 00:00:00+00:00,2.4428141117095947,2.8924920558929443,2.069601058959961,2.7868399620056152,171224644,0.0,0.0
2024-12-21 00:00:00+00:00,2.7868399620056152,2.834130048751831,2.2289609909057617,2.2686939239501953,87125759,0.0,0.0
2024-12-22 00:00:00+00:00,2.2686939239501953,2.3184831142425537,2.1635921001434326,2.253371000289917,49291677,0.0,0.0
2024-12-23 00:00:00+00:00,2.253371000289917,2.8481600284576416,2.2069320678710938,2.7628719806671143,124651697,0.0,0.0
2024-12-24 00:00:00+00:00,2.7628719806671143,2.803455114364624,2.6005170345306396,2.786206007003784,68543136,0.0,0.0
2024-12-25 00:00:00+00:00,2.786515951156616,3.2202980518341064,2.7829389572143555,3.051943063735962,155705897,0.0,0.0
2024-12-26 00:00:00+00:00,3.051943063735962,3.087402105331421,2.702728033065796,2.920116901397705,81792906,0.0,0.0
2024-12-27 00:00:00+00:00,2.9201040267944336,3.066416025161743,2.8069698810577393,3.0158679485321045,91430014,0.0,0.0
2024-12-28 00:00:00+00:00,3.0158679485321045,3.1601979732513428,2.7680740356445312,3.023142099380493,61344812,0.0,0.0
2024-12-29 00:00:00+00:00,3.023142099380493,3.073580026626587,2.8119289875030518,2.8399739265441895,41298591,0.0,0.0
