TIMESTAMP,FLOOF_OPEN_PRICE_USD,FLOOF_HIGH_PRICE_USD,FLOOF_LOW_PRICE_USD,FLOOF_CLOSE_PRICE_USD,FLOOF_VOLUME_USD,FLOOF_DIVIDENDS_USD,FLOOF_STOCK_SPLITS_USD
2021-12-20 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,582,0.0,0.0
2021-12-21 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.9999999242136255e-05,1291,0.0,0.0
2021-12-22 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,1088,0.0,0.0
2021-12-23 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,1773,0.0,0.0
2021-12-24 00:00:00+00:00,2.5999999706982635e-05,3.400000059627928e-05,2.5999999706982635e-05,3.400000059627928e-05,2089,0.0,0.0
2021-12-25 00:00:00+00:00,3.400000059627928e-05,3.7000001611886546e-05,3.300000025774352e-05,3.7000001611886546e-05,2266,0.0,0.0
2021-12-26 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,1193,0.0,0.0
2021-12-27 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,1894,0.0,0.0
2021-12-28 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.099999958067201e-05,3.099999958067201e-05,2065,0.0,0.0
2021-12-29 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.9999999242136255e-05,2.9999999242136255e-05,797,0.0,0.0
2021-12-30 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.8000000384054147e-05,2.8000000384054147e-05,1397,0.0,0.0
2021-12-31 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.8000000384054147e-05,2.8000000384054147e-05,866,0.0,0.0
2022-01-01 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.300000051036477e-05,2.700000004551839e-05,2314,0.0,0.0
2022-01-02 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.4000000848900527e-05,792,0.0,0.0
2022-01-03 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8999999156221747e-05,3366,0.0,0.0
2022-01-04 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,1219,0.0,0.0
2022-01-05 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.8999999156221747e-05,1446,0.0,0.0
2022-01-06 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,880,0.0,0.0
2022-01-07 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,803,0.0,0.0
2022-01-08 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,1191,0.0,0.0
2022-01-09 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.4000000192027073e-05,641,0.0,0.0
2022-01-10 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,614,0.0,0.0
2022-01-11 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,693,0.0,0.0
2022-01-12 00:00:00+00:00,1.4999999621068127e-05,2.499999936844688e-05,1.4999999621068127e-05,2.499999936844688e-05,2536,0.0,0.0
2022-01-13 00:00:00+00:00,2.499999936844688e-05,2.9000000722589903e-05,2.499999936844688e-05,2.9000000722589903e-05,2693,0.0,0.0
2022-01-14 00:00:00+00:00,2.9000000722589903e-05,5.500000042957254e-05,2.5999999706982635e-05,4.70000013592653e-05,9595,0.0,0.0
2022-01-15 00:00:00+00:00,4.70000013592653e-05,6.70000008540228e-05,4.5000000682193786e-05,6.70000008540228e-05,8449,0.0,0.0
2022-01-16 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,3.9999998989515007e-05,4.400000034365803e-05,4299,0.0,0.0
2022-01-17 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,3.7999998312443495e-05,3.9999998989515007e-05,4617,0.0,0.0
2022-01-18 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,2.9000000722589903e-05,2.9999999242136255e-05,2715,0.0,0.0
2022-01-19 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,1.8000000636675395e-05,2.099999983329326e-05,2789,0.0,0.0
2022-01-20 00:00:00+00:00,2.099999983329326e-05,2.700000004551839e-05,2.099999983329326e-05,2.499999936844688e-05,2088,0.0,0.0
2022-01-21 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.8000000636675395e-05,2.300000051036477e-05,1515,0.0,0.0
2022-01-22 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8999999156221747e-05,1.8999999156221747e-05,594,0.0,0.0
2022-01-23 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,1095,0.0,0.0
2022-01-24 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,1242,0.0,0.0
2022-01-25 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,590,0.0,0.0
2022-01-26 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,2.300000051036477e-05,2222,0.0,0.0
2022-01-27 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,564,0.0,0.0
2022-01-28 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,900,0.0,0.0
2022-01-29 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,432,0.0,0.0
2022-01-30 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,437,0.0,0.0
2022-01-31 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,489,0.0,0.0
2022-02-01 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,1051,0.0,0.0
2022-02-02 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,1925,0.0,0.0
2022-02-03 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,721,0.0,0.0
2022-02-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,566,0.0,0.0
2022-02-05 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,1446,0.0,0.0
2022-02-06 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,4352,0.0,0.0
2022-02-07 00:00:00+00:00,2.2000000171829015e-05,2.9000000722589903e-05,2.099999983329326e-05,2.8000000384054147e-05,3596,0.0,0.0
2022-02-08 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.499999936844688e-05,3353,0.0,0.0
2022-02-09 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,2383,0.0,0.0
2022-02-10 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,1828,0.0,0.0
2022-02-11 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,5647,0.0,0.0
2022-02-12 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,4394,0.0,0.0
2022-02-13 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,157,0.0,0.0
2022-02-14 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,183,0.0,0.0
2022-02-15 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,472,0.0,0.0
2022-02-16 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,676,0.0,0.0
2022-02-17 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,853,0.0,0.0
2022-02-18 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,748,0.0,0.0
2022-02-19 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,360,0.0,0.0
2022-02-20 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,7.999999979801942e-06,9.000000318337698e-06,2985,0.0,0.0
2022-02-21 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.2000000424450263e-05,2495,0.0,0.0
2022-02-22 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,1162,0.0,0.0
2022-02-23 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,1247,0.0,0.0
2022-02-24 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2000000424450263e-05,2331,0.0,0.0
2022-02-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,1427,0.0,0.0
2022-02-26 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,642,0.0,0.0
2022-02-27 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,557,0.0,0.0
2022-02-28 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,1244,0.0,0.0
2022-03-01 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,706,0.0,0.0
2022-03-02 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,593,0.0,0.0
2022-03-03 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,1115,0.0,0.0
2022-03-04 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,539,0.0,0.0
2022-03-05 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,747,0.0,0.0
2022-03-06 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,414,0.0,0.0
2022-03-07 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,361,0.0,0.0
2022-03-08 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,601,0.0,0.0
2022-03-09 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,477,0.0,0.0
2022-03-10 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,350,0.0,0.0
2022-03-11 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,358,0.0,0.0
2022-03-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,411,0.0,0.0
2022-03-13 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,135,0.0,0.0
2022-03-14 00:00:00+00:00,1.1000000085914508e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4999999621068127e-05,1740,0.0,0.0
2022-03-15 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8000000636675395e-05,3910,0.0,0.0
2022-03-16 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,736,0.0,0.0
2022-03-17 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,780,0.0,0.0
2022-03-18 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,480,0.0,0.0
2022-03-19 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.9999999494757503e-05,2157,0.0,0.0
2022-03-20 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,1391,0.0,0.0
2022-03-21 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.499999936844688e-05,5442,0.0,0.0
2022-03-22 00:00:00+00:00,2.499999936844688e-05,3.600000127335079e-05,2.499999936844688e-05,2.9000000722589903e-05,10602,0.0,0.0
2022-03-23 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.499999936844688e-05,4532,0.0,0.0
2022-03-24 00:00:00+00:00,2.499999936844688e-05,3.7999998312443495e-05,2.499999936844688e-05,3.199999991920777e-05,9376,0.0,0.0
2022-03-25 00:00:00+00:00,3.199999991920777e-05,3.9999998989515007e-05,3.099999958067201e-05,3.7000001611886546e-05,9853,0.0,0.0
2022-03-26 00:00:00+00:00,3.7000001611886546e-05,4.099999932805076e-05,3.400000059627928e-05,3.600000127335079e-05,8825,0.0,0.0
2022-03-27 00:00:00+00:00,3.600000127335079e-05,4.999999873689376e-05,3.600000127335079e-05,4.400000034365803e-05,14612,0.0,0.0
2022-03-28 00:00:00+00:00,4.400000034365803e-05,6.800000119255856e-05,4.400000034365803e-05,6.199999916134402e-05,54831,0.0,0.0
2022-03-29 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.2999999752501026e-05,5.2999999752501026e-05,27946,0.0,0.0
2022-03-30 00:00:00+00:00,5.2999999752501026e-05,7.100000220816582e-05,4.999999873689376e-05,5.900000178371556e-05,28659,0.0,0.0
2022-03-31 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.199999966658652e-05,4.5000000682193786e-05,12286,0.0,0.0
2022-04-01 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,3.600000127335079e-05,4.8999998398358e-05,9864,0.0,0.0
2022-04-02 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.099999932805076e-05,4.3000000005122274e-05,10705,0.0,0.0
2022-04-03 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.899999865097925e-05,4.199999966658652e-05,6871,0.0,0.0
2022-04-04 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.600000127335079e-05,3.7999998312443495e-05,4315,0.0,0.0
2022-04-05 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.600000127335079e-05,3.7999998312443495e-05,6418,0.0,0.0
2022-04-06 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.199999991920777e-05,3.600000127335079e-05,9648,0.0,0.0
2022-04-07 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,2.2000000171829015e-05,2.8000000384054147e-05,9576,0.0,0.0
2022-04-08 00:00:00+00:00,2.8000000384054147e-05,3.400000059627928e-05,2.5999999706982635e-05,2.9000000722589903e-05,6727,0.0,0.0
2022-04-09 00:00:00+00:00,2.9000000722589903e-05,3.199999991920777e-05,2.5999999706982635e-05,2.9000000722589903e-05,6038,0.0,0.0
2022-04-10 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9999999242136255e-05,3280,0.0,0.0
2022-04-11 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.5999999706982635e-05,2.5999999706982635e-05,5513,0.0,0.0
2022-04-12 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,0.0,9.999999974752427e-07,46778,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,7204,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,6192,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,3902,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,3437,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,891,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,406,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,398,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,415,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,449,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,194,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,420,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,204,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,377,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,169,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,79,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,8,0.0,0.0
