TIMESTAMP,CELL_OPEN_PRICE_USD,CELL_HIGH_PRICE_USD,CELL_LOW_PRICE_USD,CELL_CLOSE_PRICE_USD,CELL_VOLUME_USD,CELL_DIVIDENDS_USD,CELL_STOCK_SPLITS_USD
2021-03-29 00:00:00+00:00,6.225872993469238,6.60049295425415,4.309291839599609,4.819237232208252,16297814,0.0,0.0
2021-03-30 00:00:00+00:00,4.819581031799316,5.809059143066406,4.188408851623535,4.911770820617676,9320688,0.0,0.0
2021-03-31 00:00:00+00:00,4.910642147064209,5.016942024230957,3.7391059398651123,4.455633163452148,6821229,0.0,0.0
2021-04-01 00:00:00+00:00,4.444894790649414,5.066823959350586,4.002209186553955,4.504249095916748,4625796,0.0,0.0
2021-04-02 00:00:00+00:00,4.530016899108887,4.570509910583496,3.3376901149749756,3.869546890258789,6232364,0.0,0.0
2021-04-03 00:00:00+00:00,3.879383087158203,4.111090183258057,3.478930950164795,3.507117986679077,4063702,0.0,0.0
2021-04-04 00:00:00+00:00,3.4976398944854736,4.838934898376465,3.420667886734009,4.838934898376465,6742176,0.0,0.0
2021-04-05 00:00:00+00:00,4.836391925811768,5.0085649490356445,3.47792911529541,3.7604479789733887,5161163,0.0,0.0
2021-04-06 00:00:00+00:00,3.764298915863037,4.1488800048828125,3.3803789615631104,3.571413040161133,5799287,0.0,0.0
2021-04-07 00:00:00+00:00,3.5707271099090576,3.9374449253082275,3.375684976577759,3.628247022628784,4496383,0.0,0.0
2021-04-08 00:00:00+00:00,3.6173930168151855,4.026780128479004,3.4530320167541504,3.6931378841400146,5060772,0.0,0.0
2021-04-09 00:00:00+00:00,3.6928908824920654,4.641161918640137,3.6928908824920654,4.464470863342285,8734896,0.0,0.0
2021-04-10 00:00:00+00:00,4.4647440910339355,4.592155933380127,4.023606777191162,4.319318771362305,5413254,0.0,0.0
2021-04-11 00:00:00+00:00,4.319960117340088,4.41968297958374,3.870142936706543,4.133173942565918,4813997,0.0,0.0
2021-04-12 00:00:00+00:00,4.132907867431641,4.366654872894287,3.915703058242798,4.1781158447265625,4952461,0.0,0.0
2021-04-13 00:00:00+00:00,4.124563217163086,4.465053081512451,3.688999891281128,3.7329299449920654,5570631,0.0,0.0
2021-04-14 00:00:00+00:00,3.7362289428710938,3.9034879207611084,3.3941490650177,3.592484951019287,4668937,0.0,0.0
