TIMESTAMP,GZX_OPEN_PRICE_USD,GZX_HIGH_PRICE_USD,GZX_LOW_PRICE_USD,GZX_CLOSE_PRICE_USD,GZX_VOLUME_USD,GZX_DIVIDENDS_USD,GZX_STOCK_SPLITS_USD
2021-10-05 00:00:00+00:00,0.00012700000661425292,0.0004299999854993075,0.00012199999764561653,0.0002680000034160912,643195,0.0,0.0
2021-10-06 00:00:00+00:00,0.0002680000034160912,0.0003110000106971711,0.0001250000059371814,0.00018699999782256782,631883,0.0,0.0
2021-10-07 00:00:00+00:00,0.00018699999782256782,0.0003169999981764704,9.999999747378752e-05,0.00021399999968707561,539302,0.0,0.0
2021-10-08 00:00:00+00:00,0.00021399999968707561,0.0051009999588131905,0.00017800000205170363,0.00041599999531172216,771094,0.0,0.0
2021-10-09 00:00:00+00:00,0.00041599999531172216,0.00041599999531172216,0.00019799999427050352,0.00023200000578071922,854396,0.0,0.0
2021-10-10 00:00:00+00:00,0.00023200000578071922,0.0002749999985098839,0.00019799999427050352,0.00025400001322850585,930325,0.0,0.0
2021-10-11 00:00:00+00:00,0.00025499999173916876,0.0002749999985098839,0.00021100000594742596,0.00026000000070780516,801974,0.0,0.0
2021-10-12 00:00:00+00:00,0.00026000000070780516,0.0002749999985098839,0.0002099999983329326,0.00024199999461416155,951507,0.0,0.0
2021-10-13 00:00:00+00:00,0.00024199999461416155,0.0002680000034160912,0.00020799999765586108,0.00023600000713486224,748306,0.0,0.0
2021-10-14 00:00:00+00:00,0.00023600000713486224,0.0002699999895412475,0.00019799999427050352,0.00025499999173916876,749225,0.0,0.0
2021-10-15 00:00:00+00:00,0.00025499999173916876,0.0002699999895412475,0.00019500000053085387,0.00020599999697878957,677957,0.0,0.0
2021-10-16 00:00:00+00:00,0.00020599999697878957,0.00025599999935366213,0.000195999993593432,0.00020900000527035445,858960,0.0,0.0
2021-10-17 00:00:00+00:00,0.00020900000527035445,0.00023400000645779073,0.000195999993593432,0.00021600000036414713,830526,0.0,0.0
2021-10-18 00:00:00+00:00,0.00021600000036414713,0.00021899999410379678,0.000195999993593432,0.000195999993593432,665433,0.0,0.0
2021-10-19 00:00:00+00:00,0.000195999993593432,0.00023400000645779073,0.00019500000053085387,0.00023099999816622585,754170,0.0,0.0
2021-10-20 00:00:00+00:00,0.00023099999816622585,0.0002699999895412475,0.00021899999410379678,0.00024399999529123306,867665,0.0,0.0
2021-10-21 00:00:00+00:00,0.00024399999529123306,0.0002680000034160912,0.00021100000594742596,0.00022600000374950469,857450,0.0,0.0
2021-10-22 00:00:00+00:00,0.00022600000374950469,0.0002500000118743628,0.00022600000374950469,0.00024399999529123306,836904,0.0,0.0
2021-10-23 00:00:00+00:00,0.00024399999529123306,0.0002500000118743628,0.00023099999816622585,0.0002500000118743628,622091,0.0,0.0
2021-10-24 00:00:00+00:00,0.0002500000118743628,0.0002500000118743628,0.00021100000594742596,0.00022699999681208283,123277,0.0,0.0
2021-10-25 00:00:00+00:00,0.00022699999681208283,0.00023400000645779073,0.00021100000594742596,0.00021300000662449747,828461,0.0,0.0
2021-10-26 00:00:00+00:00,0.00021300000662449747,0.00025099999038502574,0.00021100000594742596,0.00025099999038502574,737221,0.0,0.0
