TIMESTAMP,CTRL33349_OPEN_PRICE_USD,CTRL33349_HIGH_PRICE_USD,CTRL33349_LOW_PRICE_USD,CTRL33349_CLOSE_PRICE_USD,CTRL33349_VOLUME_USD,CTRL33349_DIVIDENDS_USD,CTRL33349_STOCK_SPLITS_USD
2024-10-18 00:00:00+00:00,0.009932000190019608,0.010110000148415565,0.009932000190019608,0.010110000148415565,8184,0.0,0.0
2024-10-19 00:00:00+00:00,0.010110000148415565,0.010134000331163406,0.010046999901533127,0.010134000331163406,3059,0.0,0.0
2024-10-20 00:00:00+00:00,0.010134000331163406,0.010156000033020973,0.010026000440120697,0.010156000033020973,2629,0.0,0.0
2024-10-21 00:00:00+00:00,0.010156000033020973,0.010180000215768814,0.01001300010830164,0.01001300010830164,4587,0.0,0.0
2024-10-22 00:00:00+00:00,0.01001300010830164,0.01001300010830164,0.00977999996393919,0.00977999996393919,7799,0.0,0.0
2024-10-23 00:00:00+00:00,0.00977999996393919,0.009789999574422836,0.009380999952554703,0.009500999934971333,3373,0.0,0.0
2024-10-24 00:00:00+00:00,0.009500999934971333,0.009781000204384327,0.009500999934971333,0.009781000204384327,4344,0.0,0.0
2024-10-25 00:00:00+00:00,0.009781000204384327,0.009785999543964863,0.009247000329196453,0.009247000329196453,13942,0.0,0.0
2024-10-26 00:00:00+00:00,0.009247000329196453,0.009353999979794025,0.009247000329196453,0.009308000095188618,5686,0.0,0.0
2024-10-27 00:00:00+00:00,0.009308000095188618,0.00937699992209673,0.00928100012242794,0.009363999590277672,133,0.0,0.0
2024-10-28 00:00:00+00:00,0.009363999590277672,0.00962700042873621,0.009363999590277672,0.00954500027000904,2783,0.0,0.0
2024-10-29 00:00:00+00:00,0.00954500027000904,0.00981799978762865,0.00954500027000904,0.009809000417590141,7412,0.0,0.0
2024-10-30 00:00:00+00:00,0.009809000417590141,0.009809000417590141,0.009593999944627285,0.009649000130593777,150,0.0,0.0
2024-10-31 00:00:00+00:00,0.009649000130593777,0.009649000130593777,0.009285000152885914,0.009285000152885914,982,0.0,0.0
2024-11-01 00:00:00+00:00,0.009285000152885914,0.009487000294029713,0.009255999699234962,0.009487000294029713,9584,0.0,0.0
2024-11-02 00:00:00+00:00,0.009487000294029713,0.009514999575912952,0.009320000186562538,0.009320000186562538,3583,0.0,0.0
2024-11-03 00:00:00+00:00,0.009320000186562538,0.009320000186562538,0.009045000188052654,0.009045000188052654,3051,0.0,0.0
2024-11-04 00:00:00+00:00,0.009045000188052654,0.009045000188052654,0.009045000188052654,0.009045000188052654,0,0.0,0.0
2024-11-05 00:00:00+00:00,0.009045000188052654,0.009180000051856041,0.009042000398039818,0.0091540003195405,2117,0.0,0.0
2024-11-06 00:00:00+00:00,0.0091540003195405,0.00982499960809946,0.0091540003195405,0.00982499960809946,8215,0.0,0.0
2024-11-07 00:00:00+00:00,0.00982499960809946,0.00993799977004528,0.00982499960809946,0.009878999553620815,2075,0.0,0.0
2024-11-08 00:00:00+00:00,0.009878999553620815,0.010014999657869339,0.009850000031292439,0.009867999702692032,600,0.0,0.0
2024-11-09 00:00:00+00:00,0.009867999702692032,0.010534999892115593,0.009867999702692032,0.010192000307142735,1381,0.0,0.0
2024-11-10 00:00:00+00:00,0.010192000307142735,0.01056000031530857,0.010192000307142735,0.010281999595463276,3754,0.0,0.0
2024-11-11 00:00:00+00:00,0.010281999595463276,0.01046799961477518,0.010153000243008137,0.01046799961477518,3393,0.0,0.0
2024-11-12 00:00:00+00:00,0.01046799961477518,0.010712999850511551,0.0101500004529953,0.01016900036484003,5924,0.0,0.0
2024-11-13 00:00:00+00:00,0.01016900036484003,0.01016900036484003,0.008971000090241432,0.009080000221729279,35871,0.0,0.0
2024-11-14 00:00:00+00:00,0.009080000221729279,0.010049000382423401,0.00834100041538477,0.00964600034058094,182541,0.0,0.0
2024-11-15 00:00:00+00:00,0.009662000462412834,0.00977800041437149,0.009340000338852406,0.009707000106573105,28217,0.0,0.0
2024-11-16 00:00:00+00:00,0.009707000106573105,0.009847000241279602,0.009588000364601612,0.009588000364601612,8684,0.0,0.0
2024-11-17 00:00:00+00:00,0.009588000364601612,0.009739999659359455,0.009398999623954296,0.009398999623954296,3608,0.0,0.0
2024-11-18 00:00:00+00:00,0.009398999623954296,0.009614000096917152,0.00846800021827221,0.008685999549925327,37525,0.0,0.0
2024-11-19 00:00:00+00:00,0.008685999549925327,0.008724999614059925,0.00863299984484911,0.00868299975991249,2299,0.0,0.0
