TIMESTAMP,GRD20289_OPEN_PRICE_USD,GRD20289_HIGH_PRICE_USD,GRD20289_LOW_PRICE_USD,GRD20289_CLOSE_PRICE_USD,GRD20289_VOLUME_USD,GRD20289_DIVIDENDS_USD,GRD20289_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,5.685791015625,59.90159606933594,4.36120080947876,58.3701286315918,0,0.0,0.0
2025-01-02 00:00:00+00:00,58.3701286315918,58.40958786010742,29.559438705444336,58.12849044799805,0,0.0,0.0
2025-01-03 00:00:00+00:00,58.12849044799805,58.20933151245117,0.6493970155715942,58.158016204833984,0,0.0,0.0
2025-01-04 00:00:00+00:00,58.158016204833984,58.19347381591797,58.15300369262695,58.16713333129883,0,0.0,0.0
2025-01-05 00:00:00+00:00,58.16713333129883,58.16713333129883,57.97441864013672,57.990570068359375,0,0.0,0.0
2025-01-06 00:00:00+00:00,57.990570068359375,58.00822448730469,57.966373443603516,57.9803466796875,0,0.0,0.0
2025-01-07 00:00:00+00:00,57.9803466796875,57.9803466796875,57.9803466796875,57.9803466796875,0,0.0,0.0
2025-01-08 00:00:00+00:00,57.9803466796875,57.9803466796875,57.9803466796875,57.9803466796875,0,0.0,0.0
2025-01-09 00:00:00+00:00,57.9803466796875,57.9803466796875,57.9803466796875,57.9803466796875,0,0.0,0.0
2025-01-10 00:00:00+00:00,57.9803466796875,108.02059173583984,3.0099539756774902,90.02539825439453,0,0.0,0.0
2025-01-11 00:00:00+00:00,90.02539825439453,90.02539825439453,89.95342254638672,89.96257019042969,0,0.0,0.0
2025-01-12 00:00:00+00:00,89.96257019042969,109.97454071044922,89.96257019042969,109.80622100830078,0,0.0,0.0
2025-01-13 00:00:00+00:00,109.80622100830078,140.19175720214844,4.017117977142334,140.090087890625,0,0.0,0.0
2025-01-14 00:00:00+00:00,140.090087890625,140.1529998779297,15.004944801330566,114.98621368408203,0,0.0,0.0
2025-01-15 00:00:00+00:00,114.98621368408203,118.02165985107422,34.0088996887207,117.92154693603516,34019,0.0,0.0
2025-01-16 00:00:00+00:00,117.92154693603516,117.9976577758789,117.8339614868164,117.9069595336914,80801,0.0,0.0
