TIMESTAMP,ERW_OPEN_PRICE_USD,ERW_HIGH_PRICE_USD,ERW_LOW_PRICE_USD,ERW_CLOSE_PRICE_USD,ERW_VOLUME_USD,ERW_DIVIDENDS_USD,ERW_STOCK_SPLITS_USD
2021-11-02 00:00:00+00:00,9.300000237999484e-05,0.0014779999619349837,9.200000204145908e-05,0.00010599999950500205,82214,0.0,0.0
2021-11-03 00:00:00+00:00,0.00010599999950500205,0.000195999993593432,3.9999998989515007e-05,5.900000178371556e-05,31661,0.0,0.0
2021-11-04 00:00:00+00:00,5.900000178371556e-05,7.599999662488699e-05,2.300000051036477e-05,3.199999991920777e-05,15115,0.0,0.0
2021-11-05 00:00:00+00:00,3.199999991920777e-05,7.599999662488699e-05,2.099999983329326e-05,7.599999662488699e-05,10550,0.0,0.0
2021-11-06 00:00:00+00:00,7.599999662488699e-05,9.7999996796716e-05,2.700000004551839e-05,7.500000356230885e-05,137933,0.0,0.0
2021-11-07 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,2.300000051036477e-05,2.4000000848900527e-05,191903,0.0,0.0
2021-11-08 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,1.700000029813964e-05,2.2000000171829015e-05,10994,0.0,0.0
2021-11-09 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,1.5999999959603883e-05,1.9999999494757503e-05,2305,0.0,0.0
2021-11-10 00:00:00+00:00,1.9999999494757503e-05,2.9999999242136255e-05,1.5999999959603883e-05,1.9999999494757503e-05,10786,0.0,0.0
2021-11-11 00:00:00+00:00,1.9999999494757503e-05,2.8000000384054147e-05,1.5999999959603883e-05,1.8999999156221747e-05,16620,0.0,0.0
2021-11-12 00:00:00+00:00,1.8999999156221747e-05,3.400000059627928e-05,1.700000029813964e-05,1.8999999156221747e-05,63817,0.0,0.0
2021-11-13 00:00:00+00:00,1.8999999156221747e-05,3.199999991920777e-05,1.2000000424450263e-05,1.2999999853491317e-05,56500,0.0,0.0
2021-11-14 00:00:00+00:00,1.2999999853491317e-05,2.5999999706982635e-05,7.000000096013537e-06,2.5999999706982635e-05,21785,0.0,0.0
2021-11-15 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,4.999999873689376e-06,7.999999979801942e-06,10407,0.0,0.0
2021-11-16 00:00:00+00:00,7.999999979801942e-06,1.4999999621068127e-05,6.000000212225132e-06,1.4000000192027073e-05,31684,0.0,0.0
2021-11-17 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,7.000000096013537e-06,7.999999979801942e-06,1578,0.0,0.0
2021-11-18 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,1087,0.0,0.0
2021-11-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,1483,0.0,0.0
2021-11-20 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,2985,0.0,0.0
2021-11-21 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,437,0.0,0.0
2021-11-22 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,760,0.0,0.0
2021-11-23 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,1492,0.0,0.0
2021-11-24 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,1376,0.0,0.0
2021-11-25 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,503,0.0,0.0
2021-11-26 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,3.999999989900971e-06,4.999999873689376e-06,10206,0.0,0.0
2021-11-27 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,650,0.0,0.0
2021-11-28 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,229,0.0,0.0
2021-11-29 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,509,0.0,0.0
2021-11-30 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,327,0.0,0.0
2021-12-01 00:00:00+00:00,4.999999873689376e-06,1.2999999853491317e-05,4.999999873689376e-06,7.000000096013537e-06,2516,0.0,0.0
2021-12-02 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,1015,0.0,0.0
2021-12-03 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,1027,0.0,0.0
2021-12-04 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,2279,0.0,0.0
2021-12-05 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,316,0.0,0.0
2021-12-06 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,115,0.0,0.0
2021-12-07 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,542,0.0,0.0
2021-12-08 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,6.000000212225132e-06,9.000000318337698e-06,334,0.0,0.0
2021-12-09 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,997,0.0,0.0
2021-12-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,89,0.0,0.0
2021-12-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,83,0.0,0.0
2021-12-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,394,0.0,0.0
2021-12-13 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,269,0.0,0.0
2021-12-14 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,31,0.0,0.0
2021-12-15 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,570,0.0,0.0
2021-12-16 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,7,0.0,0.0
2021-12-17 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,85,0.0,0.0
2021-12-18 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,7.000000096013537e-06,2323,0.0,0.0
2021-12-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,3835,0.0,0.0
2021-12-20 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,3966,0.0,0.0
2021-12-21 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,1657,0.0,0.0
2021-12-22 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,1819,0.0,0.0
2021-12-23 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,2042,0.0,0.0
2021-12-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.999999747378752e-06,3863,0.0,0.0
2021-12-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,3728,0.0,0.0
2021-12-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,3681,0.0,0.0
2021-12-27 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2821,0.0,0.0
2021-12-28 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,1895,0.0,0.0
2021-12-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,3760,0.0,0.0
2021-12-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,25,0.0,0.0
2021-12-31 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,0,0.0,0.0
2022-01-01 00:00:00+00:00,7.000000096013537e-06,0.00026000000070780516,7.000000096013537e-06,9.000000318337698e-06,1206,0.0,0.0
2022-01-02 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.000000096013537e-06,9.999999747378752e-06,366,0.0,0.0
2022-01-03 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,3659,0.0,0.0
2022-01-04 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,1441,0.0,0.0
2022-01-05 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1260,0.0,0.0
2022-01-06 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,663,0.0,0.0
2022-01-07 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,30,0.0,0.0
2022-01-08 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1864,0.0,0.0
2022-01-09 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,2501,0.0,0.0
2022-01-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,2220,0.0,0.0
2022-01-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,1860,0.0,0.0
2022-01-12 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,6.000000212225132e-06,9.000000318337698e-06,899,0.0,0.0
2022-01-13 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,840,0.0,0.0
