TIMESTAMP,POOCOIN_OPEN_PRICE_USD,POOCOIN_HIGH_PRICE_USD,POOCOIN_LOW_PRICE_USD,POOCOIN_CLOSE_PRICE_USD,POOCOIN_VOLUME_USD,POOCOIN_DIVIDENDS_USD,POOCOIN_STOCK_SPLITS_USD
2021-04-19 00:00:00+00:00,2.816783905029297,3.0590929985046387,2.8080990314483643,2.8514180183410645,1146213,0.0,0.0
2021-04-20 00:00:00+00:00,2.851670026779175,2.92220401763916,2.5484321117401123,2.8342859745025635,1284204,0.0,0.0
2021-04-21 00:00:00+00:00,2.8358640670776367,4.570806980133057,2.6019129753112793,3.1787219047546387,1013923,0.0,0.0
2021-04-22 00:00:00+00:00,3.177628993988037,4.842081069946289,3.131561040878296,4.6265788078308105,1958801,0.0,0.0
2021-04-23 00:00:00+00:00,4.625585079193115,5.227640151977539,2.916712999343872,4.001029014587402,1757474,0.0,0.0
2021-04-24 00:00:00+00:00,4.000242233276367,4.667403221130371,3.7488250732421875,3.882101058959961,806524,0.0,0.0
2021-04-25 00:00:00+00:00,3.8825790882110596,3.960179090499878,3.5872249603271484,3.636446952819824,309340,0.0,0.0
2021-04-26 00:00:00+00:00,3.643810987472534,4.277425765991211,3.423811912536621,3.940387010574341,1327581,0.0,0.0
2021-04-27 00:00:00+00:00,3.948122024536133,4.155158996582031,3.40128493309021,3.55051589012146,355109,0.0,0.0
2021-04-28 00:00:00+00:00,3.5528130531311035,3.7500879764556885,3.05954909324646,3.406946897506714,321063,0.0,0.0
2021-04-29 00:00:00+00:00,3.407064914703369,3.9584720134735107,3.335690975189209,3.9303579330444336,147396,0.0,0.0
2021-04-30 00:00:00+00:00,3.9280030727386475,4.111742973327637,3.4683339595794678,3.773514986038208,194699,0.0,0.0
2021-05-01 00:00:00+00:00,3.7792069911956787,4.466307163238525,3.689910888671875,3.9893250465393066,232501,0.0,0.0
2021-05-02 00:00:00+00:00,3.9833810329437256,4.4327521324157715,3.727400064468384,4.36041784286499,186077,0.0,0.0
