TIMESTAMP,IXT17131_OPEN_PRICE_USD,IXT17131_HIGH_PRICE_USD,IXT17131_LOW_PRICE_USD,IXT17131_CLOSE_PRICE_USD,IXT17131_VOLUME_USD,IXT17131_DIVIDENDS_USD,IXT17131_STOCK_SPLITS_USD
2022-01-12 00:00:00+00:00,1.2963080406188965,1.3381659984588623,1.2826910018920898,1.3258310556411743,401271,0.0,0.0
2022-01-13 00:00:00+00:00,1.325827956199646,1.3555370569229126,1.3060619831085205,1.3152300119400024,294856,0.0,0.0
2022-01-14 00:00:00+00:00,1.3152300119400024,1.333825945854187,1.2969599962234497,1.3325480222702026,235122,0.0,0.0
2022-01-15 00:00:00+00:00,1.3325680494308472,1.3719539642333984,1.3272429704666138,1.365270972251892,147187,0.0,0.0
2022-01-16 00:00:00+00:00,1.3653600215911865,1.3884660005569458,1.362576961517334,1.3819730281829834,180218,0.0,0.0
2022-01-17 00:00:00+00:00,1.3819769620895386,1.4127310514450073,1.3526350259780884,1.3621859550476074,253915,0.0,0.0
2022-01-18 00:00:00+00:00,1.3621690273284912,1.3688260316848755,1.3287359476089478,1.3465180397033691,215350,0.0,0.0
2022-01-19 00:00:00+00:00,1.3465110063552856,1.3873709440231323,1.3156299591064453,1.3696789741516113,304894,0.0,0.0
2022-01-20 00:00:00+00:00,1.3696930408477783,1.391631007194519,1.3473939895629883,1.3494230508804321,389674,0.0,0.0
2022-01-21 00:00:00+00:00,1.3494269847869873,1.3601919412612915,1.1952279806137085,1.2053370475769043,554361,0.0,0.0
2022-01-22 00:00:00+00:00,1.2053409814834595,1.212980031967163,1.0686589479446411,1.104580044746399,767515,0.0,0.0
2022-01-23 00:00:00+00:00,1.1045780181884766,1.1427220106124878,1.0763059854507446,1.0947010517120361,539331,0.0,0.0
2022-01-24 00:00:00+00:00,1.09470796585083,1.096925973892212,0.919700026512146,0.9751729965209961,573937,0.0,0.0
2022-01-25 00:00:00+00:00,0.9751759767532349,1.0152490139007568,0.9614480137825012,1.0150049924850464,447972,0.0,0.0
2022-01-26 00:00:00+00:00,1.0149970054626465,1.0799369812011719,1.00724196434021,1.0384620428085327,475552,0.0,0.0
2022-01-27 00:00:00+00:00,1.0384639501571655,1.0484989881515503,1.0185129642486572,1.0408929586410522,431079,0.0,0.0
2022-01-28 00:00:00+00:00,1.0408920049667358,1.1011879444122314,1.037835955619812,1.1002930402755737,332629,0.0,0.0
2022-01-29 00:00:00+00:00,1.1002899408340454,1.2797889709472656,1.0948899984359741,1.2793179750442505,525695,0.0,0.0
2022-01-30 00:00:00+00:00,1.279492974281311,1.307392954826355,1.2468130588531494,1.2557499408721924,459515,0.0,0.0
2022-01-31 00:00:00+00:00,1.2557530403137207,1.2967380285263062,1.2357670068740845,1.2940200567245483,310095,0.0,0.0
2022-02-01 00:00:00+00:00,1.2940419912338257,1.3091880083084106,1.2936650514602661,1.296638011932373,130050,0.0,0.0
2022-02-02 00:00:00+00:00,1.2966389656066895,1.2968699932098389,1.2966389656066895,1.2968699932098389,61030,0.0,0.0
2022-02-03 00:00:00+00:00,1.2968699932098389,1.2968699932098389,1.2968699932098389,1.2968699932098389,112723,0.0,0.0
2022-02-04 00:00:00+00:00,1.2968699932098389,1.478698968887329,1.2968699932098389,1.4778939485549927,101030,0.0,0.0
2022-02-05 00:00:00+00:00,1.4780219793319702,1.573214054107666,1.4697309732437134,1.5652509927749634,135616,0.0,0.0
2022-02-06 00:00:00+00:00,1.565356969833374,1.689411997795105,1.565356969833374,1.6884269714355469,139656,0.0,0.0
2022-02-07 00:00:00+00:00,1.6883970499038696,2.4505209922790527,1.668584942817688,2.4350039958953857,600089,0.0,0.0
2022-02-08 00:00:00+00:00,2.4350039958953857,2.5275208950042725,2.320094108581543,2.5231471061706543,283820,0.0,0.0
2022-02-09 00:00:00+00:00,2.5231471061706543,3.6722970008850098,2.4940850734710693,3.6616430282592773,814471,0.0,0.0
