TIMESTAMP,MNDE_OPEN_PRICE_USD,MNDE_HIGH_PRICE_USD,MNDE_LOW_PRICE_USD,MNDE_CLOSE_PRICE_USD,MNDE_VOLUME_USD,MNDE_DIVIDENDS_USD,MNDE_STOCK_SPLITS_USD
2022-02-16 00:00:00+00:00,0.16212600469589233,0.16467399895191193,0.16175299882888794,0.16175399720668793,22464,0.0,0.0
2022-02-17 00:00:00+00:00,0.16175299882888794,0.1649470031261444,0.15941199660301208,0.16182400286197662,33855,0.0,0.0
2022-02-18 00:00:00+00:00,0.16182400286197662,0.16342900693416595,0.1592870056629181,0.16185300052165985,25247,0.0,0.0
2022-02-19 00:00:00+00:00,0.16185200214385986,0.16226300597190857,0.15408100187778473,0.1557150036096573,28650,0.0,0.0
2022-02-20 00:00:00+00:00,0.1557130068540573,0.1557130068540573,0.13933899998664856,0.13933999836444855,30653,0.0,0.0
2022-02-21 00:00:00+00:00,0.13933899998664856,0.14251600205898285,0.12710900604724884,0.12713399529457092,36169,0.0,0.0
2022-02-22 00:00:00+00:00,0.12713000178337097,0.1292160004377365,0.12523800134658813,0.12768599390983582,31658,0.0,0.0
2022-02-23 00:00:00+00:00,0.127687007188797,0.1310490071773529,0.12678299844264984,0.12690900266170502,25627,0.0,0.0
2022-02-24 00:00:00+00:00,0.12691499292850494,0.12720200419425964,0.12059199810028076,0.12261400371789932,42375,0.0,0.0
2022-02-25 00:00:00+00:00,0.1226160004734993,0.12413600087165833,0.12146499752998352,0.12340500205755234,30042,0.0,0.0
2022-02-26 00:00:00+00:00,0.12340699881315231,0.12401500344276428,0.1201149970293045,0.12099999934434891,20773,0.0,0.0
2022-02-27 00:00:00+00:00,0.12099900096654892,0.12196200340986252,0.11933299899101257,0.12146700173616409,31952,0.0,0.0
2022-02-28 00:00:00+00:00,0.12146899849176407,0.1878809928894043,0.06116199865937233,0.10793499648571014,50811,0.0,0.0
2022-03-01 00:00:00+00:00,0.10793600231409073,0.10805600136518478,0.10491999983787537,0.10542599856853485,43063,0.0,0.0
2022-03-02 00:00:00+00:00,0.10542599856853485,0.11442399770021439,0.10527300089597702,0.10967399924993515,37273,0.0,0.0
2022-03-03 00:00:00+00:00,0.10967399924993515,0.10976800322532654,0.09817100316286087,0.09841399639844894,59065,0.0,0.0
2022-03-04 00:00:00+00:00,0.09841399639844894,0.09934800118207932,0.0896959975361824,0.09874500334262848,53674,0.0,0.0
2022-03-05 00:00:00+00:00,0.0987439975142479,0.09902899712324142,0.08594100177288055,0.08761099725961685,58343,0.0,0.0
2022-03-06 00:00:00+00:00,0.08761099725961685,0.08761899918317795,0.0811770036816597,0.08261000365018845,48665,0.0,0.0
2022-03-07 00:00:00+00:00,0.08261100202798843,0.15769299864768982,0.07559400051832199,0.09857399761676788,42226,0.0,0.0
2022-03-08 00:00:00+00:00,0.09856899827718735,0.184798002243042,0.06327900290489197,0.0769679993391037,59745,0.0,0.0
