TIMESTAMP,CHUMP_OPEN_PRICE_USD,CHUMP_HIGH_PRICE_USD,CHUMP_LOW_PRICE_USD,CHUMP_CLOSE_PRICE_USD,CHUMP_VOLUME_USD,CHUMP_DIVIDENDS_USD,CHUMP_STOCK_SPLITS_USD
2024-05-06 00:00:00+00:00,0.00019500000053085387,0.00024399999529123306,9.600000339560211e-05,0.00019999999494757503,328140,0.0,0.0
2024-05-07 00:00:00+00:00,0.0001990000018849969,0.0004619999963324517,0.0001990000018849969,0.0002410000015515834,566393,0.0,0.0
2024-05-08 00:00:00+00:00,0.0003009999927598983,0.0003209999995306134,0.00015999999595806003,0.00023499999952036887,115987,0.0,0.0
2024-05-09 00:00:00+00:00,0.00023499999952036887,0.00023499999952036887,0.00013600000238511711,0.00014899999951012433,69751,0.0,0.0
2024-05-10 00:00:00+00:00,0.00014899999951012433,0.0001500000071246177,9.100000170292333e-05,0.00011000000085914508,38740,0.0,0.0
2024-05-11 00:00:00+00:00,0.00011100000119768083,0.00011200000153621659,9.000000136438757e-05,9.000000136438757e-05,14048,0.0,0.0
2024-05-12 00:00:00+00:00,8.900000102585182e-05,0.00012799999967683107,7.000000186963007e-05,9.999999747378752e-05,30744,0.0,0.0
2024-05-13 00:00:00+00:00,9.999999747378752e-05,0.00011500000255182385,9.300000237999484e-05,0.00011100000119768083,15426,0.0,0.0
2024-05-14 00:00:00+00:00,0.00010900000052060932,0.00013499999477062374,0.00010699999984353781,0.00011500000255182385,15581,0.0,0.0
2024-05-15 00:00:00+00:00,0.00011500000255182385,0.00015100000018719584,0.00011500000255182385,0.00015100000018719584,14257,0.0,0.0
2024-05-16 00:00:00+00:00,0.0001539999939268455,0.00024300000222865492,0.0001539999939268455,0.00018099999579135329,153646,0.0,0.0
2024-05-17 00:00:00+00:00,0.00018200000340584666,0.00018699999782256782,0.00014400000509340316,0.00014699999883305281,27911,0.0,0.0
2024-05-18 00:00:00+00:00,0.00016599999798927456,0.00018699999782256782,0.00016199999663513154,0.00016900000628083944,139822,0.0,0.0
2024-05-19 00:00:00+00:00,0.00016799999866634607,0.0006500000017695129,0.0001610000035725534,0.0005810000002384186,495732,0.0,0.0
2024-05-20 00:00:00+00:00,0.0005150000215508044,0.0008570000063627958,0.0004079999926034361,0.00043899999582208693,374655,0.0,0.0
2024-05-21 00:00:00+00:00,0.00043899999582208693,0.0005460000247694552,0.00032699998700991273,0.00034699999378062785,81664,0.0,0.0
2024-05-22 00:00:00+00:00,0.00034699999378062785,0.0004879999905824661,0.00034699999378062785,0.00039599998854100704,66037,0.0,0.0
2024-05-23 00:00:00+00:00,0.00039599998854100704,0.00041199999395757914,0.00032699998700991273,0.00035200000274926424,30079,0.0,0.0
2024-05-24 00:00:00+00:00,0.0004039999912492931,0.00041000000783242285,0.0003260000084992498,0.0003859999997075647,21841,0.0,0.0
2024-05-25 00:00:00+00:00,0.0003859999997075647,0.0003859999997075647,0.0002969999914057553,0.0003100000030826777,16100,0.0,0.0
2024-05-26 00:00:00+00:00,0.00031400000443682075,0.00031400000443682075,0.00019099999917671084,0.00019500000053085387,23118,0.0,0.0
2024-05-27 00:00:00+00:00,0.00019500000053085387,0.00024300000222865492,0.00017800000205170363,0.00023799999326001853,18580,0.0,0.0
2024-05-28 00:00:00+00:00,0.0002469999890308827,0.00027600000612437725,0.0001939999929163605,0.0001939999929163605,29898,0.0,0.0
2024-05-29 00:00:00+00:00,0.00017600000137463212,0.00019200000679120421,0.00016900000628083944,0.00016999999934341758,18238,0.0,0.0
2024-05-30 00:00:00+00:00,0.00017299999308306724,0.00017299999308306724,0.00014600000577047467,0.00015199999324977398,17000,0.0,0.0
2024-05-31 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00011100000119768083,0.00011899999663000926,13454,0.0,0.0
2024-06-01 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.00010299999848939478,0.00011200000153621659,7005,0.0,0.0
2024-06-02 00:00:00+00:00,0.00011000000085914508,0.00015700000221841037,0.00010599999950500205,0.00011300000187475234,55733,0.0,0.0
2024-06-03 00:00:00+00:00,0.00011500000255182385,0.00011500000255182385,0.00010199999815085903,0.00011300000187475234,11504,0.0,0.0
2024-06-04 00:00:00+00:00,0.0001140000022132881,0.00013099999341648072,0.0001140000022132881,0.00013099999341648072,8722,0.0,0.0
2024-06-05 00:00:00+00:00,0.00014800000644754618,0.0001610000035725534,0.00013499999477062374,0.00013499999477062374,21238,0.0,0.0
2024-06-06 00:00:00+00:00,0.00013600000238511711,0.00014200000441633165,0.00011200000153621659,0.00011500000255182385,25224,0.0,0.0
2024-06-07 00:00:00+00:00,0.00011500000255182385,0.00011999999696854502,7.599999662488699e-05,7.899999764049426e-05,20523,0.0,0.0
2024-06-08 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,7.599999662488699e-05,7.599999662488699e-05,1923,0.0,0.0
2024-06-09 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.300000288523734e-05,7.300000288523734e-05,2442,0.0,0.0
2024-06-10 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,5.2999999752501026e-05,5.400000009103678e-05,5824,0.0,0.0
2024-06-11 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.999999873689376e-05,5.2999999752501026e-05,2725,0.0,0.0
2024-06-12 00:00:00+00:00,5.2999999752501026e-05,6.70000008540228e-05,5.199999941396527e-05,6.500000017695129e-05,5652,0.0,0.0
2024-06-13 00:00:00+00:00,6.500000017695129e-05,0.00011200000153621659,6.299999949987978e-05,8.099999831756577e-05,63471,0.0,0.0
2024-06-14 00:00:00+00:00,8.099999831756577e-05,9.40000027185306e-05,6.500000017695129e-05,6.500000017695129e-05,21390,0.0,0.0
2024-06-15 00:00:00+00:00,6.500000017695129e-05,7.200000254670158e-05,6.500000017695129e-05,7.100000220816582e-05,13361,0.0,0.0
2024-06-16 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,13024,0.0,0.0
2024-06-17 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,4.099999932805076e-05,4.199999966658652e-05,18576,0.0,0.0
2024-06-18 00:00:00+00:00,4.199999966658652e-05,5.400000009103678e-05,3.9999998989515007e-05,5.400000009103678e-05,12361,0.0,0.0
2024-06-19 00:00:00+00:00,5.400000009103678e-05,6.399999983841553e-05,1.8000000636675395e-05,1.8000000636675395e-05,2299,0.0,0.0
2024-06-20 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,1255,0.0,0.0
2024-06-21 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,1491,0.0,0.0
2024-06-22 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,2075,0.0,0.0
2024-06-23 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1642,0.0,0.0
2024-06-24 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,1629,0.0,0.0
2024-06-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.2000000424450263e-05,1.2000000424450263e-05,2723,0.0,0.0
2024-06-26 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,2406,0.0,0.0
2024-06-27 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,1475,0.0,0.0
2024-06-28 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,1060,0.0,0.0
2024-06-29 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,850,0.0,0.0
2024-06-30 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,2026,0.0,0.0
2024-07-01 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.700000029813964e-05,3344,0.0,0.0
2024-07-02 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,2821,0.0,0.0
2024-07-03 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,230,0.0,0.0
2024-07-04 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,392,0.0,0.0
