TIMESTAMP,L1X_OPEN_PRICE_USD,L1X_HIGH_PRICE_USD,L1X_LOW_PRICE_USD,L1X_CLOSE_PRICE_USD,L1X_VOLUME_USD,L1X_DIVIDENDS_USD,L1X_STOCK_SPLITS_USD
2025-03-12 00:00:00+00:00,11.222535133361816,11.22555923461914,10.742608070373535,10.907355308532715,57290,0.0,0.0
2025-03-13 00:00:00+00:00,10.907355308532715,10.913971900939941,10.765904426574707,10.813891410827637,61595,0.0,0.0
2025-03-14 00:00:00+00:00,10.813891410827637,11.48760986328125,10.606454849243164,10.809335708618164,66961,0.0,0.0
2025-03-15 00:00:00+00:00,10.809335708618164,11.08659553527832,10.785425186157227,11.070570945739746,66057,0.0,0.0
2025-03-16 00:00:00+00:00,11.070570945739746,11.070570945739746,10.788104057312012,10.798028945922852,58466,0.0,0.0
2025-03-17 00:00:00+00:00,10.80008602142334,10.89885425567627,10.636507034301758,10.729482650756836,61573,0.0,0.0
2025-03-18 00:00:00+00:00,10.729482650756836,10.754437446594238,10.450140953063965,10.547307968139648,65529,0.0,0.0
2025-03-19 00:00:00+00:00,10.547307968139648,10.669140815734863,10.409123420715332,10.494352340698242,60478,0.0,0.0
2025-03-20 00:00:00+00:00,10.494422912597656,10.505788803100586,9.996000289916992,10.018434524536133,64541,0.0,0.0
2025-03-21 00:00:00+00:00,10.018434524536133,10.085528373718262,9.991503715515137,10.03027057647705,60512,0.0,0.0
2025-03-22 00:00:00+00:00,10.03027057647705,11.36379337310791,10.013675689697266,11.270190238952637,62121,0.0,0.0
2025-03-23 00:00:00+00:00,11.270190238952637,11.322981834411621,11.072932243347168,11.27371597290039,59571,0.0,0.0
2025-03-24 00:00:00+00:00,11.27371597290039,11.718912124633789,11.257518768310547,11.691304206848145,58180,0.0,0.0
2025-03-25 00:00:00+00:00,11.691304206848145,11.837637901306152,11.665383338928223,11.761120796203613,54916,0.0,0.0
2025-03-26 00:00:00+00:00,11.761120796203613,11.785717010498047,11.695857048034668,11.701189041137695,68928,0.0,0.0
2025-03-27 00:00:00+00:00,11.701189041137695,11.701189041137695,11.3526611328125,11.49551010131836,64263,0.0,0.0
2025-03-28 00:00:00+00:00,11.49551010131836,11.53043270111084,11.426351547241211,11.50385570526123,65148,0.0,0.0
2025-03-29 00:00:00+00:00,11.50385570526123,11.616501808166504,11.472476959228516,11.557706832885742,57438,0.0,0.0
2025-03-30 00:00:00+00:00,11.557706832885742,11.628490447998047,11.510540008544922,11.542447090148926,59669,0.0,0.0
