TIMESTAMP,ALOT_OPEN_PRICE_USD,ALOT_HIGH_PRICE_USD,ALOT_LOW_PRICE_USD,ALOT_CLOSE_PRICE_USD,ALOT_VOLUME_USD,ALOT_DIVIDENDS_USD,ALOT_STOCK_SPLITS_USD
2022-03-11 00:00:00+00:00,1.9422520399093628,2.2141759395599365,1.874927043914795,1.8749370574951172,26490,0.0,0.0
2022-03-12 00:00:00+00:00,1.87493896484375,1.9539539813995361,1.798164963722229,1.84108304977417,8307,0.0,0.0
2022-03-13 00:00:00+00:00,1.841143012046814,1.9112939834594727,1.7364239692687988,1.7439719438552856,2843,0.0,0.0
2022-03-14 00:00:00+00:00,1.743967056274414,1.7800359725952148,1.350978970527649,1.4051289558410645,16811,0.0,0.0
2022-03-15 00:00:00+00:00,1.4051179885864258,1.5722450017929077,1.2691459655761719,1.5618460178375244,12371,0.0,0.0
2022-03-16 00:00:00+00:00,1.5618419647216797,1.6067370176315308,1.5265079736709595,1.5825059413909912,1768,0.0,0.0
2022-03-17 00:00:00+00:00,1.5825159549713135,1.6588460206985474,1.5700989961624146,1.5930060148239136,4440,0.0,0.0
2022-03-18 00:00:00+00:00,1.592985987663269,1.8953579664230347,1.5472400188446045,1.7183680534362793,5457,0.0,0.0
2022-03-19 00:00:00+00:00,1.7183680534362793,1.8836649656295776,1.6119270324707031,1.7128260135650635,6393,0.0,0.0
2022-03-20 00:00:00+00:00,1.7128260135650635,1.8283079862594604,1.6606290340423584,1.744258999824524,3200,0.0,0.0
2022-03-21 00:00:00+00:00,1.744258999824524,2.311431884765625,1.7069779634475708,2.0110950469970703,4471,0.0,0.0
2022-03-22 00:00:00+00:00,2.0110950469970703,2.336311101913452,1.9411020278930664,1.989848017692566,4093,0.0,0.0
2022-03-23 00:00:00+00:00,1.989848017692566,2.6402549743652344,1.9750440120697021,2.3958969116210938,8674,0.0,0.0
2022-03-24 00:00:00+00:00,2.3958969116210938,2.5628440380096436,2.1788549423217773,2.368762969970703,4162,0.0,0.0
2022-03-25 00:00:00+00:00,2.368762969970703,2.3906819820404053,2.1178860664367676,2.1930530071258545,2297,0.0,0.0
2022-03-26 00:00:00+00:00,2.1930530071258545,2.258342981338501,1.9671289920806885,2.137089967727661,1865,0.0,0.0
2022-03-27 00:00:00+00:00,2.137089967727661,2.2793869972229004,2.048633098602295,2.279383897781372,2347,0.0,0.0
2022-03-28 00:00:00+00:00,2.2793760299682617,2.4567229747772217,2.098897933959961,2.1942200660705566,5506,0.0,0.0
2022-03-29 00:00:00+00:00,2.1942200660705566,2.3400919437408447,1.9033390283584595,2.098686933517456,3196,0.0,0.0
2022-03-30 00:00:00+00:00,2.0986878871917725,2.2137889862060547,1.9191349744796753,1.9622429609298706,2683,0.0,0.0
2022-03-31 00:00:00+00:00,1.9622429609298706,2.1929690837860107,1.9303209781646729,2.0331249237060547,3489,0.0,0.0
2022-04-01 00:00:00+00:00,2.03312611579895,2.1833980083465576,1.813297986984253,2.0046238899230957,4653,0.0,0.0
2022-04-02 00:00:00+00:00,2.0046238899230957,2.3521111011505127,1.851006031036377,2.025963068008423,4204,0.0,0.0
2022-04-03 00:00:00+00:00,2.025963068008423,2.1525321006774902,1.9715349674224854,2.0496981143951416,2031,0.0,0.0
2022-04-04 00:00:00+00:00,2.0496981143951416,2.202817916870117,1.7531490325927734,2.043186902999878,3311,0.0,0.0
2022-04-05 00:00:00+00:00,2.0431690216064453,2.307558059692383,1.7064540386199951,1.984531044960022,3708,0.0,0.0
2022-04-06 00:00:00+00:00,1.984531044960022,2.475856065750122,1.8113549947738647,1.9600659608840942,6558,0.0,0.0
2022-04-07 00:00:00+00:00,1.9600729942321777,3.2073259353637695,1.8756279945373535,2.2160539627075195,9537,0.0,0.0
2022-04-08 00:00:00+00:00,2.2160539627075195,2.757132053375244,2.092341899871826,2.31160306930542,6028,0.0,0.0
2022-04-09 00:00:00+00:00,2.31160306930542,2.5465281009674072,1.9244669675827026,2.0361950397491455,9099,0.0,0.0
2022-04-10 00:00:00+00:00,2.0361950397491455,2.1601970195770264,1.7734440565109253,1.9701470136642456,12574,0.0,0.0
2022-04-11 00:00:00+00:00,1.9701470136642456,2.271378993988037,1.905890941619873,2.1143860816955566,10439,0.0,0.0
2022-04-12 00:00:00+00:00,2.1143810749053955,2.246407985687256,1.9115300178527832,2.0843911170959473,6924,0.0,0.0
2022-04-13 00:00:00+00:00,2.0843911170959473,2.4203219413757324,1.9392420053482056,2.1122689247131348,2772,0.0,0.0
2022-04-14 00:00:00+00:00,2.1122689247131348,2.1649389266967773,1.837772011756897,1.8997520208358765,6780,0.0,0.0
2022-04-15 00:00:00+00:00,1.8997459411621094,2.028278112411499,1.5595240592956543,1.9726430177688599,34054,0.0,0.0
2022-04-16 00:00:00+00:00,1.9726430177688599,2.0987179279327393,1.800102949142456,1.971101999282837,10536,0.0,0.0
