TIMESTAMP,NAYM_OPEN_PRICE_USD,NAYM_HIGH_PRICE_USD,NAYM_LOW_PRICE_USD,NAYM_CLOSE_PRICE_USD,NAYM_VOLUME_USD,NAYM_DIVIDENDS_USD,NAYM_STOCK_SPLITS_USD
2024-11-01 00:00:00+00:00,0.012779000215232372,0.02132299914956093,0.012755000032484531,0.019890999421477318,366186,0.0,0.0
2024-11-02 00:00:00+00:00,0.019842000678181648,0.022818999364972115,0.016603000462055206,0.016620000824332237,216617,0.0,0.0
2024-11-03 00:00:00+00:00,0.016620000824332237,0.016621999442577362,0.014902000315487385,0.015905000269412994,76852,0.0,0.0
2024-11-04 00:00:00+00:00,0.015905000269412994,0.01603900082409382,0.013136999681591988,0.013237999752163887,51682,0.0,0.0
2024-11-05 00:00:00+00:00,0.013237999752163887,0.014004000462591648,0.013167999684810638,0.013659000396728516,31984,0.0,0.0
2024-11-06 00:00:00+00:00,0.013659000396728516,0.013911000452935696,0.012552999891340733,0.013655999675393105,61065,0.0,0.0
2024-11-07 00:00:00+00:00,0.013655999675393105,0.015340999700129032,0.013624999672174454,0.015279999934136868,49312,0.0,0.0
2024-11-08 00:00:00+00:00,0.015279999934136868,0.01711999997496605,0.013917000032961369,0.014120999723672867,149678,0.0,0.0
2024-11-09 00:00:00+00:00,0.014120999723672867,0.01570799946784973,0.014073999598622322,0.01496300008147955,55237,0.0,0.0
2024-11-10 00:00:00+00:00,0.01496300008147955,0.015923000872135162,0.013753999955952168,0.013826999813318253,85226,0.0,0.0
2024-11-11 00:00:00+00:00,0.01382800005376339,0.014302999712526798,0.013706999830901623,0.01421900000423193,30624,0.0,0.0
2024-11-12 00:00:00+00:00,0.01421900000423193,0.014274000190198421,0.01254700031131506,0.012636000290513039,210085,0.0,0.0
2024-11-13 00:00:00+00:00,0.012636000290513039,0.013604000210762024,0.01261799968779087,0.013344000093638897,219328,0.0,0.0
2024-11-14 00:00:00+00:00,0.013344000093638897,0.01336199976503849,0.012590999715030193,0.012729000300168991,26621,0.0,0.0
2024-11-15 00:00:00+00:00,0.012729000300168991,0.012729999609291553,0.011653999797999859,0.011653999797999859,22304,0.0,0.0
2024-11-16 00:00:00+00:00,0.01165200024843216,0.01166400033980608,0.011490000411868095,0.011528999544680119,10800,0.0,0.0
2024-11-17 00:00:00+00:00,0.011528999544680119,0.012679999694228172,0.011316999793052673,0.012180999852716923,28776,0.0,0.0
2024-11-18 00:00:00+00:00,0.012180999852716923,0.012639000080525875,0.011741000227630138,0.011870999820530415,9644,0.0,0.0
2024-11-19 00:00:00+00:00,0.011870999820530415,0.01269800029695034,0.011854000389575958,0.012338000349700451,15329,0.0,0.0
2024-11-20 00:00:00+00:00,0.012338000349700451,0.012737000361084938,0.012319999746978283,0.01271899975836277,37342,0.0,0.0
2024-11-21 00:00:00+00:00,0.01271899975836277,0.012849000282585621,0.012671000324189663,0.012687000446021557,8453,0.0,0.0
2024-11-22 00:00:00+00:00,0.012688999995589256,0.012714999727904797,0.012427999638020992,0.01244799979031086,19633,0.0,0.0
2024-11-23 00:00:00+00:00,0.01244799979031086,0.012450000271201134,0.012102999724447727,0.012178000062704086,8274,0.0,0.0
2024-11-24 00:00:00+00:00,0.012178000062704086,0.012222999706864357,0.012052999809384346,0.01216800045222044,5385,0.0,0.0
2024-11-25 00:00:00+00:00,0.01216800045222044,0.013687999919056892,0.01206399966031313,0.012759000062942505,51387,0.0,0.0
2024-11-26 00:00:00+00:00,0.012759000062942505,0.014646000228822231,0.012682000175118446,0.013044999912381172,121641,0.0,0.0
2024-11-27 00:00:00+00:00,0.013044999912381172,0.013086000457406044,0.012842000462114811,0.01286999974399805,12068,0.0,0.0
