TIMESTAMP,LONG34132_OPEN_PRICE_USD,LONG34132_HIGH_PRICE_USD,LONG34132_LOW_PRICE_USD,LONG34132_CLOSE_PRICE_USD,LONG34132_VOLUME_USD,LONG34132_DIVIDENDS_USD,LONG34132_STOCK_SPLITS_USD
2024-12-01 00:00:00+00:00,0.00012700000661425292,0.0001289999927394092,7.699999696342275e-05,7.699999696342275e-05,8411,0.0,0.0
2024-12-02 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.800000119255856e-05,6.800000119255856e-05,1242,0.0,0.0
2024-12-03 00:00:00+00:00,6.800000119255856e-05,7.100000220816582e-05,6.399999983841553e-05,6.70000008540228e-05,1320,0.0,0.0
2024-12-04 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.70000008540228e-05,6.900000153109431e-05,919,0.0,0.0
2024-12-05 00:00:00+00:00,6.900000153109431e-05,9.300000237999484e-05,6.800000119255856e-05,7.100000220816582e-05,16331,0.0,0.0
2024-12-06 00:00:00+00:00,7.100000220816582e-05,8.199999865610152e-05,7.100000220816582e-05,8.099999831756577e-05,2679,0.0,0.0
2024-12-07 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.599999662488699e-05,7.699999696342275e-05,786,0.0,0.0
2024-12-08 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.300000288523734e-05,7.300000288523734e-05,299,0.0,0.0
2024-12-09 00:00:00+00:00,7.300000288523734e-05,8.70000003487803e-05,6.600000051548705e-05,6.600000051548705e-05,8284,0.0,0.0
2024-12-10 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,6.0999998822808266e-05,6.299999949987978e-05,3648,0.0,0.0
2024-12-11 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,6.299999949987978e-05,6.70000008540228e-05,750,0.0,0.0
2024-12-12 00:00:00+00:00,6.70000008540228e-05,7.200000254670158e-05,6.0999998822808266e-05,6.0999998822808266e-05,3065,0.0,0.0
2024-12-13 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,4.3000000005122274e-05,4.600000102072954e-05,13470,0.0,0.0
2024-12-14 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,4.199999966658652e-05,4.199999966658652e-05,935,0.0,0.0
2024-12-15 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.899999865097925e-05,3.899999865097925e-05,475,0.0,0.0
2024-12-16 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,65,0.0,0.0
2024-12-17 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,39,0.0,0.0
2024-12-18 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.5000000934815034e-05,135,0.0,0.0
2024-12-19 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.300000025774352e-05,3.300000025774352e-05,20,0.0,0.0
2024-12-20 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,223,0.0,0.0
2024-12-21 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,18,0.0,0.0
2024-12-22 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2024-12-23 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.5999999706982635e-05,720,0.0,0.0
2024-12-24 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.700000004551839e-05,1,0.0,0.0
2024-12-25 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,7,0.0,0.0
2024-12-26 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,39,0.0,0.0
2024-12-27 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,16,0.0,0.0
