TIMESTAMP,ISLAMI_OPEN_PRICE_USD,ISLAMI_HIGH_PRICE_USD,ISLAMI_LOW_PRICE_USD,ISLAMI_CLOSE_PRICE_USD,ISLAMI_VOLUME_USD,ISLAMI_DIVIDENDS_USD,ISLAMI_STOCK_SPLITS_USD
2022-03-31 00:00:00+00:00,0.0002530000056140125,0.0002749999985098839,0.00022200000239536166,0.0002410000015515834,172050,0.0,0.0
2022-04-01 00:00:00+00:00,0.0002410000015515834,0.00025400001322850585,0.0001829999964684248,0.00020799999765586108,166530,0.0,0.0
2022-04-02 00:00:00+00:00,0.00020799999765586108,0.0002410000015515834,0.0001849999971454963,0.00021699999342672527,140254,0.0,0.0
2022-04-03 00:00:00+00:00,0.00021699999342672527,0.0002690000110305846,0.00016999999934341758,0.00020300000323913991,160772,0.0,0.0
2022-04-04 00:00:00+00:00,0.00020300000323913991,0.00021499999274965376,0.00018000000272877514,0.00020199999562464654,150862,0.0,0.0
2022-04-05 00:00:00+00:00,0.00020199999562464654,0.00021300000662449747,0.0001849999971454963,0.0002010000025620684,153738,0.0,0.0
2022-04-06 00:00:00+00:00,0.0002010000025620684,0.00020399999630171806,0.00018200000340584666,0.00019200000679120421,155896,0.0,0.0
2022-04-07 00:00:00+00:00,0.00019200000679120421,0.00020500000391621143,0.00014099999680183828,0.00019799999427050352,139150,0.0,0.0
2022-04-08 00:00:00+00:00,0.00019799999427050352,0.00019999999494757503,0.00016700000560376793,0.00018200000340584666,140186,0.0,0.0
2022-04-09 00:00:00+00:00,0.00018200000340584666,0.00018899999849963933,0.00017499999376013875,0.0001829999964684248,155288,0.0,0.0
2022-04-10 00:00:00+00:00,0.0001829999964684248,0.0001849999971454963,0.00016900000628083944,0.00017299999308306724,119321,0.0,0.0
2022-04-11 00:00:00+00:00,0.00017299999308306724,0.0003699999942909926,0.00013000000035390258,0.00026500000967644155,145335,0.0,0.0
2022-04-12 00:00:00+00:00,0.00026500000967644155,0.0002770000137388706,0.00023700000019744039,0.00025599999935366213,221194,0.0,0.0
2022-04-13 00:00:00+00:00,0.00025599999935366213,0.00026000000070780516,0.0002500000118743628,0.00025599999935366213,191558,0.0,0.0
2022-04-14 00:00:00+00:00,0.00025599999935366213,0.0002699999895412475,0.0002530000056140125,0.00026699999580159783,175204,0.0,0.0
2022-04-15 00:00:00+00:00,0.00026699999580159783,0.00026699999580159783,0.0002610000083222985,0.00026199998683296144,166702,0.0,0.0
2022-04-16 00:00:00+00:00,0.00026199998683296144,0.00026599998818710446,0.0002610000083222985,0.0002610000083222985,194937,0.0,0.0
2022-04-17 00:00:00+00:00,0.0002610000083222985,0.0002640000020619482,0.00025099999038502574,0.0002570000069681555,153638,0.0,0.0
