TIMESTAMP,RPEPE31377_OPEN_PRICE_USD,RPEPE31377_HIGH_PRICE_USD,RPEPE31377_LOW_PRICE_USD,RPEPE31377_CLOSE_PRICE_USD,RPEPE31377_VOLUME_USD,RPEPE31377_DIVIDENDS_USD,RPEPE31377_STOCK_SPLITS_USD
2024-05-23 00:00:00+00:00,0.0006590000120922923,0.0008870000019669533,0.00037900000461377203,0.0005039999959990382,423422,0.0,0.0
2024-05-24 00:00:00+00:00,0.0004830000107176602,0.0006319999811239541,0.0002300000051036477,0.0002589999930933118,189704,0.0,0.0
2024-05-25 00:00:00+00:00,0.0002589999930933118,0.0004140000091865659,0.00023700000019744039,0.0004079999926034361,58381,0.0,0.0
2024-05-26 00:00:00+00:00,0.00040099999750964344,0.00040099999750964344,0.00023999999393709004,0.00027099999715574086,61834,0.0,0.0
2024-05-27 00:00:00+00:00,0.0002530000056140125,0.0002680000034160912,0.00014600000577047467,0.00017899999511428177,99672,0.0,0.0
2024-05-28 00:00:00+00:00,0.00017800000205170363,0.00026599998818710446,0.00014600000577047467,0.00022899999748915434,52272,0.0,0.0
2024-05-29 00:00:00+00:00,0.00022899999748915434,0.00023999999393709004,0.00014099999680183828,0.00014099999680183828,23783,0.0,0.0
2024-05-30 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.0001049999991664663,0.00010599999950500205,18713,0.0,0.0
2024-05-31 00:00:00+00:00,0.00010599999950500205,0.00013600000238511711,9.200000204145908e-05,0.00013600000238511711,16674,0.0,0.0
2024-06-01 00:00:00+00:00,0.0001449999981559813,0.00016799999866634607,0.00012599999899975955,0.00012599999899975955,19267,0.0,0.0
2024-06-02 00:00:00+00:00,0.0001250000059371814,0.00014200000441633165,0.0001140000022132881,0.00013600000238511711,7953,0.0,0.0
2024-06-03 00:00:00+00:00,0.00013299999409355223,0.00027600000612437725,0.00013299999409355223,0.0002229999954579398,70791,0.0,0.0
2024-06-04 00:00:00+00:00,0.00021399999968707561,0.0002690000110305846,0.00021399999968707561,0.00023099999816622585,20270,0.0,0.0
2024-06-05 00:00:00+00:00,0.00023499999952036887,0.00030399998649954796,0.00019299999985378236,0.00026199998683296144,30621,0.0,0.0
2024-06-06 00:00:00+00:00,0.0002789999998640269,0.0012629999546334147,0.0002789999998640269,0.00060299999313429,464875,0.0,0.0
2024-06-07 00:00:00+00:00,0.0006569999968633056,0.0008370000286959112,0.00042699999175965786,0.00042799999937415123,208903,0.0,0.0
2024-06-08 00:00:00+00:00,0.0004290000069886446,0.000446999998530373,0.0002840000088326633,0.000307999987853691,95165,0.0,0.0
2024-06-09 00:00:00+00:00,0.000307999987853691,0.00031599999056197703,0.00027799999224953353,0.00029799999902024865,12696,0.0,0.0
2024-06-10 00:00:00+00:00,0.00029799999902024865,0.0003229999856557697,0.0002460000105202198,0.0002460000105202198,22280,0.0,0.0
2024-06-11 00:00:00+00:00,0.0002460000105202198,0.00030399998649954796,0.00021899999410379678,0.00027799999224953353,21562,0.0,0.0
2024-06-12 00:00:00+00:00,0.00027799999224953353,0.0002789999998640269,0.00016900000628083944,0.00017100000695791095,33970,0.0,0.0
2024-06-13 00:00:00+00:00,0.00017100000695791095,0.00018699999782256782,0.00015999999595806003,0.00016900000628083944,11523,0.0,0.0
2024-06-14 00:00:00+00:00,0.00016900000628083944,0.00016900000628083944,0.00014600000577047467,0.00014600000577047467,8452,0.0,0.0
2024-06-15 00:00:00+00:00,0.00014600000577047467,0.00014899999951012433,0.00013000000035390258,0.00013299999409355223,6874,0.0,0.0
2024-06-16 00:00:00+00:00,0.00013299999409355223,0.00013699999544769526,0.0001289999927394092,0.0001340000017080456,6766,0.0,0.0
2024-06-17 00:00:00+00:00,0.0001340000017080456,0.00013800000306218863,0.00012199999764561653,0.00012199999764561653,6051,0.0,0.0
2024-06-18 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,0.00011200000153621659,0.00011999999696854502,5349,0.0,0.0
2024-06-19 00:00:00+00:00,0.00011999999696854502,0.00012399999832268804,7.79999973019585e-05,8.499999967170879e-05,7382,0.0,0.0
2024-06-20 00:00:00+00:00,8.499999967170879e-05,0.00011300000187475234,8.399999933317304e-05,9.200000204145908e-05,6413,0.0,0.0
2024-06-21 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.199999865610152e-05,8.199999865610152e-05,3300,0.0,0.0
2024-06-22 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,7.699999696342275e-05,7.999999797903001e-05,2329,0.0,0.0
