,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
XMR Opening Price ($),4696.0,145.86795570698465,117.875,88.77156329546125,30.21,44.027,52.37,55.97,67.7275,117.875,217.275,266.25,287.3725,412.60600000000005,493.65
XMR High Price ($),4696.0,148.8334923339012,119.955,90.93849792843176,33.81,45.439499999999995,53.025,57.045,68.47,119.955,221.9425,270.935,293.8925,419.98800000000006,519.13
XMR Low Price ($),4696.0,142.67644804088584,115.99000000000001,86.30889197246762,25.08,43.161,51.8275,55.185,66.82,115.99000000000001,212.125,261.385,280.625,403.10850000000005,482.4
XMR Close Price ($),4696.0,145.8991758943782,117.92,88.76432063808599,30.21,44.027,52.3925,55.985,67.7525,117.92,217.275,266.25,287.3725,412.60600000000005,493.65
