TIMESTAMP,FARTBOY_OPEN_PRICE_USD,FARTBOY_HIGH_PRICE_USD,FARTBOY_LOW_PRICE_USD,FARTBOY_CLOSE_PRICE_USD,FARTBOY_VOLUME_USD,FARTBOY_DIVIDENDS_USD,FARTBOY_STOCK_SPLITS_USD
2025-03-12 00:00:00+00:00,0.061080001294612885,0.06484799832105637,0.054962001740932465,0.055720001459121704,894026,0.0,0.0
2025-03-13 00:00:00+00:00,0.055720001459121704,0.06370099633932114,0.051947999745607376,0.05460499972105026,1158723,0.0,0.0
2025-03-14 00:00:00+00:00,0.05460499972105026,0.05709199979901314,0.05099400132894516,0.05147099867463112,964933,0.0,0.0
2025-03-15 00:00:00+00:00,0.05147099867463112,0.052889999002218246,0.04008600115776062,0.04231400042772293,1505720,0.0,0.0
2025-03-16 00:00:00+00:00,0.04231400042772293,0.04514800012111664,0.03338100016117096,0.033539000898599625,1383030,0.0,0.0
2025-03-17 00:00:00+00:00,0.033626001328229904,0.04885200038552284,0.03355700150132179,0.042826998978853226,1168233,0.0,0.0
2025-03-18 00:00:00+00:00,0.042826998978853226,0.04450099915266037,0.03719399869441986,0.04209800064563751,986141,0.0,0.0
2025-03-19 00:00:00+00:00,0.04209800064563751,0.05835599824786186,0.039340998977422714,0.05628199875354767,1259676,0.0,0.0
2025-03-20 00:00:00+00:00,0.05628199875354767,0.05637799948453903,0.043949998915195465,0.04869300127029419,905948,0.0,0.0
2025-03-21 00:00:00+00:00,0.04869300127029419,0.053321998566389084,0.04325899854302406,0.044578999280929565,834852,0.0,0.0
2025-03-22 00:00:00+00:00,0.044578999280929565,0.04937899857759476,0.0419280007481575,0.04877600073814392,621095,0.0,0.0
2025-03-23 00:00:00+00:00,0.04877600073814392,0.05042999982833862,0.04028400033712387,0.04227500036358833,933889,0.0,0.0
2025-03-24 00:00:00+00:00,0.04227500036358833,0.04645499959588051,0.04165500029921532,0.0431240014731884,768195,0.0,0.0
2025-03-25 00:00:00+00:00,0.0431240014731884,0.04938700050115585,0.04262499883770943,0.04701400175690651,659343,0.0,0.0
2025-03-26 00:00:00+00:00,0.04701400175690651,0.058573998510837555,0.0452210009098053,0.05135500058531761,1138419,0.0,0.0
2025-03-27 00:00:00+00:00,0.05135500058531761,0.05661199986934662,0.050512999296188354,0.05136699974536896,785778,0.0,0.0
2025-03-28 00:00:00+00:00,0.05136699974536896,0.05145600065588951,0.04382999986410141,0.04544699937105179,804222,0.0,0.0
2025-03-29 00:00:00+00:00,0.04544699937105179,0.045965999364852905,0.03794100135564804,0.04002099856734276,691183,0.0,0.0
2025-03-30 00:00:00+00:00,0.04002099856734276,0.04216799885034561,0.03528600186109543,0.03625600039958954,549444,0.0,0.0
2025-03-31 00:00:00+00:00,0.03625600039958954,0.03895699977874756,0.030834000557661057,0.03139699995517731,1023084,0.0,0.0
2025-04-01 00:00:00+00:00,0.03139699995517731,0.038630999624729156,0.031176000833511353,0.037064000964164734,747514,0.0,0.0
2025-04-02 00:00:00+00:00,0.037064000964164734,0.037310998886823654,0.026127999648451805,0.029680000618100166,832628,0.0,0.0
2025-04-03 00:00:00+00:00,0.029680000618100166,0.03521599993109703,0.025178000330924988,0.025784000754356384,1607673,0.0,0.0
2025-04-04 00:00:00+00:00,0.02584500052034855,0.028737999498844147,0.02113400027155876,0.02223300002515316,1535333,0.0,0.0
