TIMESTAMP,IQ_OPEN_PRICE_USD,IQ_HIGH_PRICE_USD,IQ_LOW_PRICE_USD,IQ_CLOSE_PRICE_USD,IQ_VOLUME_USD,IQ_DIVIDENDS_USD,IQ_STOCK_SPLITS_USD
2018-07-13 00:00:00+00:00,0.05280200019478798,0.057812001556158066,0.04880400002002716,0.05122999846935272,406634,0.0,0.0
2018-07-14 00:00:00+00:00,0.05120600014925003,0.0533440001308918,0.03308499976992607,0.03948799893260002,467824,0.0,0.0
2018-07-15 00:00:00+00:00,0.0394739992916584,0.05523499846458435,0.03946499899029732,0.0549129992723465,331397,0.0,0.0
2018-07-16 00:00:00+00:00,0.056141000241041183,0.07653000205755234,0.05212699994444847,0.06468900293111801,1928020,0.0,0.0
2018-07-17 00:00:00+00:00,0.06297100335359573,0.06822799891233444,0.0532200001180172,0.057165998965501785,797739,0.0,0.0
2018-07-18 00:00:00+00:00,0.05711299926042557,0.05825800076127052,0.04371099919080734,0.050390999764204025,1212140,0.0,0.0
2018-07-19 00:00:00+00:00,0.05066400021314621,0.050898000597953796,0.041815001517534256,0.043577998876571655,646705,0.0,0.0
2018-07-20 00:00:00+00:00,0.04365599900484085,0.04392800107598305,0.03149399906396866,0.03154100105166435,479759,0.0,0.0
2018-07-21 00:00:00+00:00,0.03157699853181839,0.03192399814724922,0.025086000561714172,0.02934199944138527,360144,0.0,0.0
2018-07-22 00:00:00+00:00,0.029306000098586082,0.03583800047636032,0.023034999147057533,0.030376000329852104,434726,0.0,0.0
2018-07-23 00:00:00+00:00,0.030379999428987503,0.034596998244524,0.024209000170230865,0.02915799990296364,950102,0.0,0.0
2018-07-24 00:00:00+00:00,0.028542999178171158,0.029234999790787697,0.025456000119447708,0.026833999902009964,522927,0.0,0.0
2018-07-25 00:00:00+00:00,0.0268389992415905,0.027938000857830048,0.019770000129938126,0.023973999544978142,773558,0.0,0.0
2018-07-26 00:00:00+00:00,0.02397100068628788,0.024064000695943832,0.021098999306559563,0.02125599980354309,348833,0.0,0.0
2018-07-27 00:00:00+00:00,0.021230999380350113,0.02379399910569191,0.020887000486254692,0.02331100031733513,136737,0.0,0.0
2018-07-28 00:00:00+00:00,0.023336000740528107,0.02686999924480915,0.022684000432491302,0.02373499982059002,170760,0.0,0.0
2018-07-29 00:00:00+00:00,0.023742999881505966,0.024671999737620354,0.023041000589728355,0.023354999721050262,106717,0.0,0.0
2018-07-30 00:00:00+00:00,0.02332499995827675,0.023941999301314354,0.02163900062441826,0.02229899913072586,133954,0.0,0.0
2018-07-31 00:00:00+00:00,0.02228200063109398,0.02228200063109398,0.01996699906885624,0.0204709991812706,69631,0.0,0.0
2018-08-01 00:00:00+00:00,0.020441999658942223,0.02121799997985363,0.019745999947190285,0.021182000637054443,76606,0.0,0.0
2018-08-02 00:00:00+00:00,0.02114499919116497,0.056478001177310944,0.0201990008354187,0.030774999409914017,55651800,0.0,0.0
2018-08-03 00:00:00+00:00,0.029498999938368797,0.029498999938368797,0.024118000641465187,0.02466999925673008,14801200,0.0,0.0
2018-08-04 00:00:00+00:00,0.02466999925673008,0.02466999925673008,0.02138100005686283,0.021891999989748,3744650,0.0,0.0
2018-08-05 00:00:00+00:00,0.021976999938488007,0.022986000403761864,0.021034000441432,0.022413000464439392,1673180,0.0,0.0
2018-08-06 00:00:00+00:00,0.022499000653624535,0.022873999550938606,0.021290000528097153,0.021793000400066376,1151250,0.0,0.0
2018-08-07 00:00:00+00:00,0.021815000101923943,0.022545000538229942,0.021114999428391457,0.021114999428391457,1320340,0.0,0.0
