TIMESTAMP,MAGAPEPE31554_OPEN_PRICE_USD,MAGAPEPE31554_HIGH_PRICE_USD,MAGAPEPE31554_LOW_PRICE_USD,MAGAPEPE31554_CLOSE_PRICE_USD,MAGAPEPE31554_VOLUME_USD,MAGAPEPE31554_DIVIDENDS_USD,MAGAPEPE31554_STOCK_SPLITS_USD
2024-09-08 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,976,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1032,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,3299,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,2159,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,719,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1114,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,984,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,584,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,8336,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1317,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,845,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1164,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,4579,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,6581,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,6594,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,4344,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,2125,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1459,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,857,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,717,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,425,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,954,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,2488,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2776,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,852,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,2362,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,914,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,2057,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,2720,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1386,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,3814,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,15173,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,12256,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2523,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,7410,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,2694,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,849,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1458,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,951,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,883,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,3080,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,5586,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,4530,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2779,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1067,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1579,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1330,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,2058,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,5772,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,8158,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,3991,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,1823,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2671,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,4388,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2149,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,707,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,3437,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,1425,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1553,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,3645,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,6234,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,3167,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,2091,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,384,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,705,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,766,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,310,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1945,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,404,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,351,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1287,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1368,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,503,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1653,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1105,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1060,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,253,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,290,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,557,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,931,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,461,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,719,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,295,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,192,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,109,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,616,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,581,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,473,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,462,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,355,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,501,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,936,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1700,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1920,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,321,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,770,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1869,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,187,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,151,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,342,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,186,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,565,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,623,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,143,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,564,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,527,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,272,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,396,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,592,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-06-01 00:00:00+00:00,7.383170138632045e-13,7.383170138632045e-13,7.383169054429872e-13,7.383169054429872e-13,385,0.0,0.0
