TIMESTAMP,GUARD_OPEN_PRICE_USD,GUARD_HIGH_PRICE_USD,GUARD_LOW_PRICE_USD,GUARD_CLOSE_PRICE_USD,GUARD_VOLUME_USD,GUARD_DIVIDENDS_USD,GUARD_STOCK_SPLITS_USD
2021-10-08 00:00:00+00:00,0.041127000004053116,0.041724998503923416,0.03853200003504753,0.03906799852848053,262578,0.0,0.0
2021-10-09 00:00:00+00:00,0.03907499834895134,0.03958800062537193,0.038401998579502106,0.038809001445770264,186949,0.0,0.0
2021-10-10 00:00:00+00:00,0.038819000124931335,0.04023800045251846,0.038513001054525375,0.038704000413417816,61016,0.0,0.0
2021-10-11 00:00:00+00:00,0.0386510007083416,0.03990999981760979,0.03799400106072426,0.038589999079704285,54531,0.0,0.0
2021-10-12 00:00:00+00:00,0.03854899853467941,0.042201001197099686,0.03743299841880798,0.04218300059437752,113506,0.0,0.0
2021-10-13 00:00:00+00:00,0.04224099963903427,0.04338400065898895,0.04117799922823906,0.04304699972271919,72387,0.0,0.0
2021-10-14 00:00:00+00:00,0.04307100176811218,0.04325700178742409,0.042080000042915344,0.0422930009663105,41294,0.0,0.0
2021-10-15 00:00:00+00:00,0.04229699820280075,0.04355299845337868,0.0419670008122921,0.04250900074839592,73466,0.0,0.0
2021-10-16 00:00:00+00:00,0.042500998824834824,0.04332200065255165,0.041926998645067215,0.043101999908685684,59193,0.0,0.0
2021-10-17 00:00:00+00:00,0.043069999665021896,0.04332200065255165,0.04196900129318237,0.04290800169110298,27166,0.0,0.0
2021-10-18 00:00:00+00:00,0.042904000729322433,0.043184999376535416,0.04220600053668022,0.042941998690366745,16283,0.0,0.0
2021-10-19 00:00:00+00:00,0.04295799881219864,0.04401199892163277,0.04143799841403961,0.04194600135087967,42706,0.0,0.0
2021-10-20 00:00:00+00:00,0.04195600003004074,0.0433650016784668,0.04154999926686287,0.042753998190164566,46279,0.0,0.0
