TIMESTAMP,ASTRA_OPEN_PRICE_USD,ASTRA_HIGH_PRICE_USD,ASTRA_LOW_PRICE_USD,ASTRA_CLOSE_PRICE_USD,ASTRA_VOLUME_USD,ASTRA_DIVIDENDS_USD,ASTRA_STOCK_SPLITS_USD
2023-01-16 00:00:00+00:00,0.4917770028114319,0.4917770028114319,0.36673200130462646,0.42445001006126404,1312556,0.0,0.0
2023-01-17 00:00:00+00:00,0.424452006816864,0.43355700373649597,0.3442879915237427,0.4123910069465637,256555,0.0,0.0
2023-01-18 00:00:00+00:00,0.4123919904232025,0.43825098872184753,0.3908360004425049,0.40171098709106445,215069,0.0,0.0
2023-01-19 00:00:00+00:00,0.40171098709106445,0.4319800138473511,0.38700398802757263,0.4206089973449707,98325,0.0,0.0
2023-01-20 00:00:00+00:00,0.4206019937992096,0.4586170017719269,0.420401006937027,0.4232569932937622,371479,0.0,0.0
2023-01-21 00:00:00+00:00,0.4232589900493622,0.4242500066757202,0.38789498805999756,0.3889380097389221,1277404,0.0,0.0
2023-01-22 00:00:00+00:00,0.38899800181388855,0.4050149917602539,0.3886370062828064,0.39108699560165405,547642,0.0,0.0
2023-01-23 00:00:00+00:00,0.391090989112854,0.42393800616264343,0.38772499561309814,0.39254599809646606,1032951,0.0,0.0
2023-01-24 00:00:00+00:00,0.392410010099411,0.3943080008029938,0.37685900926589966,0.37685900926589966,58118,0.0,0.0
2023-01-25 00:00:00+00:00,0.37685900926589966,0.38424599170684814,0.3751710057258606,0.3835830092430115,89093,0.0,0.0
2023-01-26 00:00:00+00:00,0.38175898790359497,0.3991680145263672,0.377252995967865,0.3824999928474426,123896,0.0,0.0
2023-01-27 00:00:00+00:00,0.3825019896030426,0.39051198959350586,0.3711700141429901,0.3746899962425232,281920,0.0,0.0
2023-01-28 00:00:00+00:00,0.3746879994869232,0.3758560121059418,0.3617979884147644,0.3634600043296814,191657,0.0,0.0
