TIMESTAMP,GBL_OPEN_PRICE_USD,GBL_HIGH_PRICE_USD,GBL_LOW_PRICE_USD,GBL_CLOSE_PRICE_USD,GBL_VOLUME_USD,GBL_DIVIDENDS_USD,GBL_STOCK_SPLITS_USD
2023-08-25 00:00:00+00:00,4.049586772918701,4.767841815948486,4.049373149871826,4.761981010437012,11559,0.0,0.0
2023-08-26 00:00:00+00:00,4.761981010437012,5.216639041900635,4.527727127075195,4.646755218505859,17151,0.0,0.0
2023-08-27 00:00:00+00:00,4.646653175354004,4.77869987487793,4.347009181976318,4.411028861999512,4139,0.0,0.0
2023-08-28 00:00:00+00:00,4.41104793548584,4.455917835235596,4.303896903991699,4.304632186889648,1399,0.0,0.0
2023-08-29 00:00:00+00:00,4.304305076599121,4.338955879211426,4.290279865264893,4.297323226928711,344,0.0,0.0
2023-08-30 00:00:00+00:00,4.29752779006958,4.312771797180176,4.1809210777282715,4.182546138763428,1398,0.0,0.0
2023-08-31 00:00:00+00:00,4.182248115539551,4.309195041656494,4.154138088226318,4.306515216827393,1896,0.0,0.0
2023-09-01 00:00:00+00:00,4.306807994842529,4.310729026794434,4.150505065917969,4.290011882781982,2331,0.0,0.0
2023-09-02 00:00:00+00:00,4.290173053741455,4.661757946014404,4.288877964019775,4.409840106964111,13,0.0,0.0
2023-09-03 00:00:00+00:00,4.4100189208984375,4.435050010681152,4.3041839599609375,4.305522918701172,0,0.0,0.0
2023-09-04 00:00:00+00:00,4.30532693862915,4.30532693862915,4.160488128662109,4.2526021003723145,8,0.0,0.0
2023-09-05 00:00:00+00:00,4.252471923828125,4.307768821716309,3.4328699111938477,3.4773828983306885,8871,0.0,0.0
2023-09-06 00:00:00+00:00,3.4775609970092773,3.478508949279785,3.051470994949341,3.0913949012756348,5370,0.0,0.0
2023-09-07 00:00:00+00:00,3.091265916824341,3.123081922531128,2.9234700202941895,2.9935500621795654,2645,0.0,0.0
2023-09-08 00:00:00+00:00,2.9921510219573975,3.1380460262298584,2.9904959201812744,3.082628011703491,512,0.0,0.0
2023-09-09 00:00:00+00:00,3.082798957824707,3.0844779014587402,2.9258320331573486,2.954422950744629,581,0.0,0.0
2023-09-10 00:00:00+00:00,2.95442795753479,2.9984130859375,2.82657790184021,2.9143030643463135,2440,0.0,0.0
2023-09-11 00:00:00+00:00,2.9144630432128906,2.9582250118255615,2.813282012939453,2.956825017929077,1220,0.0,0.0
2023-09-12 00:00:00+00:00,2.956850051879883,2.958343029022217,2.46492600440979,2.4655139446258545,6670,0.0,0.0
2023-09-13 00:00:00+00:00,2.4654009342193604,2.5336549282073975,2.3778960704803467,2.4654688835144043,1187,0.0,0.0
2023-09-14 00:00:00+00:00,2.465367078781128,2.4918270111083984,2.190861940383911,2.1919329166412354,3580,0.0,0.0
2023-09-15 00:00:00+00:00,2.1920740604400635,2.193176031112671,1.8408960103988647,1.8644150495529175,3586,0.0,0.0
2023-09-16 00:00:00+00:00,1.8636369705200195,1.8647220134735107,1.472633957862854,1.502416968345642,2799,0.0,0.0
2023-09-17 00:00:00+00:00,1.5024689435958862,1.5036139488220215,1.3792250156402588,1.4184720516204834,1543,0.0,0.0
2023-09-21 00:00:00+00:00,2.0003299713134766,2.0333919525146484,1.87876296043396,2.032694101333618,3096,0.0,0.0
2023-09-22 00:00:00+00:00,2.0327510833740234,2.092289924621582,2.00396990776062,2.09145188331604,2856,0.0,0.0
2023-09-23 00:00:00+00:00,2.09145188331604,2.24938702583313,2.037864923477173,2.037890911102295,2669,0.0,0.0
2023-09-24 00:00:00+00:00,2.037890911102295,2.2095189094543457,2.004826068878174,2.038424015045166,3229,0.0,0.0
2023-09-25 00:00:00+00:00,2.0383970737457275,2.039597988128662,1.7378339767456055,1.7931959629058838,7698,0.0,0.0
2023-09-26 00:00:00+00:00,1.7932549715042114,1.7942290306091309,1.6281479597091675,1.7200380563735962,3108,0.0,0.0
2023-09-27 00:00:00+00:00,1.719823956489563,1.8030200004577637,1.5917479991912842,1.6417210102081299,4508,0.0,0.0
2023-09-28 00:00:00+00:00,1.641739010810852,1.6810189485549927,1.6411590576171875,1.6558959484100342,630,0.0,0.0
2023-09-29 00:00:00+00:00,1.6559289693832397,1.6851600408554077,1.6550970077514648,1.6687840223312378,1219,0.0,0.0
2023-09-30 00:00:00+00:00,1.6685760021209717,1.669206976890564,1.6555759906768799,1.6651899814605713,193,0.0,0.0
2023-10-01 00:00:00+00:00,1.6651899814605713,1.670954942703247,1.6057569980621338,1.6695380210876465,1588,0.0,0.0
2023-10-02 00:00:00+00:00,1.6695899963378906,1.6929550170898438,1.5872509479522705,1.5898760557174683,1688,0.0,0.0
2023-10-03 00:00:00+00:00,1.5901340246200562,1.6010899543762207,1.583253026008606,1.591879963874817,386,0.0,0.0
2023-10-04 00:00:00+00:00,1.5919350385665894,1.5919350385665894,1.5539829730987549,1.572160005569458,480,0.0,0.0
2023-10-05 00:00:00+00:00,1.5722270011901855,1.5755289793014526,1.5713950395584106,1.5746580362319946,24,0.0,0.0
2023-10-06 00:00:00+00:00,1.5746619701385498,1.7166780233383179,1.5327589511871338,1.716426968574524,3538,0.0,0.0
2023-10-07 00:00:00+00:00,1.7163749933242798,1.716799020767212,1.6153650283813477,1.6180579662322998,2455,0.0,0.0
2023-10-08 00:00:00+00:00,1.6181180477142334,1.618446946144104,1.6175570487976074,1.6180469989776611,0,0.0,0.0
2023-10-09 00:00:00+00:00,1.6180469989776611,1.6180469989776611,1.54885995388031,1.599038004875183,1010,0.0,0.0
2023-10-10 00:00:00+00:00,1.5992369651794434,1.619650959968567,1.5491609573364258,1.5608290433883667,12054,0.0,0.0
2023-10-11 00:00:00+00:00,1.5607459545135498,1.7010869979858398,1.5604280233383179,1.5824689865112305,1803,0.0,0.0
2023-10-12 00:00:00+00:00,1.5823529958724976,1.5997250080108643,1.534656047821045,1.5348329544067383,984,0.0,0.0
2023-10-13 00:00:00+00:00,1.5348320007324219,1.6663509607315063,1.534487009048462,1.6655479669570923,1171,0.0,0.0
2023-10-14 00:00:00+00:00,1.6655089855194092,1.6676490306854248,1.4747940301895142,1.6094330549240112,2314,0.0,0.0
2023-10-15 00:00:00+00:00,1.6094330549240112,1.630452036857605,1.4712480306625366,1.6299020051956177,2678,0.0,0.0
2023-10-16 00:00:00+00:00,1.6300690174102783,1.7575310468673706,1.6293439865112305,1.6522799730300903,2387,0.0,0.0
