Lag,BTC,DOGE,ETH,LTC,MIOTA,USDT,XEM,XLM,XRP
1,0.6235673786724412,0.6348489629603953,0.37616940464752446,0.15577847973406167,0.5812878010759968,0.0019508910794498236,0.059141171188017844,0.10271417264643828,0.2502303301692092
2,0.26621625789419784,0.9522751241717943,0.24241724131933226,0.39369130968625904,0.8223933930413798,1.9004724439000887e-05,0.06121660647632658,0.1420073432832964,0.403204168442428
3,0.4430661144982815,0.9899389904519029,0.1790367174037555,0.6045649506225099,0.6708241313638239,2.016783959345025e-05,0.09050636258714499,0.1964789750788371,0.07846682857860636
4,0.5819356770005337,0.6075546206211757,0.2625654574046296,0.11560138345286691,0.29050723917399973,7.14762179955922e-05,0.14673780171458375,0.26639020745864744,0.12343773985323925
5,0.27738047031841434,0.7008306999725613,0.21338091718138297,0.08386688184395684,0.38645871966703704,0.00014779741534850913,0.1217964086354526,0.2656439805985766,0.1778917857890879
6,0.2629827407070034,0.6668839118086938,0.21701003740435995,0.11449632079764693,0.029322715115206472,0.00034922321759639626,0.1987265035882593,0.13437702503623689,0.015342817854520737
7,0.10571718419426226,0.7612089425248183,0.2780467594345221,0.13299007353628123,0.00293185205822896,0.0011384973007343608,0.22887228258945805,0.2676835134570405,0.014269932025253746
8,0.10264107552543986,0.8010257368200927,0.3047774606283833,0.13261309986256542,0.004348338624143933,0.0020458637698919,0.32602799659498943,0.3929649463507904,0.004263060544545724
9,0.006496751083476159,0.8700444239484886,0.1471771151912198,0.1893635955363699,0.006133217980404254,0.0005300301983433019,0.3610247163987486,0.4868565414104753,0.005158364440225452
10,0.009867010199455052,0.846736830534239,0.14732279439932439,0.18442843959701588,0.007848534522322502,0.0010794323259215915,0.36950200137041594,0.4426117439763144,0.005810234899927756
11,0.015018497075029738,0.8720748205894172,0.19375318247311804,0.25616169406581607,0.008304119048053196,0.002016799377493706,0.323917717796002,0.46248404639517193,0.0019548451855792323
12,0.012653563750400228,0.8237374113729254,0.2414732242951329,0.11016960183432782,0.008117311569125566,0.0017272017947483466,0.34129854539470733,0.50278389472816,0.001518749806146585
13,0.013207737834481027,0.7300234878889376,0.24357062912572985,0.15948058183902916,0.005764411396948022,0.003113010353196205,0.013636481030907598,0.3006599842096938,0.001261343022330465
14,0.01495103837682571,0.7242782584767572,0.2575853366486732,0.24875621502164155,0.00532998130527118,0.005687848747044932,0.015978456270537764,0.3407118367616196,0.0023656626888326287
15,0.01957539566019732,0.6751856608589946,0.3208249825297901,0.33387065579864594,0.0004066885405327277,0.006008030666293748,0.020328974759403973,0.29556403574490775,0.0043390469306728045
16,0.0047062381548220655,0.325689738976975,0.05290210915486568,0.11613777627772566,0.0006665256967593355,0.0048716462894598835,0.0045793032501370325,0.015583002574076743,0.00020931088967104675
17,0.006378410176816511,0.1524392544006126,0.02955955355574458,0.0793219054076459,7.943149441825317e-05,0.0120040417738695,0.0049351604131309115,0.017652012903591738,6.352088267578635e-05
18,0.004465970306227185,0.16664574094478507,0.03679005645384115,0.11048629904686164,7.91003021135087e-05,0.012550236881206815,0.00688196760890953,0.022159013134023423,0.00012664103308913376
19,0.0065539884226140325,0.17861542905168998,0.03914517884031899,0.1172750849001272,0.0001262460757739727,0.00838931392443813,0.003744858678453714,0.01811588366679739,4.4455557092142315e-05
20,0.011413800839130643,0.006126501676429716,0.04946200723043317,0.16276628639263294,0.00012476283243400822,0.009335940994243945,0.004616473336157704,0.01858419729805419,6.596536662312095e-05
21,0.00478172280330318,0.00722193795922532,0.05023564771471219,0.17924128064867173,0.00018882702790951864,0.00595843720556758,0.0058506768364643,0.0014972944636744167,5.7568280890457603e-05
22,0.010836890442888141,0.005514468861857812,0.05688567320708526,0.19066433138846295,0.0004991193930769047,0.0035360153215166674,0.007483273406698226,0.003401860563783757,3.2595465090362783e-06
23,0.014147830479964462,0.008313357943367659,0.06822259021716662,0.22742210431919826,0.0002495262146630039,0.004236061793292183,0.007640137174980141,0.0037909005379109673,4.325435856131471e-06
24,0.021592610679021115,0.00034619258183882977,0.07597985524496564,0.2747997012599496,0.00038985117429576926,0.002711780264698412,0.011670453631442588,0.0021825911163454777,7.0826335203616435e-06
25,0.027996978061445087,2.8122539599886697e-06,0.07772637188357646,0.1768058023969457,0.0002963971363172441,0.00452007164434805,0.013801805710496329,0.003062872573073488,7.144281148387461e-06
26,0.042317037230431724,4.1723611134040536e-07,0.06547310754774191,0.2090086559689188,0.00020231184266574734,0.0036090601877202923,0.020357281823962698,0.003244594328876305,8.328083962371466e-06
27,0.04027914336446735,6.120409968328357e-07,0.0015866920932685173,0.20605525482575726,0.00032835372638580175,0.0039782027828834075,0.023594305214253115,0.0031372005029327204,7.511484780968362e-06
28,0.048361479513673394,8.613985336537849e-07,0.002720471039115719,0.20872224179053978,0.0004682293242855656,0.004596067502682134,0.026764542198748582,0.004294242899345875,1.4616845737157314e-05
29,0.05717223914395966,1.7151837016712607e-06,0.0023152634863368455,0.25333137467413513,5.1136527399652406e-05,0.005224738512416358,0.029873593634931247,0.004608965597900352,3.560910387273812e-05
30,0.04455702289595611,1.6451936666464422e-06,0.002089484705975977,0.15231798846742342,5.8148337195767496e-05,0.005509167472521043,0.019215450481804303,0.0044879778361910675,3.259475366177704e-05
