Lag,BTC,DOGE,ETH,LTC,MIOTA,USDT,XEM,XLM,XRP
1,0.7107755996300551,0.10402491825764522,0.6645236242182198,0.6148602962580372,0.15154425955804035,0.24961497853863274,0.058375263129774535,0.8708750082785077,0.08397282862153244
2,0.5162460318295888,0.1562504658560726,0.8653422718614927,0.4888150172534078,0.06277690367385225,0.0074100706071810575,0.08855785109735373,0.9630622977791146,0.17592969960369748
3,0.5763772290834437,0.27312633238555883,0.46169667481393406,0.6748797063881621,0.0768051709210898,0.01387032529601566,0.024807921137526192,0.9536449871656013,0.12296489684396172
4,0.6447486324493694,0.14922862395055872,0.5747766558613969,0.27401015682841734,0.1226766815246061,0.03808892924511159,0.005602380377287862,0.23928335997675154,0.13380576370501104
5,0.6929266992878181,0.19943170454787512,0.6639778803200134,0.40487475571836784,0.1948766284297821,0.056259266573058804,0.006306968543518554,0.4328935238485787,0.08283960591147485
6,0.8405398143529564,0.30523476936589816,0.7536244763196241,0.42092944409483657,0.15213377461506047,0.09992755750173954,0.013834975608795055,0.4605933190531526,0.015518537732555664
7,0.8965001290653303,0.4073449808969499,0.8512493373194292,0.5469386268298893,0.007460395372901469,0.10315954375243498,0.02306548814833958,0.563307892180889,0.01887363260283933
8,0.8196237928089771,0.38459746747810764,0.8225605079963574,0.4437888442574749,0.0021918915847874377,0.1344584109556711,0.04644468174894678,0.64936873417052,0.014551222717850979
9,0.5963309569424105,0.48490811760745833,0.8917945015298485,0.37933363056267067,0.0006914659695021313,0.17144623991206423,0.025254958601835374,0.6500048665857789,0.001493907888346736
10,0.43822472051999334,0.5599143109745841,0.7725088473171742,0.45087004674430164,0.0009726231978611359,0.1709026873751968,0.01497476458369199,0.6218375990615346,0.0008817682916023662
11,0.534030351116221,0.5801206071361347,0.8109137284623011,0.4854114792542005,0.0015336153069703993,0.0010346302511133755,0.015990392443868982,0.5407612725085178,0.00019297679928126287
12,0.564174689226641,0.6585673361866278,0.8398366926182813,0.4760064356358129,0.0013500666097016037,0.003911954562943084,0.00010456463314683432,0.6337821744793892,0.0006581857213815707
13,0.5313249014841614,0.4459303056688982,0.8031499381884186,0.1007424065813941,0.0023913467922865063,0.0019761970407079026,4.9060847621448204e-05,0.13275934175471868,0.0005994873607648315
14,0.5854475383502878,0.48841729045544857,0.7356039377846558,0.1568780613503125,0.0018940898900962058,0.0012095069602860355,4.121381387317187e-07,0.1885798375113178,0.0015652448963739678
15,0.504114370502756,0.5047812978350892,0.7664271600485402,0.29008097102517305,0.001230333721583306,0.0010602902684228716,7.347545258078882e-07,0.3056506944146585,0.0006421009813549392
16,0.5554651102392287,0.4663345403205681,0.8149523352627475,0.31544970654129373,0.0007247566561269583,0.0008860939971922764,1.3238621721690842e-06,0.18805963332566927,0.0014738713033971807
17,0.3791058525499726,0.5191387040641136,0.7882575712312212,0.24954232607047394,0.000506549878564473,0.0011307911324194388,1.7152116930887761e-06,0.22494163338725018,0.002291711648194917
18,0.40627168029071403,0.16895634555660377,0.6990088021740386,0.13399406870902916,0.0008006772211622674,0.0007283188381015257,3.1489044999236614e-06,0.23418379787117974,0.0009170758447418178
19,0.34436152900656647,0.20339723854413758,0.688812136999958,0.05441991397104024,0.0009695493172365445,0.000515662290307247,3.4555845704682405e-08,0.26237506250592557,0.0014961186769953032
20,0.2972078903543384,0.004343226771026944,0.6416151725839386,0.05162584251631688,0.0007228841538130038,0.0005654034878713263,7.114456505916203e-08,0.31600410670885076,0.001570721257525415
21,0.2072143872485004,0.006582510631701052,0.6253613312532447,0.03596031345157473,0.0008432695902300192,0.0004933502322501483,1.2768894949199798e-07,0.1235697609920766,0.0023793466240017813
22,0.26770693880584145,0.005131098304737214,0.5195213980058173,0.048454363036664345,0.0017518475632451094,0.0010192076019659108,3.323996688429007e-08,0.13012155917865467,0.003117339638126467
23,0.3246054435422783,0.0031376338686227878,0.5773774384467336,0.028593383073115756,0.0016031674208158118,0.0030072716860125135,6.943324430690317e-08,0.12818561556973446,0.00392212241924204
24,0.3844630539771204,0.002602841816075908,0.5925980770953105,0.029414392060636053,0.002311063347410938,0.0027707117472135496,1.3191163876433752e-07,0.08439430069931352,0.005440194603091352
25,0.41199768733477926,0.0005123191972522006,0.5733998883525075,0.014320201628226057,0.0025192434747833554,0.002731406189110727,2.7455639655113135e-07,0.05283708588370357,0.00830444931870663
26,0.48934932711347523,0.000774416047288141,0.5852192419606764,0.009528367222486615,0.0034920257321406213,0.002472323802930878,2.569161063499612e-07,0.07148165259325694,0.0024406937472299874
27,0.5448170389185415,0.0008268772506820343,0.28867478457552714,0.005514293952294134,0.005263781316699829,0.002599888794757857,4.6652641802644613e-07,0.08151234939910143,0.0033905067895872694
28,0.5782131494974219,0.0009859000958524265,0.08144395079257746,0.007775486697517264,0.003876338631682082,0.0016847875782926816,1.308126537079301e-07,0.05224022033109488,0.004228040214017312
29,0.5276067693671322,0.001978678836536108,0.05795623240395245,0.007537331938986606,0.002389350327338659,6.741530314090688e-05,8.840482643131235e-08,0.0677672332989761,0.003882634915153076
30,0.546845790955274,0.0028087041955468356,0.07731743734092017,0.00571780011991747,0.0017111549497271024,2.252665205634463e-05,1.4855589254055155e-07,0.08647639322127032,0.005226341175926188
