TIMESTAMP,CHEX_OPEN_PRICE_USD,CHEX_HIGH_PRICE_USD,CHEX_LOW_PRICE_USD,CHEX_CLOSE_PRICE_USD,CHEX_VOLUME_USD,CHEX_DIVIDENDS_USD,CHEX_STOCK_SPLITS_USD
2021-02-20 00:00:00+00:00,0.004213999956846237,0.004381999839097261,0.003837999887764454,0.004377999808639288,2577,0.0,0.0
2021-02-21 00:00:00+00:00,0.004379000049084425,0.0049299998208880424,0.004038000013679266,0.004844000097364187,9207,0.0,0.0
2021-02-22 00:00:00+00:00,0.0048420000821352005,0.005198999773710966,0.004031999967992306,0.004561999812722206,22343,0.0,0.0
2021-02-23 00:00:00+00:00,0.004561000037938356,0.0050130002200603485,0.0033919999841600657,0.004970999900251627,9114,0.0,0.0
2021-02-24 00:00:00+00:00,0.004972000140696764,0.005510999821126461,0.003957000095397234,0.005458000116050243,17516,0.0,0.0
2021-02-25 00:00:00+00:00,0.005458000116050243,0.005652000196278095,0.004648000001907349,0.0047530001029372215,11082,0.0,0.0
2021-02-26 00:00:00+00:00,0.0047519998624920845,0.004780999850481749,0.0034370000939816236,0.003447999944910407,7115,0.0,0.0
2021-02-27 00:00:00+00:00,0.003447999944910407,0.004174999892711639,0.003358999965712428,0.003415999934077263,12074,0.0,0.0
2021-02-28 00:00:00+00:00,0.0034099998883903027,0.003659999929368496,0.003091000020503998,0.0031930000986903906,1610,0.0,0.0
2021-03-01 00:00:00+00:00,0.003194000106304884,0.003982999827712774,0.002742999931797385,0.003957999870181084,72810,0.0,0.0
2021-03-02 00:00:00+00:00,0.003957999870181084,0.004643999971449375,0.0036069999914616346,0.0039029999170452356,44113,0.0,0.0
2021-03-03 00:00:00+00:00,0.0039029999170452356,0.005014999769628048,0.0038670001085847616,0.003900999901816249,4480,0.0,0.0
2021-03-04 00:00:00+00:00,0.0038999998942017555,0.005073999986052513,0.003392999991774559,0.004614000208675861,9822,0.0,0.0
2021-03-05 00:00:00+00:00,0.004614000208675861,0.004614000208675861,0.003223000094294548,0.0033319999929517508,5169,0.0,0.0
2021-03-06 00:00:00+00:00,0.0033319999929517508,0.0037499999161809683,0.003312000073492527,0.003367000026628375,30887,0.0,0.0
2021-03-07 00:00:00+00:00,0.0033660000190138817,0.004526000004261732,0.003358999965712428,0.004511999897658825,7806,0.0,0.0
2021-03-08 00:00:00+00:00,0.004513000138103962,0.00456500006839633,0.0034839999862015247,0.00355600006878376,3782,0.0,0.0
2021-03-09 00:00:00+00:00,0.00355600006878376,0.003984000068157911,0.0035260000731796026,0.00395999988541007,6402,0.0,0.0
2021-03-10 00:00:00+00:00,0.00395999988541007,0.004366000182926655,0.003590000094845891,0.004323999863117933,1131,0.0,0.0
2021-03-11 00:00:00+00:00,0.004321000073105097,0.004350999835878611,0.003530000103637576,0.003654999891296029,2825,0.0,0.0
2021-03-12 00:00:00+00:00,0.003654999891296029,0.004253000020980835,0.003596999915316701,0.003916999790817499,2793,0.0,0.0
2021-03-13 00:00:00+00:00,0.0039160000160336494,0.0050130002200603485,0.003797000041231513,0.004267999902367592,14083,0.0,0.0
2021-03-14 00:00:00+00:00,0.004267999902367592,0.005107000004500151,0.003992000129073858,0.003992000129073858,11548,0.0,0.0
2021-03-15 00:00:00+00:00,0.0039900001138448715,0.005229000002145767,0.00367900007404387,0.004459000192582607,3309,0.0,0.0
2021-03-16 00:00:00+00:00,0.004459000192582607,0.0056489999406039715,0.0038189999759197235,0.004745000042021275,22878,0.0,0.0
2021-03-17 00:00:00+00:00,0.004745000042021275,0.006047999951988459,0.004660000093281269,0.005410000216215849,5965,0.0,0.0
2021-03-18 00:00:00+00:00,0.005413999781012535,0.007542000152170658,0.004964999854564667,0.007482999935746193,27201,0.0,0.0
2021-03-19 00:00:00+00:00,0.007482000160962343,0.008034000173211098,0.006498000118881464,0.006659999955445528,31989,0.0,0.0
2021-03-20 00:00:00+00:00,0.006659999955445528,0.007108999881893396,0.005621000193059444,0.006440000142902136,4362,0.0,0.0
2021-03-21 00:00:00+00:00,0.006440000142902136,0.006852999795228243,0.00609799986705184,0.006672999821603298,5270,0.0,0.0
2021-03-22 00:00:00+00:00,0.0066720000468194485,0.00698600010946393,0.006448000203818083,0.006572000216692686,2980,0.0,0.0
2021-03-23 00:00:00+00:00,0.006570999976247549,0.008413000032305717,0.006517000030726194,0.007187000010162592,8874,0.0,0.0
2021-03-24 00:00:00+00:00,0.0071829999797046185,0.009483999572694302,0.006649000104516745,0.008178000338375568,4108,0.0,0.0
2021-03-25 00:00:00+00:00,0.008178000338375568,0.008243000134825706,0.006219999864697456,0.006535999942570925,17829,0.0,0.0
2021-03-26 00:00:00+00:00,0.006535000167787075,0.007627999875694513,0.006521999835968018,0.006978999823331833,19449,0.0,0.0
2021-03-27 00:00:00+00:00,0.00698000006377697,0.008262000046670437,0.0069229998625814915,0.008208000101149082,31987,0.0,0.0
2021-03-28 00:00:00+00:00,0.008205999620258808,0.008399000391364098,0.006517999805510044,0.007414000108838081,38457,0.0,0.0
2021-03-29 00:00:00+00:00,0.007414999883621931,0.007741999812424183,0.007048000115901232,0.007437000051140785,23314,0.0,0.0
2021-03-30 00:00:00+00:00,0.007435999810695648,0.008694999851286411,0.007368999999016523,0.008239000104367733,41166,0.0,0.0
2021-03-31 00:00:00+00:00,0.008237999863922596,0.00992599967867136,0.0068259998224675655,0.009571000002324581,40859,0.0,0.0
2021-04-01 00:00:00+00:00,0.009569000452756882,0.01209499966353178,0.008549000136554241,0.011225000023841858,67277,0.0,0.0
2021-04-02 00:00:00+00:00,0.011222999542951584,0.011753999628126621,0.008954999968409538,0.010215000249445438,72145,0.0,0.0
2021-04-03 00:00:00+00:00,0.010209999978542328,0.011603999882936478,0.008073000237345695,0.008669000118970871,30211,0.0,0.0
2021-04-04 00:00:00+00:00,0.008671999908983707,0.012310000136494637,0.008604999631643295,0.012310000136494637,18519,0.0,0.0
2021-04-05 00:00:00+00:00,0.012310000136494637,0.014960999600589275,0.011350000277161598,0.012790000066161156,39301,0.0,0.0
2021-04-06 00:00:00+00:00,0.01281800027936697,0.014832999557256699,0.011448999866843224,0.012249000370502472,15126,0.0,0.0
2021-04-07 00:00:00+00:00,0.012241999618709087,0.014379000291228294,0.010703000240027905,0.012374999932944775,25694,0.0,0.0
2021-04-08 00:00:00+00:00,0.01234500017017126,0.01613599993288517,0.011854000389575958,0.015452000312507153,61935,0.0,0.0
2021-04-09 00:00:00+00:00,0.015455000102519989,0.019386999309062958,0.014094999991357327,0.014436000026762486,53966,0.0,0.0
